selection,seed,validation_split,origin,snr_db,gnn_epoch,relation_D_epoch,ade_targets,fde_targets,gnn_ADE,relation_D_ADE,delta_ADE_relation_minus_gnn,gnn_FDE,relation_D_FDE,delta_FDE_relation_minus_gnn,gnn_scene_J,relation_D_scene_J,delta_scene_J_relation_minus_gnn,gnn_source,relation_D_source
final,2026,V_select,33,20,100,100,8,8,0.8067079782485962,0.7603753209114075,-0.04633265733718872,1.292360544204712,1.5162172317504883,0.22385668754577637,1.4528882503509521,1.5184839367866516,0.06559568643569946,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,34,5,100,100,8,8,0.9138743877410889,1.2715741395950317,0.35769975185394287,1.5738898515701294,2.0686326026916504,0.494742751121521,1.7008193135261536,2.305890440940857,0.6050711274147034,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,34,10,100,100,8,8,0.9150670766830444,1.2696959972381592,0.35462892055511475,1.5758991241455078,2.0667457580566406,0.4908466339111328,1.7030166387557983,2.3030688762664795,0.6000522375106812,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,34,15,100,100,8,8,0.9155537486076355,1.2697809934616089,0.3542272448539734,1.5769240856170654,2.067016124725342,0.49009203910827637,1.7040157914161682,2.30328905582428,0.5992732644081116,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,34,20,100,100,8,8,0.9149031043052673,1.2697539329528809,0.3548508286476135,1.5755863189697266,2.067324161529541,0.49173784255981445,1.7026962637901306,2.3034160137176514,0.6007197499275208,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,35,5,100,100,8,8,0.9086316823959351,0.952340304851532,0.043708622455596924,1.5884275436401367,1.4717105627059937,-0.11671698093414307,1.7028454542160034,1.6881955862045288,-0.01464986801147461,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,35,10,100,100,8,8,0.9084984064102173,0.9524505138397217,0.043952107429504395,1.5875568389892578,1.471378207206726,-0.11617863178253174,1.7022768259048462,1.6881396174430847,-0.014137208461761475,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,35,15,100,100,8,8,0.9085257649421692,0.952218770980835,0.04369300603866577,1.5876760482788086,1.4709640741348267,-0.11671197414398193,1.7023637890815735,1.6877008080482483,-0.014662981033325195,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,35,20,100,100,8,8,0.908555269241333,0.9525094032287598,0.04395413398742676,1.5886166095733643,1.4718869924545288,-0.11672961711883545,1.7028635740280151,1.6884528994560242,-0.014410674571990967,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,36,5,100,100,8,8,0.7203734517097473,0.6838591694831848,-0.0365142822265625,1.2426260709762573,1.1598336696624756,-0.08279240131378174,1.341686487197876,1.2637760043144226,-0.07791048288345337,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,36,10,100,100,8,8,0.7198808193206787,0.6839061379432678,-0.03597468137741089,1.2390989065170288,1.1567808389663696,-0.08231806755065918,1.3394302725791931,1.2622965574264526,-0.07713371515274048,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,36,15,100,100,8,8,0.7199728488922119,0.684079647064209,-0.03589320182800293,1.2392632961273193,1.1570038795471191,-0.0822594165802002,1.3396044969558716,1.2625815868377686,-0.07702291011810303,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,36,20,100,100,8,8,0.7203712463378906,0.6827148199081421,-0.037656426429748535,1.2407701015472412,1.1555323600769043,-0.08523774147033691,1.3407562971115112,1.2604809999465942,-0.08027529716491699,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,37,5,100,100,8,8,0.8748505115509033,0.981880247592926,0.1070297360420227,1.4648714065551758,1.5751779079437256,0.1103065013885498,1.6072862148284912,1.7694692015647888,0.1621829867362976,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,37,10,100,100,8,8,0.8730047941207886,0.9783694744110107,0.10536468029022217,1.4677332639694214,1.5701453685760498,0.10241210460662842,1.6068714261054993,1.7634421586990356,0.15657073259353638,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,37,15,100,100,8,8,0.8742344379425049,0.9765763282775879,0.10234189033508301,1.4697792530059814,1.5687320232391357,0.0989527702331543,1.6091240644454956,1.7609423398971558,0.15181827545166016,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,37,20,100,100,8,8,0.8730038404464722,0.9762300252914429,0.1032261848449707,1.4680943489074707,1.5677852630615234,0.09969091415405273,1.6070510149002075,1.7601226568222046,0.15307164192199707,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,38,5,100,100,8,7,0.7698410749435425,0.8396949768066406,0.06985390186309814,1.3984109163284302,1.376383900642395,-0.022027015686035156,1.4690465331077576,1.5278869271278381,0.058840394020080566,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,38,10,100,100,8,7,0.7696858644485474,0.8396410346031189,0.06995517015457153,1.3974571228027344,1.3762435913085938,-0.021213531494140625,1.4684144258499146,1.5277628302574158,0.05934840440750122,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,38,15,100,100,8,7,0.769578218460083,0.8396009206771851,0.07002270221710205,1.397135615348816,1.376053810119629,-0.02108180522918701,1.468146026134491,1.5276278257369995,0.059481799602508545,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,38,20,100,100,8,7,0.7694875001907349,0.8385879993438721,0.06910049915313721,1.3968113660812378,1.372588038444519,-0.02422332763671875,1.4678931832313538,1.5248820185661316,0.05698883533477783,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,39,5,100,100,8,7,0.9938074946403503,0.9343910813331604,-0.05941641330718994,1.7520948648452759,1.7945438623428345,0.042448997497558594,1.8698549270629883,1.8316630125045776,-0.038191914558410645,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,39,10,100,100,8,7,0.9940875768661499,0.9346866607666016,-0.05940091609954834,1.7531884908676147,1.7952367067337036,0.04204821586608887,1.8706818222999573,1.8323050141334534,-0.038376808166503906,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,39,15,100,100,8,7,0.9938970804214478,0.9346376061439514,-0.05925947427749634,1.7529442310333252,1.7951405048370361,0.04219627380371094,1.8703691959381104,1.8322078585624695,-0.03816133737564087,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,39,20,100,100,8,7,0.9940727949142456,0.9346802234649658,-0.059392571449279785,1.7531596422195435,1.7952312231063843,0.04207158088684082,1.8706526160240173,1.832295835018158,-0.038356781005859375,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,40,5,100,100,7,7,0.7068505883216858,0.7590957880020142,0.05224519968032837,1.2969592809677124,1.5082706212997437,0.21131134033203125,1.355330228805542,1.513231098651886,0.157900869846344,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,40,10,100,100,7,7,0.7055274844169617,0.7586103081703186,0.053082823753356934,1.2942897081375122,1.5081465244293213,0.21385681629180908,1.3526723384857178,1.5126835703849792,0.16001123189926147,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,40,15,100,100,7,7,0.7067086100578308,0.7577782273292542,0.05106961727142334,1.2962000370025635,1.5055862665176392,0.20938622951507568,1.3548086285591125,1.5105713605880737,0.15576273202896118,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,40,20,100,100,7,7,0.7040214538574219,0.7548701167106628,0.05084866285324097,1.292174220085144,1.5029386281967163,0.21076440811157227,1.350108563899994,1.506339430809021,0.1562308669090271,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,41,5,100,100,7,7,0.7241072058677673,0.4923183023929596,-0.23178890347480774,1.2875301837921143,0.9620629549026489,-0.32546722888946533,1.3678722977638245,0.9733497798442841,-0.3945225179195404,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,41,10,100,100,7,7,0.724394679069519,0.48929089307785034,-0.2351037859916687,1.287983775138855,0.9569777250289917,-0.3310060501098633,1.3683865666389465,0.9677797555923462,-0.40060681104660034,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,41,15,100,100,7,7,0.7278607487678528,0.49298691749572754,-0.23487383127212524,1.2917078733444214,0.9617680907249451,-0.3299397826194763,1.3737146854400635,0.9738709628582001,-0.3998437225818634,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,41,20,100,100,7,7,0.7278718948364258,0.4930201470851898,-0.23485174775123596,1.2917041778564453,0.9617899656295776,-0.3299142122268677,1.3737239837646484,0.9739151298999786,-0.3998088538646698,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,42,5,100,100,7,7,0.7064121961593628,0.963145911693573,0.2567337155342102,1.2635542154312134,1.994292140007019,0.7307379245758057,1.3381893038749695,1.9602919816970825,0.622102677822113,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,42,10,100,100,7,7,0.7038357853889465,0.9636805653572083,0.2598447799682617,1.2616115808486938,1.9999144077301025,0.7383028268814087,1.3346415758132935,1.9636377692222595,0.6289961934089661,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,42,15,100,100,7,7,0.7044499516487122,0.963292121887207,0.2588421702384949,1.2627447843551636,1.9986330270767212,0.7358882427215576,1.335822343826294,1.9626086354255676,0.6267862915992737,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,42,20,100,100,7,7,0.7044398188591003,0.9632467031478882,0.25880688428878784,1.2626914978027344,1.9984245300292969,0.7357330322265625,1.3357855677604675,1.9624589681625366,0.6266734004020691,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,43,5,100,100,7,7,0.6240529417991638,0.8471134901046753,0.22306054830551147,1.1286730766296387,1.438553810119629,0.30988073348999023,1.1883894801139832,1.5663903951644897,0.3780009150505066,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,43,10,100,100,7,7,0.6243528723716736,0.8474496006965637,0.22309672832489014,1.1294171810150146,1.4392664432525635,0.30984926223754883,1.189061462879181,1.5670828223228455,0.37802135944366455,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,43,15,100,100,7,7,0.6225930452346802,0.8496937155723572,0.227100670337677,1.131760597229004,1.4439918994903564,0.31223130226135254,1.1884733438491821,1.5716896653175354,0.38321632146835327,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,43,20,100,100,7,7,0.6226159334182739,0.8497053980827332,0.22708946466445923,1.1318012475967407,1.4440206289291382,0.31221938133239746,1.1885165572166443,1.5717157125473022,0.38319915533065796,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,44,5,100,100,7,7,1.3118458986282349,1.5879336595535278,0.27608776092529297,2.894893169403076,3.5591931343078613,0.6642999649047852,2.759292483329773,3.3675302267074585,0.6082377433776855,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,44,10,100,100,7,7,1.3115005493164062,1.5872538089752197,0.2757532596588135,2.894568920135498,3.558004856109619,0.6634359359741211,2.7587850093841553,3.3662562370300293,0.607471227645874,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,44,15,100,100,7,7,1.3100011348724365,1.585345983505249,0.2753448486328125,2.8922042846679688,3.5573534965515137,0.6651492118835449,2.756103277206421,3.364022731781006,0.607919454574585,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,44,20,100,100,7,7,1.310071349143982,1.5853410959243774,0.2752697467803955,2.8923370838165283,3.557340621948242,0.6650035381317139,2.756239891052246,3.3640114068984985,0.6077715158462524,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,45,5,100,100,7,7,0.7776839137077332,1.0375114679336548,0.25982755422592163,1.331892967224121,1.8818696737289429,0.5499767065048218,1.4436303973197937,1.9784463047981262,0.5348159074783325,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,45,10,100,100,7,7,0.7740952372550964,1.0374164581298828,0.2633212208747864,1.3296808004379272,1.8824354410171509,0.5527546405792236,1.43893563747406,1.9786341786384583,0.5396985411643982,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,45,15,100,100,7,7,0.7732686996459961,1.0370169878005981,0.26374828815460205,1.3273547887802124,1.8819904327392578,0.5546356439590454,1.4369460940361023,1.978012204170227,0.5410661101341248,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,45,20,100,100,7,7,0.7733986973762512,1.0370069742202759,0.26360827684402466,1.3276227712631226,1.8819929361343384,0.5543701648712158,1.4372100830078125,1.978003442287445,0.5407933592796326,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,46,5,100,100,7,7,0.5979105830192566,0.7618138194084167,0.16390323638916016,1.0131168365478516,1.7026517391204834,0.6895349025726318,1.1044690012931824,1.6131396889686584,0.5086706876754761,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,46,10,100,100,7,7,0.5946391224861145,0.7653666734695435,0.17072755098342896,1.010001540184021,1.7060720920562744,0.6960705518722534,1.099639892578125,1.6184027194976807,0.5187628269195557,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,46,15,100,100,7,7,0.5947930216789246,0.7653878331184387,0.17059481143951416,1.0106207132339478,1.7061946392059326,0.6955739259719849,1.1001033782958984,1.618485152721405,0.5183817744255066,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,46,20,100,100,7,7,0.5946959257125854,0.7654442191123962,0.1707482933998108,1.010348916053772,1.7063018083572388,0.6959528923034668,1.0998703837394714,1.6185951232910156,0.5187247395515442,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,47,5,100,100,7,7,0.9606016874313354,1.0219595432281494,0.061357855796813965,1.800792932510376,1.9922915697097778,0.19149863719940186,1.8609981536865234,2.0181053280830383,0.1571071743965149,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,47,10,100,100,7,7,0.960490882396698,1.022483229637146,0.061992347240448,1.8005409240722656,1.993306279182434,0.19276535511016846,1.8607613444328308,2.019136369228363,0.15837502479553223,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,47,15,100,100,7,7,0.9602256417274475,1.0226662158966064,0.062440574169158936,1.7996593713760376,1.9934388399124146,0.19377946853637695,1.8600553274154663,2.0193856358528137,0.1593303084373474,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,47,20,100,100,7,7,0.9605193734169006,1.022463083267212,0.06194370985031128,1.8003355264663696,1.9932183027267456,0.19288277626037598,1.8606871366500854,2.0190722346305847,0.15838509798049927,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,48,5,100,100,8,8,0.8152033686637878,1.0882411003112793,0.27303773164749146,1.4809064865112305,1.6340101957321167,0.15310370922088623,1.555656611919403,1.9052461981773376,0.34958958625793457,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,48,10,100,100,8,8,0.8175727128982544,1.0908734798431396,0.27330076694488525,1.4831006526947021,1.6386250257492065,0.1555243730545044,1.5591230392456055,1.910185992717743,0.35106295347213745,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,48,15,100,100,8,8,0.8168603181838989,1.0907235145568848,0.27386319637298584,1.4823243618011475,1.6388201713562012,0.1564958095550537,1.5580224990844727,1.9101336002349854,0.3521111011505127,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,48,20,100,100,8,8,0.8173782825469971,1.0907315015792847,0.2733532190322876,1.4833345413208008,1.6389333009719849,0.15559875965118408,1.5590455532073975,1.910198152065277,0.35115259885787964,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,49,5,100,100,8,6,1.2910823822021484,0.9101581573486328,-0.3809242248535156,2.3254315853118896,1.6385250091552734,-0.6869065761566162,2.4537981748580933,1.7294206619262695,-0.7243775129318237,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,49,10,100,100,8,6,1.291516900062561,0.9081593751907349,-0.38335752487182617,2.3268845081329346,1.6370240449905396,-0.689860463142395,2.4549591541290283,1.7266713976860046,-0.7282877564430237,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,49,15,100,100,8,6,1.29148268699646,0.9077301025390625,-0.38375258445739746,2.3266000747680664,1.6358658075332642,-0.6907342672348022,2.454782724380493,1.7256630063056946,-0.7291197180747986,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,49,20,100,100,8,6,1.2912940979003906,0.9078878164291382,-0.38340628147125244,2.326007843017578,1.6353505849838257,-0.6906572580337524,2.4542980194091797,1.725563108921051,-0.7287349104881287,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,50,5,100,100,8,6,0.8185206651687622,0.8106342554092407,-0.007886409759521484,1.827765941619873,2.05719256401062,0.22942662239074707,1.7324036359786987,1.8392305374145508,0.10682690143585205,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,50,10,100,100,8,6,0.8203185796737671,0.8124068379402161,-0.007911741733551025,1.830445647239685,2.058520555496216,0.22807490825653076,1.7355414032936096,1.841667115688324,0.10612571239471436,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,50,15,100,100,8,6,0.8199369311332703,0.8127536773681641,-0.007183253765106201,1.8293431997299194,2.058629274368286,0.2292860746383667,1.73460853099823,1.8420683145523071,0.10745978355407715,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,50,20,100,100,8,6,0.8203010559082031,0.8117918968200684,-0.008509159088134766,1.8305625915527344,2.057161808013916,0.22659921646118164,1.7355823516845703,1.8403728008270264,0.10479044914245605,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,51,5,100,100,6,5,1.08880615234375,0.9383026957511902,-0.15050345659255981,1.529732346534729,1.257383108139038,-0.2723492383956909,1.8536723256111145,1.5669942498207092,-0.2866780757904053,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,51,10,100,100,6,5,1.089415192604065,0.9366717338562012,-0.15274345874786377,1.5320628881454468,1.254907250404358,-0.27715563774108887,1.8554466366767883,1.5641253590583801,-0.2913212776184082,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,51,15,100,100,6,5,1.091497540473938,0.942399799823761,-0.149097740650177,1.5310602188110352,1.2558376789093018,-0.2752225399017334,1.8570276498794556,1.5703186392784119,-0.2867090106010437,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,51,20,100,100,6,5,1.0916305780410767,0.9425718188285828,-0.1490587592124939,1.531147837638855,1.2561204433441162,-0.27502739429473877,1.8572044968605042,1.5706320405006409,-0.2865724563598633,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,52,5,100,100,6,5,0.8221017718315125,0.6670775413513184,-0.1550242304801941,1.8461034297943115,1.6707818508148193,-0.1753215789794922,1.7451534867286682,1.502468466758728,-0.24268501996994019,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,52,10,100,100,6,5,0.8221513628959656,0.6674677729606628,-0.15468358993530273,1.8462721109390259,1.672372579574585,-0.17389953136444092,1.7452874183654785,1.5036540627479553,-0.2416333556175232,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,52,15,100,100,6,5,0.8215730786323547,0.6675999760627747,-0.15397310256958008,1.8458211421966553,1.6748180389404297,-0.17100310325622559,1.7444836497306824,1.5050089955329895,-0.23947465419769287,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,52,20,100,100,6,5,0.8214645385742188,0.6677513718605042,-0.1537131667137146,1.8457874059677124,1.6752361059188843,-0.17055130004882812,1.744358241558075,1.5053694248199463,-0.23898881673812866,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,53,5,100,100,5,5,1.4755061864852905,1.628074049949646,0.15256786346435547,2.746992588043213,2.692387104034424,-0.05460548400878906,2.849002480506897,2.974267601966858,0.12526512145996094,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,53,10,100,100,5,5,1.4760950803756714,1.6296361684799194,0.15354108810424805,2.7469840049743652,2.693882465362549,-0.053101539611816406,2.849587082862854,2.976577401161194,0.12699031829833984,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,53,15,100,100,5,5,1.475466012954712,1.629601240158081,0.15413522720336914,2.7458503246307373,2.6937479972839355,-0.05210232734680176,2.8483911752700806,2.976475238800049,0.12808406352996826,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,53,20,100,100,5,5,1.4753748178482056,1.6294742822647095,0.1540994644165039,2.745671510696411,2.692955493927002,-0.05271601676940918,2.848210573196411,2.9759520292282104,0.12774145603179932,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,54,5,100,100,5,5,0.6506059169769287,0.7087545990943909,0.05814868211746216,1.2511581182479858,1.2477086782455444,-0.0034494400024414062,1.2761849761009216,1.332608938217163,0.056423962116241455,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
