scene_type,scene,snr_ref_db,target,bs,range_bin,received_snr_db,peak_to_noise_db,g_emp_db,peak_power,noise_floor,cfar_score
synthetic,count8_r280_norm_b0,20.0,2,0,225-300,2.033286453483708,12.669083647170078,10.63579719368637,57345.60909201913,3101.642973385342,1.3406590284288034
synthetic,count8_r280_norm_b0,20.0,3,0,225-300,2.1047094367938044,12.669083647170078,10.564374210376274,57345.60909201913,3101.642973385342,1.3406590284288034
synthetic,count8_r280_norm_b0,20.0,4,0,225-300,2.1047094367938044,12.669083647170078,10.564374210376274,57345.60909201913,3101.642973385342,1.3406590284288034
synthetic,count8_r280_norm_b40,-10.0,0,0,225-300,-28.31527586935969,6.3619952096766035,34.677271079036295,25.01988432840845,5.782102371902612,0.3137686097616954
synthetic,count8_r280_norm_b40,-10.0,0,2,225-300,-27.118929546797837,16.774086294926065,43.8930158417239,31.036490094543208,0.6523249229812286,3.4499960829489638
synthetic,count8_r280_norm_b40,-10.0,1,0,225-300,-28.10782139148015,11.430588684689347,39.5384100761695,64.04731212960853,4.607252771682801,1.0080192850774827
synthetic,count8_r280_norm_b40,-10.0,1,2,225-300,-26.114110170222517,17.613183186916658,43.727293357139175,40.29736430490763,0.6981654012944192,4.1853163612611235
synthetic,count8_r280_norm_b40,-10.0,2,0,225-300,-27.966713546516292,11.430588684689347,39.39730223120564,64.04731212960853,4.607252771682801,1.0080192850774827
synthetic,count8_r280_norm_b40,-10.0,2,2,225-300,-25.077427366155007,18.25115974428979,43.3285871104448,46.80948765837511,0.7001932395150006,4.847590736873199
synthetic,count8_r280_norm_b40,-10.0,3,0,225-300,-27.895290563206192,11.430588684689347,39.32587924789554,64.04731212960853,4.607252771682801,1.0080192850774827
synthetic,count8_r280_norm_b40,-10.0,3,2,150-225,-24.0128956135161,19.087623594513904,43.10051920803001,64.54720789804662,0.7963703850921067,5.877225198299374
synthetic,count8_r280_norm_b40,-10.0,4,0,225-300,-27.895290563206192,11.430588684689347,39.32587924789554,64.04731212960853,4.607252771682801,1.0080192850774827
synthetic,count8_r280_norm_b40,-10.0,4,2,150-225,-22.92743194719474,19.339692107934248,42.26712405512899,75.03457269762163,0.87355892039179,6.2284385391759125
synthetic,count8_r280_norm_b40,-10.0,5,2,150-225,-21.832033205838183,19.9201413994007,41.75217460523888,94.70123234485358,0.9645871911042528,7.11908391979263
synthetic,count8_r280_norm_b40,-10.0,6,2,150-225,-20.74322792366443,19.990200604009537,40.733428527673965,121.52008018327857,1.2179458698241836,7.23485835548343
synthetic,count8_r280_norm_b40,-10.0,7,2,150-225,-19.684665978275333,21.432942825379357,41.11760880365469,171.02216801592022,1.2295837786175778,10.085658410644797
synthetic,count8_r280_norm_b40,-5.0,0,0,225-300,-23.31527586935969,6.7579483294465685,30.07322419880626,78.29770850655565,16.5178766664677,0.34372000183345297
synthetic,count8_r280_norm_b40,-5.0,0,2,225-300,-22.118929546797837,20.44651632157671,42.565445868374546,96.39691464343683,0.8697841746350403,8.036401104093702
synthetic,count8_r280_norm_b40,-5.0,1,0,225-300,-23.10782139148015,11.793999024763085,34.90182041624324,198.9850909234629,13.16499308661797,1.0959982860009374
synthetic,count8_r280_norm_b40,-5.0,1,2,225-300,-21.114110170222517,21.36429974859079,42.478409918813306,126.27959847200151,0.922365854962815,9.927501179875035
synthetic,count8_r280_norm_b40,-5.0,2,0,225-300,-22.966713546516292,11.793999024763085,34.76071257127938,198.9850909234629,13.16499308661797,1.0959982860009374
synthetic,count8_r280_norm_b40,-5.0,2,2,225-300,-20.077427366155007,21.399549073699156,41.47697643985416,147.97345302188177,1.0720842133706963,10.008405199707399
synthetic,count8_r280_norm_b40,-5.0,3,0,225-300,-22.895290563206192,11.793999024763085,34.68928958796928,198.9850909234629,13.16499308661797,1.0959982860009374
synthetic,count8_r280_norm_b40,-5.0,3,2,150-225,-19.0128956135161,22.243153342104097,41.2560489556202,201.05453907124723,1.1994952931085612,12.154170005191757
synthetic,count8_r280_norm_b40,-5.0,4,0,225-300,-22.895290563206192,11.793999024763085,34.68928958796928,198.9850909234629,13.16499308661797,1.0959982860009374
synthetic,count8_r280_norm_b40,-5.0,4,2,150-225,-17.92743194719474,22.145920933866748,40.07335288106149,240.9785473270314,1.4702334136673523,11.885078809919046
synthetic,count8_r280_norm_b40,-5.0,5,2,150-225,-16.832033205838183,22.012687804895915,38.8447210107341,300.08845391147514,1.8879066033604583,11.526003655474993
synthetic,count8_r280_norm_b40,-5.0,6,2,150-225,-15.743227923664431,21.78576195280876,37.52898987647319,382.4421824237369,2.5350678794136203,10.939215244489235
synthetic,count8_r280_norm_b40,-5.0,7,2,150-225,-14.684665978275332,23.181809243849184,37.866475222124514,531.2170553545609,2.5532367436562455,15.086583363616512
synthetic,count8_r280_norm_b40,0.0,0,0,225-300,-18.31527586935969,6.920759022330605,25.236034891690295,246.80264212625332,50.15034239525913,0.356850142669934
synthetic,count8_r280_norm_b40,0.0,0,2,225-300,-17.118929546797837,22.89610144189752,40.01503098869536,302.80809198337727,1.5543804756168558,14.126029754032023
synthetic,count8_r280_norm_b40,0.0,1,0,225-300,-18.10782139148015,11.91904858190146,30.02686997338161,624.0847247687693,40.11794647810206,1.1280148854075396
synthetic,count8_r280_norm_b40,0.0,1,2,225-300,-16.114110170222517,23.91411279241071,40.02822296263322,398.5688524917441,1.6184231316120128,17.85752438063968
synthetic,count8_r280_norm_b40,0.0,2,0,225-300,-17.966713546516292,11.91904858190146,29.885762128417753,624.0847247687693,40.11794647810206,1.1280148854075396
synthetic,count8_r280_norm_b40,0.0,2,2,225-300,-15.077427366155005,23.166877776371884,38.24430514252689,468.7756305016706,2.2608786304909803,15.03480328341708
synthetic,count8_r280_norm_b40,0.0,3,0,225-300,-17.895290563206192,11.91904858190146,29.814339145107652,624.0847247687693,40.11794647810206,1.1280148854075396
synthetic,count8_r280_norm_b40,0.0,3,2,150-225,-14.012895613516099,24.053034089071787,38.06592970258789,631.4756910265529,2.4834374612586947,18.437981776577413
synthetic,count8_r280_norm_b40,0.0,4,0,225-300,-17.895290563206192,11.91904858190146,29.814339145107652,624.0847247687693,40.11794647810206,1.1280148854075396
synthetic,count8_r280_norm_b40,0.0,4,2,150-225,-12.927431947194743,23.582927323023423,36.51035927021817,769.2217069789431,3.3710003605297567,16.546368981301416
synthetic,count8_r280_norm_b40,0.0,5,2,150-225,-11.832033205838183,22.953358672095447,34.785391877933634,950.6345058463578,4.81590273358438,14.313499912947517
synthetic,count8_r280_norm_b40,0.0,6,2,150-225,-10.743227923664431,22.609293152779525,33.352521076443956,1207.1397463340838,6.619546457292902,13.22328285137626
synthetic,count8_r280_norm_b40,0.0,7,2,150-225,-9.684665978275332,23.97256752150177,33.6572334997771,1664.2055431633742,6.667303302544168,18.099506127328905
synthetic,count8_r280_norm_b40,5.0,0,0,225-300,-13.315275869359692,6.989693605914441,20.304969475274135,779.7076607698854,155.94176330264204,0.36255953658922824
synthetic,count8_r280_norm_b40,5.0,0,2,225-300,-12.118929546797837,24.10205096746928,36.22098051426712,955.0456160017465,3.713804333170578,18.647261845288412
synthetic,count8_r280_norm_b40,5.0,1,0,225-300,-13.107821391480151,11.960190825210098,25.06801221669025,1965.5028328539515,125.15684062601092,1.1387517437618369
synthetic,count8_r280_norm_b40,5.0,1,2,225-300,-11.114110170222517,25.210888867016177,36.3249990372387,1260.315816536951,3.7965620287886344,24.071261959957656
synthetic,count8_r280_norm_b40,5.0,2,0,225-300,-12.966713546516292,11.960190825210098,24.92690437172639,1965.5028328539515,125.15684062601092,1.1387517437618369
synthetic,count8_r280_norm_b40,5.0,2,2,225-300,-10.077427366155005,23.90432232552357,33.98174969167857,1484.8303131470898,6.04288866237544,17.81731282155158
synthetic,count8_r280_norm_b40,5.0,3,0,225-300,-12.895290563206192,11.960190825210098,24.85548138841629,1965.5028328539515,125.15684062601092,1.1387517437618369
synthetic,count8_r280_norm_b40,5.0,3,2,150-225,-9.012895613516099,24.820348827365226,33.83324444088132,1990.3588213847547,6.55988906793689,22.001123314759486
synthetic,count8_r280_norm_b40,5.0,4,0,225-300,-12.895290563206192,11.960190825210098,24.85548138841629,1965.5028328539515,125.15684062601092,1.1387517437618369
synthetic,count8_r280_norm_b40,5.0,4,2,150-225,-7.9274319471947425,24.150045042011588,32.07747698920633,2445.86563818128,9.406500686109261,18.854476417363554
synthetic,count8_r280_norm_b40,5.0,5,2,150-225,-6.832033205838183,23.29626157266924,30.128294778507424,3009.7171786993113,14.089628097680487,15.489454731845795
synthetic,count8_r280_norm_b40,5.0,6,2,150-225,-5.743227923664431,22.93786415972653,28.68109208339096,3814.332319040576,19.392424610245193,14.262524007786087
synthetic,count8_r280_norm_b40,5.0,7,2,150-225,-4.684665978275332,24.278837748893448,28.963503727168778,5236.275124342691,19.54963630284126,19.421990948309443
synthetic,count8_r280_norm_b40,10.0,0,0,225-300,-8.315275869359692,7.0207793614516865,15.336055230811379,2464.982441650511,489.4810623604147,0.3651639604407257
synthetic,count8_r280_norm_b40,10.0,0,2,225-300,-7.118929546797837,24.56992448377507,31.688854030572905,3016.7269767507833,10.532793229040484,20.768370405724735
synthetic,count8_r280_norm_b40,10.0,1,0,225-300,-8.107821391480151,11.973587607268296,20.081408998748447,6202.344636513284,393.72875507146296,1.14226990101307
synthetic,count8_r280_norm_b40,10.0,1,2,225-300,-6.114110170222517,25.73518956137098,31.849299731593497,3986.6308730746405,10.643563843533634,27.159947656881467
synthetic,count8_r280_norm_b40,10.0,2,0,225-300,-7.966713546516292,11.973587607268296,19.94030115378459,6202.344636513284,393.72875507146296,1.14226990101307
synthetic,count8_r280_norm_b40,10.0,2,2,225-300,-5.077427366155005,24.158530559289186,29.23595792544419,4700.703243128812,18.043042785970304,18.89135148558096
synthetic,count8_r280_norm_b40,10.0,3,0,225-300,-7.895290563206192,11.973587607268296,19.86887817047449,6202.344636513284,393.72875507146296,1.14226990101307
synthetic,count8_r280_norm_b40,10.0,3,2,150-225,-4.012895613516099,25.086238184044447,29.099133797560548,6283.562468856369,19.479693471615924,23.390192222805013
synthetic,count8_r280_norm_b40,10.0,4,0,225-300,-7.895290563206192,11.973587607268296,19.86887817047449,6202.344636513284,393.72875507146296,1.14226990101307
synthetic,count8_r280_norm_b40,10.0,4,2,150-225,-2.9274319471947425,24.343999166330445,27.27143111352519,7758.89108248922,28.53643645412315,19.715595039851898
synthetic,count8_r280_norm_b40,10.0,5,2,150-225,-1.832033205838183,23.40933137940627,25.241364585244455,9524.443346780205,43.44166527220235,15.898022614972044
synthetic,count8_r280_norm_b40,10.0,6,2,150-225,-0.7432279236644312,23.06537031636353,23.808598240027962,12057.700807811627,59.52884711374847,14.68747039174077
synthetic,count8_r280_norm_b40,10.0,7,2,150-225,0.3153340217246683,24.392381531010074,24.077047509285407,16513.026272312418,60.06044128176048,19.936463667388914
synthetic,count8_r280_norm_b40,15.0,0,0,225-300,-3.3152758693596915,7.035756799764363,10.351032669124056,7794.4335317258665,1542.4421262440014,0.3664254690653136
synthetic,count8_r280_norm_b40,15.0,0,2,225-300,-2.118929546797837,24.730889969091177,26.849819515889013,9534.780264160428,32.07906429314112,21.552565290484885
synthetic,count8_r280_norm_b40,15.0,1,0,225-300,-3.107821391480151,11.97797864455218,15.085800036032332,19591.354999582734,1242.4147815654865,1.1434254041184102
synthetic,count8_r280_norm_b40,15.0,1,2,225-300,-1.1141101702225171,25.925556541558585,27.039666711781102,12610.186703865122,32.22299193023072,28.376944229426453
synthetic,count8_r280_norm_b40,15.0,2,0,225-300,-2.966713546516292,11.97797864455218,14.944692191068473,19591.354999582734,1242.4147815654865,1.1434254041184102
synthetic,count8_r280_norm_b40,15.0,2,2,225-300,-0.07742736615500512,24.237892689415638,24.315320055570645,14875.211617191435,56.06268375274986,19.23974188794395
synthetic,count8_r280_norm_b40,15.0,3,0,225-300,-2.895290563206192,11.97797864455218,14.873269207758373,19591.354999582734,1242.4147815654865,1.1434254041184102
synthetic,count8_r280_norm_b40,15.0,3,2,150-225,0.9871043864839013,25.168776253591822,24.181671867107923,19852.818700167612,60.387152478178095,23.838976079242244
synthetic,count8_r280_norm_b40,15.0,4,0,225-300,-2.895290563206192,11.97797864455218,14.873269207758373,19591.354999582734,1242.4147815654865,1.1434254041184102
synthetic,count8_r280_norm_b40,15.0,4,2,150-225,2.0725680528052575,24.406562889156056,22.333994836350797,24579.734804109317,89.10886335266554,20.001670168963038
synthetic,count8_r280_norm_b40,15.0,5,2,150-225,3.167966794161817,23.44505866005056,20.277091865888742,30131.74698767062,136.30708995280494,16.029347294373412
synthetic,count8_r280_norm_b40,15.0,6,2,150-225,4.256772076335569,23.116813014668793,18.860040938333224,38123.212013711505,185.99796081599683,14.862479683423356
synthetic,count8_r280_norm_b40,15.0,7,2,150-225,5.315334021724668,24.435530167231025,19.120196145506355,52139.23546585744,187.76370313084408,20.135526466259243
synthetic,count8_r280_norm_b40,20.0,0,0,225-300,1.6847241306403085,7.043376357082528,5.35865222644222,24647.894259218832,4869.027040714985,0.36706891507968903
synthetic,count8_r280_norm_b40,20.0,0,2,225-300,2.881070453202163,24.7840269298132,21.90295647661104,30143.90823202155,100.18365361389361,21.817885862830487
synthetic,count8_r280_norm_b40,20.0,1,0,225-300,1.892178608519849,11.979446118725239,10.08726751020539,61915.01246700774,3925.1056673650246,1.1438118310335759
synthetic,count8_r280_norm_b40,20.0,1,2,225-300,3.885889829777483,25.993529004716468,22.107639174938985,39884.16021620637,100.33386719413465,28.824572368097144
synthetic,count8_r280_norm_b40,20.0,2,0,225-300,2.033286453483708,11.979446118725239,9.946159665241531,61915.01246700774,3925.1056673650246,1.1438118310335759
synthetic,count8_r280_norm_b40,20.0,2,2,225-300,4.922572633844995,24.26095043682909,19.3383778029841,47058.76844965301,176.4190640144055,19.342161990170045
synthetic,count8_r280_norm_b40,20.0,3,0,225-300,2.104709436793808,11.979446118725239,9.87473668193143,61915.01246700774,3925.1056673650246,1.1438118310335759
synthetic,count8_r280_norm_b40,20.0,3,2,150-225,5.987104386483901,25.192277157356887,19.205172770872984,62750.04522691459,189.83938900160138,23.96832518353739
synthetic,count8_r280_norm_b40,20.0,4,0,225-300,2.104709436793808,11.979446118725239,9.87473668193143,61915.01246700774,3925.1056673650246,1.1438118310335759
synthetic,count8_r280_norm_b40,20.0,4,2,150-225,7.0725680528052575,24.42628038877849,17.353712335973235,77806.7354885899,280.794861019952,20.092686649762776
synthetic,count8_r280_norm_b40,20.0,5,2,150-225,8.167966794161817,23.456063744524744,15.288096950362927,95308.3092224719,430.0553856187819,16.07001739792044
synthetic,count8_r280_norm_b40,20.0,6,2,150-225,9.256772076335569,23.139044322710095,13.882272246374527,120545.49009050895,585.1221444902961,14.938754999961434
synthetic,count8_r280_norm_b40,20.0,7,2,150-225,10.315334021724668,24.452964360309014,14.137630338584346,164738.72333779978,590.8799587841381,20.21652040710342
synthetic,count8_r280_norm_b65,-10.0,0,0,225-300,-28.31527586935969,9.203744279074215,37.51902014843391,22.005226167563787,2.643330144330523,0.6036488816866256
synthetic,count8_r280_norm_b65,-10.0,0,2,150-225,-19.819046054606012,21.706497168861603,41.525543223467615,166.15436720336078,1.1216620953408791,10.741370314540612
synthetic,count8_r280_norm_b65,-10.0,1,0,225-300,-28.10782139148015,9.117475134504318,37.22529652598447,37.522748799103205,4.597768838162413,0.5917761879843559
synthetic,count8_r280_norm_b65,-10.0,1,2,150-225,-18.22356120965054,22.542546946184085,40.76610815583463,229.98248682134752,1.2806783597838047,13.021609493808572
synthetic,count8_r280_norm_b65,-10.0,2,0,225-300,-27.966713546516292,9.117475134504318,37.084188681020606,37.522748799103205,4.597768838162413,0.5917761879843559
synthetic,count8_r280_norm_b65,-10.0,2,2,75-150,-16.536856539921978,23.81168618832218,40.348542728244155,364.9090924144532,1.5171064890799546,17.441289520875518
synthetic,count8_r280_norm_b65,-10.0,3,0,225-300,-27.895290563206196,11.797966655148509,39.6932572183547,43.0674327531694,2.84676959544706,1.0970000263518587
synthetic,count8_r280_norm_b65,-10.0,3,2,75-150,-14.77283673197542,23.153244046200747,37.92608077817617,502.0171102106117,2.428813201664348,14.987678797537114
synthetic,count8_r280_norm_b65,-10.0,4,0,225-300,-27.895290563206196,11.797966655148509,39.6932572183547,43.0674327531694,2.84676959544706,1.0970000263518587
synthetic,count8_r280_norm_b65,-10.0,4,1,150-225,-18.748157750414325,21.282844760655845,40.03100251107017,187.48576138078812,1.3953521141294358,9.743039170176507
synthetic,count8_r280_norm_b65,-10.0,4,2,75-150,-12.966334086288082,23.318539329212005,36.28487341550009,761.2616018708324,3.5455204246737946,15.569114242823822
synthetic,count8_r280_norm_b65,-10.0,5,1,150-225,-20.163252942489514,21.53459001566308,41.69784295815259,154.60165039039936,1.0858132180186304,10.324498703163336
synthetic,count8_r280_norm_b65,-10.0,5,2,75-150,-11.18802488228257,25.549730164639048,36.73775504692162,1249.6001641021226,3.481753790744329,26.024535633484863
synthetic,count8_r280_norm_b65,-10.0,6,1,150-225,-21.530309384885875,21.013819648333584,42.54412903321946,113.50631916884889,0.8987482868970902,9.157816504944723
synthetic,count8_r280_norm_b65,-10.0,6,2,75-150,-9.562425603117756,22.36458140460883,31.927007007726587,1800.626897902744,10.446374543011087,12.498794077653956
synthetic,count8_r280_norm_b65,-10.0,7,1,150-225,-22.840477842919483,20.694015649960242,43.534493492879726,85.5509448535363,0.7291606869244889,8.507687661540377
synthetic,count8_r280_norm_b65,-10.0,7,2,75-150,-8.275946773989897,23.668034545566012,31.94398131955591,2268.8757477858417,9.7500593287346,16.873820584802207
synthetic,count8_r280_norm_b65,-5.0,0,0,225-300,-23.31527586935969,9.754630438400554,33.06990630776025,68.59004050136176,7.2576833381355454,0.6852878253694191
synthetic,count8_r280_norm_b65,-5.0,0,2,150-225,-14.819046054606012,23.505466369722967,38.32451242432898,518.4153111269994,2.312763276624461,16.25386354637272
synthetic,count8_r280_norm_b65,-5.0,1,0,225-300,-23.10782139148015,9.51262723275314,32.62044862423329,118.47807569342946,13.254863770274167,0.6481457770617886
synthetic,count8_r280_norm_b65,-5.0,1,2,150-225,-13.223561209650539,23.931273744851694,37.154834954502235,730.4462839008174,2.9543429583931506,17.92822718798076
synthetic,count8_r280_norm_b65,-5.0,2,0,225-300,-22.966713546516292,9.51262723275314,32.479340779269435,118.47807569342946,13.254863770274167,0.6481457770617886
synthetic,count8_r280_norm_b65,-5.0,2,2,75-150,-11.536856539921978,25.183255939779386,36.72011247970136,1150.8822527627267,3.4890347831998394,23.91858956177596
synthetic,count8_r280_norm_b65,-5.0,3,0,225-300,-22.895290563206196,12.195138946411728,35.09042950961792,132.35746185402994,7.984257514343123,1.2020536932447956
synthetic,count8_r280_norm_b65,-5.0,3,2,75-150,-9.77283673197542,23.87082845149788,33.6436651834733,1589.4202301398707,6.518623399515921,17.68042977615287
synthetic,count8_r280_norm_b65,-5.0,4,0,225-300,-22.895290563206196,12.195138946411728,35.09042950961792,132.35746185402994,7.984257514343123,1.2020536932447956
synthetic,count8_r280_norm_b65,-5.0,4,1,150-225,-13.748157750414325,22.455247079011773,36.2034048294261,596.121888418079,3.386962285036159,12.762468418065566
synthetic,count8_r280_norm_b65,-5.0,4,2,75-150,-7.966334086288082,23.83824571029569,31.804579796583774,2404.9239813071363,9.937491770661634,17.5482795207719
synthetic,count8_r280_norm_b65,-5.0,5,1,150-225,-15.163252942489514,23.662241467722357,38.825494410211874,484.19464049642863,2.0835111608006276,16.851327508403013
synthetic,count8_r280_norm_b65,-5.0,5,2,75-150,-6.188024882282569,25.961456670814407,32.149481553096976,3944.6062151158862,9.996730577696175,28.61248905630415
synthetic,count8_r280_norm_b65,-5.0,6,1,150-225,-16.530309384885875,23.523259823451962,40.053569208337834,357.0728323286618,1.5864662082991445,16.32059376195533
synthetic,count8_r280_norm_b65,-5.0,6,2,75-150,-4.562425603117757,22.47545905220843,27.037884655326184,5668.045703347674,32.05438421516116,12.822003104879974
synthetic,count8_r280_norm_b65,-5.0,7,1,150-225,-17.840477842919483,23.456795887619887,41.297273730539374,267.76485678979117,1.2080196202485038,16.07272674481614
synthetic,count8_r280_norm_b65,-5.0,7,2,75-150,-3.275946773989898,23.8169523427808,27.0928991167707,7145.040532627582,29.6694477398497,17.462451252745833
synthetic,count8_r280_norm_b65,0.0,0,0,225-300,-18.31527586935969,9.940424175629989,28.25570004498968,216.16742025146766,21.915320286905878,0.7152409808062251
synthetic,count8_r280_norm_b65,0.0,0,2,150-225,-9.819046054606012,24.295706450020408,34.11475250462642,1627.9198308228997,6.054278134574285,19.49757580391949
synthetic,count8_r280_norm_b65,0.0,1,0,225-300,-18.10782139148015,9.66372201681371,27.77154340829386,375.2000529641975,40.540648296353844,0.6710921738314964
synthetic,count8_r280_norm_b65,0.0,1,2,150-225,-8.223561209650539,24.45854390607429,32.68210511572483,2316.4677576822537,8.297970167531275,20.24251002823482
synthetic,count8_r280_norm_b65,0.0,2,0,225-300,-17.966713546516292,9.66372201681371,27.630435563330003,375.2000529641975,40.540648296353844,0.6710921738314964
synthetic,count8_r280_norm_b65,0.0,2,2,75-150,-6.536856539921978,25.753886419035624,32.2907429589576,3634.8425978434693,9.662665981647276,27.277126287238666
synthetic,count8_r280_norm_b65,0.0,3,0,225-300,-17.895290563206196,12.290037225276132,30.185327788482326,412.39816028669964,24.339575340188375,1.2286090075321598
synthetic,count8_r280_norm_b65,0.0,3,2,75-150,-4.7728367319754215,24.114823774006386,28.887660505981806,5030.857689697924,19.505615318903843,18.702185052409604
synthetic,count8_r280_norm_b65,0.0,4,0,225-300,-17.895290563206196,12.290037225276132,30.185327788482326,412.39816028669964,24.339575340188375,1.2286090075321598
synthetic,count8_r280_norm_b65,0.0,4,1,150-225,-8.748157750414325,22.88566624907257,31.633823999486896,1891.5744903148075,9.733226359391312,14.092128588570631
synthetic,count8_r280_norm_b65,0.0,4,2,75-150,-2.9663340862880823,24.022849042067488,26.98918312835557,7601.893865319797,30.104879808098303,18.310275410122372
synthetic,count8_r280_norm_b65,0.0,5,1,150-225,-10.163252942489514,24.61441346373945,34.77766640622896,1523.5457201704753,5.265191180398107,20.982214325233624
synthetic,count8_r280_norm_b65,0.0,5,2,75-150,-1.1880248822825688,26.086091860362863,27.274116742645433,12462.783773646901,30.690634993935014,29.44551527299328
synthetic,count8_r280_norm_b65,0.0,6,1,150-225,-11.530309384885877,24.77672021130744,36.30702959619332,1126.945059602329,3.7517226296944397,21.78120956880014
synthetic,count8_r280_norm_b65,0.0,6,2,75-150,0.4375743968822433,22.501128510150174,22.06355411326793,17878.575606781946,100.51249752017085,12.898013391350148
synthetic,count8_r280_norm_b65,0.0,7,1,150-225,-12.840477842919482,24.896980902163286,37.73745874508277,842.830062344981,2.729241255865519,22.39278254490422
synthetic,count8_r280_norm_b65,0.0,7,2,75-150,1.7240532260101018,23.852441395827313,22.12838816981721,22542.527546973874,92.844989078446,17.605733032600735
synthetic,count8_r280_norm_b65,5.0,0,0,225-300,-13.315275869359692,9.996685200574042,23.311961069933734,683.3162249163779,68.38379724767941,0.7245669034024084
synthetic,count8_r280_norm_b65,5.0,0,2,150-225,-4.819046054606012,24.585685234994152,29.404731289600164,5128.581369845213,17.841391652114655,20.843876724851235
synthetic,count8_r280_norm_b65,5.0,1,0,225-300,-13.107821391480151,9.722703773527758,22.83052516500791,1188.3043747771555,126.6652015886046,0.6802684820362708
synthetic,count8_r280_norm_b65,5.0,1,2,150-225,-3.223561209650539,24.626835318262984,27.850396527913524,7337.982614879099,25.28675767313861,21.04231435500045
synthetic,count8_r280_norm_b65,5.0,2,0,225-300,-12.966713546516292,9.722703773527758,22.68941732004405,1188.3043747771555,126.6652015886046,0.6802684820362708
synthetic,count8_r280_norm_b65,5.0,2,2,75-150,-1.5368565399219776,25.966939951005,27.503796490926977,11487.138557303755,29.07487554702503,28.648637196638425
synthetic,count8_r280_norm_b65,5.0,3,0,225-300,-12.895290563206196,12.296195921080981,25.191486484287175,1293.8404799653895,76.25373881554196,1.2303525242199218
synthetic,count8_r280_norm_b65,5.0,3,2,75-150,0.22716326802457854,24.189304854457887,23.962141586433308,15918.558747422321,60.669897202590114,19.02569182939967
synthetic,count8_r280_norm_b65,5.0,4,0,225-300,-12.895290563206196,12.296195921080981,25.191486484287175,1293.8404799653895,76.25373881554196,1.2303525242199218
synthetic,count8_r280_norm_b65,5.0,4,1,150-225,-3.7481577504143253,23.02217749656944,26.770335246983766,5993.902189746115,29.887659173646675,14.542119935563615
synthetic,count8_r280_norm_b65,5.0,4,2,75-150,2.0336659137119177,24.086459703267032,22.052793789555114,24034.827363255634,93.79831499125592,18.580437800588694
synthetic,count8_r280_norm_b65,5.0,5,1,150-225,-5.163252942489514,24.949140170550372,30.112393113039886,4805.081456984942,15.3739950635206,22.663343931590394
synthetic,count8_r280_norm_b65,5.0,5,2,75-150,3.8119751177174312,26.118125417116268,22.306150299398837,39392.19339449759,96.29364396819236,29.66350833492957
synthetic,count8_r280_norm_b65,5.0,6,1,150-225,-6.530309384885877,25.269891545745082,31.800200930630957,3560.8675773926716,10.581973478447606,24.40052254911449
synthetic,count8_r280_norm_b65,5.0,6,2,75-150,5.437574396882243,22.503555215927552,17.065980819045308,56457.30129097206,317.22294528466267,12.905222423747245
synthetic,count8_r280_norm_b65,5.0,7,1,150-225,-7.840477842919482,25.467008650252573,33.30748649317206,2659.3084024173786,7.5521018916181974,25.5335286788906
synthetic,count8_r280_norm_b65,5.0,7,2,75-150,6.724053226010102,23.856463357790755,17.132410131780652,71194.0012095834,292.95240374214256,17.622045094975856
synthetic,count8_r280_norm_b65,10.0,0,0,225-300,-8.315275869359692,10.012118738481458,18.32739460784115,2161.402961674551,215.53800977868903,0.7271463799262273
synthetic,count8_r280_norm_b65,10.0,0,2,150-225,0.18095394539398768,24.684533374857907,24.50357942946392,16184.597067759947,55.03621444416826,21.323736633634848
synthetic,count8_r280_norm_b65,10.0,1,0,225-300,-8.107821391480151,9.747221203632192,17.855042595112344,3761.838911686975,398.7292299825424,0.6841196940936257
synthetic,count8_r280_norm_b65,10.0,1,2,150-225,1.7764387903494612,24.67447360549238,22.89803481514292,23228.20917228797,79.1714078370854,21.27440061138056
synthetic,count8_r280_norm_b65,10.0,2,0,225-300,-7.966713546516292,9.747221203632192,17.713934750148482,3761.838911686975,398.7292299825424,0.6841196940936257
synthetic,count8_r280_norm_b65,10.0,2,2,75-150,3.4631434600780224,26.045483517674015,22.582340057595992,36313.51935544567,90.26512526989609,29.171470654828106
synthetic,count8_r280_norm_b65,10.0,3,0,225-300,-7.895290563206196,12.284123736965146,20.17941430017134,4073.8719897952815,240.76591521664625,1.2269372338443718
synthetic,count8_r280_norm_b65,10.0,3,2,75-150,5.2271632680245785,24.20998651577095,18.98282324774637,50357.2421707903,191.01315864119857,19.1165106926819
synthetic,count8_r280_norm_b65,10.0,4,0,225-300,-7.895290563206196,12.284123736965146,20.17941430017134,4073.8719897952815,240.76591521664625,1.2269372338443718
synthetic,count8_r280_norm_b65,10.0,4,1,150-225,1.2518422495856747,23.061404669908235,21.80956242032256,18976.820980759803,93.77411921432616,14.674065033666546
synthetic,count8_r280_norm_b65,10.0,4,2,75-150,7.033665913711918,24.108771805074074,17.075105891362156,75997.96382522886,295.06980936517516,18.676141383522292
synthetic,count8_r280_norm_b65,10.0,5,1,150-225,-0.16325294248951394,25.05062009042171,25.213873032911224,15172.995407822349,47.425215974100055,23.199145116868007
synthetic,count8_r280_norm_b65,10.0,5,2,75-150,8.81197511771743,26.123704225958832,17.3117291082414,124537.24592858978,304.0386774549115,29.70163761925718
synthetic,count8_r280_norm_b65,10.0,6,1,150-225,-1.5303093848858769,25.442073818967188,26.972383203853063,11256.49099587531,32.1510859466977,25.387349063397394
