condition,miss_probability,false_alarm_rate,snr_db,method,association_f1,track_decision_accuracy,identity_f1,id_switches,id_switches_per_1000_detections,position_rmse_m
miss_0.10__far_0.50,0.1,0.5,10,association_gnn,0.9993969898718911,0.9989147286821706,0.9993706124425078,7,0.6778348019754042,0.49820771287777516
miss_0.10__far_0.50,0.1,0.5,15,gated_hungarian_ekf_legacy,0.9759615970369289,0.969014396456257,0.9302883462073598,808,78.14313346228239,1.8133421016293103
miss_0.10__far_0.50,0.1,0.5,15,gated_hungarian_ekf,0.9794120968045467,0.9638538205980066,0.9754918881601657,48,4.6421663442940035,0.7308203703216045
miss_0.10__far_0.50,0.1,0.5,15,edge_mlp,0.9988796276916637,0.9979844961240311,0.9986934430195983,6,0.5802707930367504,0.49970773998046214
miss_0.10__far_0.50,0.1,0.5,15,association_gnn,0.9996062120056116,0.9992912513842747,0.9997098365412517,2,0.19342359767891681,0.4809417466499619
miss_0.10__far_0.50,0.1,0.5,20,gated_hungarian_ekf_legacy,0.9769243889958332,0.970077519379845,0.8746392149316914,1412,137.28731161886242,2.4442063620480132
miss_0.10__far_0.50,0.1,0.5,20,gated_hungarian_ekf,0.9761062058367865,0.9580066445182724,0.970917225950783,65,6.319883325230919,0.7534493268443119
miss_0.10__far_0.50,0.1,0.5,20,edge_mlp,0.9995076680698127,0.9991140642303433,0.9998055420515314,2,0.19445794846864364,0.3867653688032091
miss_0.10__far_0.50,0.1,0.5,20,association_gnn,0.9998646503672897,0.9997563676633444,0.9999027710257656,1,0.09722897423432182,0.3868028794878058
miss_0.10__far_1.00,0.1,1.0,5,gated_hungarian_ekf_legacy,0.950841881168957,0.9384939091915836,0.924645516194812,977,94.29591738249204,1.286536324281233
miss_0.10__far_1.00,0.1,1.0,5,gated_hungarian_ekf,0.9716336080896282,0.9535548172757475,0.9545880380651842,240,23.163787279220152,0.9245882481105714
miss_0.10__far_1.00,0.1,1.0,5,edge_mlp,0.9952660387593076,0.9921151716500554,0.9927360774818401,39,3.764115432873275,0.7181480996250585
miss_0.10__far_1.00,0.1,1.0,5,association_gnn,0.9969345168478461,0.9950830564784053,0.9968131337518107,27,2.605926068912267,0.6142706266536087
miss_0.10__far_1.00,0.1,1.0,10,gated_hungarian_ekf_legacy,0.9598790444511643,0.9475083056478405,0.8598477640342532,1656,160.35634743875278,2.31288851843997
miss_0.10__far_1.00,0.1,1.0,10,gated_hungarian_ekf,0.9751633328717632,0.9567441860465117,0.9556042205853076,165,15.977534617991672,1.0100487120106763
miss_0.10__far_1.00,0.1,1.0,10,edge_mlp,0.9982881984212018,0.9969213732004429,0.9987407981402557,10,0.9683354313934347,0.49904722925917183
miss_0.10__far_1.00,0.1,1.0,10,association_gnn,0.9993477806081638,0.9988261351052049,0.9990317583268783,11,1.0651689745327781,0.49877497212107574
miss_0.10__far_1.00,0.1,1.0,15,gated_hungarian_ekf_legacy,0.9603628666465074,0.9479955703211517,0.8941030888582171,1278,123.59767891682786,2.1583211769960733
miss_0.10__far_1.00,0.1,1.0,15,gated_hungarian_ekf,0.9747549822377868,0.9559246954595791,0.9684961363186052,72,6.963249516441006,0.7824963007342297
miss_0.10__far_1.00,0.1,1.0,15,edge_mlp,0.9987441516867767,0.9977408637873754,0.9984511132623427,6,0.5802707930367504,0.499635635399737
