model,samples,snr_ref_db,scene,range_class,count,bs,target_index,visible,matched,false_alarms_bs,r_gt_m,u_gt,r_hat_m,u_hat,vr_hat_mps,range_abs_m,u_abs,xy_abs_m,peak_to_noise_db,gt_rd_snr_db
B16,16,0.0,count8_r280_norm_b0,far,8,1,7,True,False,0,110.6914639947943,0.3970644786206616,,,,,,,,
B12,12,0.0,count8_r280_norm_b0,far,8,0,0,True,True,2,287.0,-0.21954551502632108,286.8855376519769,-0.21950899900055063,-7.595635125061907,0.11446234802309618,3.651602577045554e-05,0.11498226351973466,7.624202746461589,
B12,12,0.0,count8_r280_norm_b0,far,8,0,1,True,False,2,283.59301824974466,-0.15870276356818452,,,,,,,,
B12,12,0.0,count8_r280_norm_b0,far,8,0,2,True,False,2,281.29877354869507,-0.09599852092307218,,,,,,,,
B12,12,0.0,count8_r280_norm_b0,far,8,0,3,True,False,2,280.14460551650825,-0.032131383697143634,,,,,,,,
B12,12,0.0,count8_r280_norm_b0,far,8,0,4,True,False,2,280.14460551650825,0.032131383697143634,,,,,,,,
B12,12,0.0,count8_r280_norm_b0,far,8,0,5,True,False,2,281.29877354869507,0.09599852092307173,,,,,,,,
B12,12,0.0,count8_r280_norm_b0,far,8,0,6,True,False,2,283.59301824974466,0.15870276356818452,,,,,,,,
B12,12,0.0,count8_r280_norm_b0,far,8,0,7,True,False,2,287.0,0.21954551502632108,,,,,,,,
B12,12,0.0,count8_r280_norm_b0,far,8,1,0,True,False,0,197.97249906032616,0.8585081370822285,,,,,,,,
B12,12,0.0,count8_r280_norm_b0,far,8,1,1,True,False,0,182.75794393774197,0.8315023995606414,,,,,,,,
B12,12,0.0,count8_r280_norm_b0,far,8,1,2,True,False,0,168.0946809405665,0.7969678969704395,,,,,,,,
B12,12,0.0,count8_r280_norm_b0,far,8,1,3,True,False,0,154.1401227736336,0.7523531999779376,,,,,,,,
B12,12,0.0,count8_r280_norm_b0,far,8,1,4,True,False,0,141.10468857139665,0.694295222076999,,,,,,,,
B12,12,0.0,count8_r280_norm_b0,far,8,1,5,True,False,0,129.26673518346024,0.6186172224170928,,,,,,,,
B12,12,0.0,count8_r280_norm_b0,far,8,1,6,True,False,0,118.98421959718374,0.5207540893892862,,,,,,,,
B12,12,0.0,count8_r280_norm_b0,far,8,1,7,True,False,0,110.6914639947943,0.3970644786206616,,,,,,,,
B8,8,0.0,count8_r280_norm_b0,far,8,0,0,True,True,1,287.0,-0.21954551502632108,286.8999013646897,-0.2181155433482764,-5.609139568171862,0.10009863531030305,0.001429971678044678,0.43221326837442947,7.6031995572255955,
B8,8,0.0,count8_r280_norm_b0,far,8,0,1,True,False,1,283.59301824974466,-0.15870276356818452,,,,,,,,
B8,8,0.0,count8_r280_norm_b0,far,8,0,2,True,False,1,281.29877354869507,-0.09599852092307218,,,,,,,,
B8,8,0.0,count8_r280_norm_b0,far,8,0,3,True,False,1,280.14460551650825,-0.032131383697143634,,,,,,,,
B8,8,0.0,count8_r280_norm_b0,far,8,0,4,True,False,1,280.14460551650825,0.032131383697143634,,,,,,,,
B8,8,0.0,count8_r280_norm_b0,far,8,0,5,True,False,1,281.29877354869507,0.09599852092307173,,,,,,,,
B8,8,0.0,count8_r280_norm_b0,far,8,0,6,True,False,1,283.59301824974466,0.15870276356818452,,,,,,,,
B8,8,0.0,count8_r280_norm_b0,far,8,0,7,True,False,1,287.0,0.21954551502632108,,,,,,,,
B8,8,0.0,count8_r280_norm_b0,far,8,1,0,True,False,0,197.97249906032616,0.8585081370822285,,,,,,,,
B8,8,0.0,count8_r280_norm_b0,far,8,1,1,True,False,0,182.75794393774197,0.8315023995606414,,,,,,,,
B8,8,0.0,count8_r280_norm_b0,far,8,1,2,True,False,0,168.0946809405665,0.7969678969704395,,,,,,,,
B8,8,0.0,count8_r280_norm_b0,far,8,1,3,True,False,0,154.1401227736336,0.7523531999779376,,,,,,,,
B8,8,0.0,count8_r280_norm_b0,far,8,1,4,True,False,0,141.10468857139665,0.694295222076999,,,,,,,,
B8,8,0.0,count8_r280_norm_b0,far,8,1,5,True,False,0,129.26673518346024,0.6186172224170928,,,,,,,,
B8,8,0.0,count8_r280_norm_b0,far,8,1,6,True,False,0,118.98421959718374,0.5207540893892862,,,,,,,,
B8,8,0.0,count8_r280_norm_b0,far,8,1,7,True,False,0,110.6914639947943,0.3970644786206616,,,,,,,,
E0,256,5.0,count8_r280_norm_b0,far,8,0,0,True,True,1,287.0,-0.21954551502632108,286.93857197817704,-0.21966396082867687,-9.034153656682308,0.061428021822962364,0.00011844580235578772,0.0706262073686887,7.784141875835548,
E0,256,5.0,count8_r280_norm_b0,far,8,0,1,True,False,1,283.59301824974466,-0.15870276356818452,,,,,,,,
E0,256,5.0,count8_r280_norm_b0,far,8,0,2,True,False,1,281.29877354869507,-0.09599852092307218,,,,,,,,
E0,256,5.0,count8_r280_norm_b0,far,8,0,3,True,False,1,280.14460551650825,-0.032131383697143634,,,,,,,,
E0,256,5.0,count8_r280_norm_b0,far,8,0,4,True,False,1,280.14460551650825,0.032131383697143634,,,,,,,,
E0,256,5.0,count8_r280_norm_b0,far,8,0,5,True,False,1,281.29877354869507,0.09599852092307173,,,,,,,,
E0,256,5.0,count8_r280_norm_b0,far,8,0,6,True,True,1,283.59301824974466,0.15870276356818452,282.51862451659304,0.1422706004772116,-9.2788003756484,1.0743937331516236,0.016432163090972923,4.825230603294161,10.833272318316487,
E0,256,5.0,count8_r280_norm_b0,far,8,0,7,True,False,1,287.0,0.21954551502632108,,,,,,,,
E0,256,5.0,count8_r280_norm_b0,far,8,1,0,True,False,0,197.97249906032616,0.8585081370822285,,,,,,,,
E0,256,5.0,count8_r280_norm_b0,far,8,1,1,True,False,0,182.75794393774197,0.8315023995606414,,,,,,,,
E0,256,5.0,count8_r280_norm_b0,far,8,1,2,True,False,0,168.0946809405665,0.7969678969704395,,,,,,,,
E0,256,5.0,count8_r280_norm_b0,far,8,1,3,True,False,0,154.1401227736336,0.7523531999779376,,,,,,,,
E0,256,5.0,count8_r280_norm_b0,far,8,1,4,True,False,0,141.10468857139665,0.694295222076999,,,,,,,,
E0,256,5.0,count8_r280_norm_b0,far,8,1,5,True,False,0,129.26673518346024,0.6186172224170928,,,,,,,,
E0,256,5.0,count8_r280_norm_b0,far,8,1,6,True,False,0,118.98421959718374,0.5207540893892862,,,,,,,,
E0,256,5.0,count8_r280_norm_b0,far,8,1,7,True,False,0,110.6914639947943,0.3970644786206616,,,,,,,,
B64,64,5.0,count8_r280_norm_b0,far,8,0,0,True,True,2,287.0,-0.21954551502632108,286.9216349920359,-0.21937137509308505,-9.092073556465193,0.07836500796412338,0.00017413993323603383,0.0936249427217334,8.052207946654615,
B64,64,5.0,count8_r280_norm_b0,far,8,0,1,True,False,2,283.59301824974466,-0.15870276356818452,,,,,,,,
B64,64,5.0,count8_r280_norm_b0,far,8,0,2,True,False,2,281.29877354869507,-0.09599852092307218,,,,,,,,
B64,64,5.0,count8_r280_norm_b0,far,8,0,3,True,False,2,280.14460551650825,-0.032131383697143634,,,,,,,,
B64,64,5.0,count8_r280_norm_b0,far,8,0,4,True,False,2,280.14460551650825,0.032131383697143634,,,,,,,,
B64,64,5.0,count8_r280_norm_b0,far,8,0,5,True,False,2,281.29877354869507,0.09599852092307173,,,,,,,,
B64,64,5.0,count8_r280_norm_b0,far,8,0,6,True,True,2,283.59301824974466,0.15870276356818452,282.5422902760496,0.1417921274115328,-9.30194321268246,1.050727973695075,0.016910636156651726,4.9538070131670535,11.09808436287466,
B64,64,5.0,count8_r280_norm_b0,far,8,0,7,True,False,2,287.0,0.21954551502632108,,,,,,,,
B64,64,5.0,count8_r280_norm_b0,far,8,1,0,True,False,1,197.97249906032616,0.8585081370822285,,,,,,,,
B64,64,5.0,count8_r280_norm_b0,far,8,1,1,True,False,1,182.75794393774197,0.8315023995606414,,,,,,,,
B64,64,5.0,count8_r280_norm_b0,far,8,1,2,True,False,1,168.0946809405665,0.7969678969704395,,,,,,,,
B64,64,5.0,count8_r280_norm_b0,far,8,1,3,True,False,1,154.1401227736336,0.7523531999779376,,,,,,,,
B64,64,5.0,count8_r280_norm_b0,far,8,1,4,True,False,1,141.10468857139665,0.694295222076999,,,,,,,,
B64,64,5.0,count8_r280_norm_b0,far,8,1,5,True,False,1,129.26673518346024,0.6186172224170928,,,,,,,,
B64,64,5.0,count8_r280_norm_b0,far,8,1,6,True,False,1,118.98421959718374,0.5207540893892862,,,,,,,,
B64,64,5.0,count8_r280_norm_b0,far,8,1,7,True,False,1,110.6914639947943,0.3970644786206616,,,,,,,,
B32,32,5.0,count8_r280_norm_b0,far,8,0,0,True,False,1,287.0,-0.21954551502632108,,,,,,,,
B32,32,5.0,count8_r280_norm_b0,far,8,0,1,True,False,1,283.59301824974466,-0.15870276356818452,,,,,,,,
B32,32,5.0,count8_r280_norm_b0,far,8,0,2,True,False,1,281.29877354869507,-0.09599852092307218,,,,,,,,
B32,32,5.0,count8_r280_norm_b0,far,8,0,3,True,False,1,280.14460551650825,-0.032131383697143634,,,,,,,,
B32,32,5.0,count8_r280_norm_b0,far,8,0,4,True,False,1,280.14460551650825,0.032131383697143634,,,,,,,,
B32,32,5.0,count8_r280_norm_b0,far,8,0,5,True,False,1,281.29877354869507,0.09599852092307173,,,,,,,,
B32,32,5.0,count8_r280_norm_b0,far,8,0,6,True,False,1,283.59301824974466,0.15870276356818452,,,,,,,,
B32,32,5.0,count8_r280_norm_b0,far,8,0,7,True,True,1,287.0,0.21954551502632108,286.90751367915584,0.2181946913794629,-9.019697307902629,0.09248632084415931,0.0013508236468581791,0.4078241778730931,8.190027290169507,
B32,32,5.0,count8_r280_norm_b0,far,8,1,0,True,False,0,197.97249906032616,0.8585081370822285,,,,,,,,
B32,32,5.0,count8_r280_norm_b0,far,8,1,1,True,False,0,182.75794393774197,0.8315023995606414,,,,,,,,
B32,32,5.0,count8_r280_norm_b0,far,8,1,2,True,False,0,168.0946809405665,0.7969678969704395,,,,,,,,
B32,32,5.0,count8_r280_norm_b0,far,8,1,3,True,False,0,154.1401227736336,0.7523531999779376,,,,,,,,
B32,32,5.0,count8_r280_norm_b0,far,8,1,4,True,False,0,141.10468857139665,0.694295222076999,,,,,,,,
B32,32,5.0,count8_r280_norm_b0,far,8,1,5,True,False,0,129.26673518346024,0.6186172224170928,,,,,,,,
