model,snr_ref_db,scene,count,range_class,bs,target_index,visible,matched,false_alarms_bs,r_gt_m,u_gt,r_hat_m,u_hat,vr_hat_mps,range_abs_m,u_abs,xy_abs_m,peak_to_noise_db,gt_rd_snr_db
TS2_time_sparse,10.0,count8_r140_norm_b40,8,medium,0,0,True,True,1,153.52198539622916,0.271584385523899,153.51728637500278,0.2714272009544216,-6.882221230370545,0.004699021226372224,0.00015718456947744208,0.02549665060196779,13.212592443496424,
TS2_time_sparse,10.0,count8_r140_norm_b40,8,medium,0,1,True,True,1,147.05441169852745,0.3773633230871629,147.04427518029146,0.3775160485781992,-6.570474145299125,0.010136518235981384,0.0001527254910362874,0.026274466069293432,7.509982154028255,
TS2_time_sparse,10.0,count8_r140_norm_b40,8,medium,0,2,True,False,1,142.5798022161624,0.4859894189001682,,,,,,,,
TS2_time_sparse,10.0,count8_r140_norm_b40,8,medium,0,3,True,True,1,140.28898745090436,0.5922863038247349,140.34793900697835,0.5944577487614053,-4.85062844527432,0.058951556073992606,0.0021714449366704303,0.3828666841409374,12.669903047856469,
TS2_time_sparse,10.0,count8_r140_norm_b40,8,medium,0,4,True,False,1,140.28898745090436,0.6906373309734686,,,,,,,,
TS2_time_sparse,10.0,count8_r140_norm_b40,8,medium,0,5,True,False,1,142.57980221616245,0.776296028627909,,,,,,,,
TS2_time_sparse,10.0,count8_r140_norm_b40,8,medium,0,6,True,True,1,147.05441169852742,0.8464678245711601,147.04585409842622,0.846400755548488,-1.9795938264341193,0.008557600101198659,6.70690226720616e-05,0.020395151529675293,7.555122513797596,
TS2_time_sparse,10.0,count8_r140_norm_b40,8,medium,0,7,True,True,1,153.52198539622913,0.900633256375611,153.5258947397756,0.9004522233519038,-0.7280440314892356,0.0039093435464678805,0.00018103302370719998,0.06401160867680905,12.631360728136444,
TS2_time_sparse,10.0,count8_r140_norm_b40,8,near,1,0,True,True,1,72.31073453934567,0.9043089134978672,72.30950745512558,0.9044194356678783,0.6978012517132015,0.0012270842200905463,0.00011052217001106257,0.018722410605017913,10.827807269201719,
TS2_time_sparse,10.0,count8_r140_norm_b40,8,near,1,1,True,False,1,66.83120328755993,0.7719525598241573,,,,,,,,
TS2_time_sparse,10.0,count8_r140_norm_b40,8,near,1,2,True,True,1,65.96951671875887,0.5724728968406765,66.13647581324102,0.5762125664215876,4.552546707637698,0.16695909448215218,0.003739669580911098,0.34433544968316,11.948654426653022,
TS2_time_sparse,10.0,count8_r140_norm_b40,8,near,1,3,True,True,1,69.89667044537994,0.3423572985408279,69.89399067886247,0.3421886225238981,7.394141648436496,0.002679766517474036,0.00016867601692982515,0.012800504343594839,7.364754206591347,
TS2_time_sparse,10.0,count8_r140_norm_b40,8,near,1,4,True,True,1,77.89166799211256,0.12967192203714242,77.88767736991672,0.129709950160016,9.00939109455501,0.00399062219584323,3.802812287356794e-05,0.0049877562752155095,23.780143040623155,
TS2_time_sparse,10.0,count8_r140_norm_b40,8,near,1,5,True,True,1,88.8632620706495,-0.041807539729572976,88.86588851265293,-0.041909113236005636,10.146269521133618,0.0026264420034323166,0.00010157350643266033,0.009395667815423593,24.325841736911613,
TS2_time_sparse,10.0,count8_r140_norm_b40,8,medium,1,6,True,True,1,101.85404630686195,-0.17200289190033644,101.85324235819779,-0.1720126155298883,10.956283948746666,0.0008039486641564508,9.723629551872115e-06,0.001286946376390768,24.26820194353172,
TS2_time_sparse,10.0,count8_r140_norm_b40,8,medium,1,7,True,True,1,116.18870062240914,-0.26952602638284184,116.19095649324885,-0.26932907752628465,11.574010288822269,0.0022558708397042437,0.00019694885655718863,0.02384728828599941,24.73758316817215,
TS2_time_sparse,10.0,count8_r140_norm_b40,8,far,2,0,True,True,2,226.85929967550936,-0.7589873688672919,226.859190601322,-0.7589054137992979,-7.487183658120556,0.00010907418734973362,8.195506799402175e-05,0.028546103882800253,24.358275902432375,
TS2_time_sparse,10.0,count8_r140_norm_b40,8,medium,2,1,True,True,2,208.86521173237438,-0.7583747878966293,208.86483055969035,-0.7586349185232463,-7.900677292107073,0.00038117268402970694,0.0002601306266170056,0.08335109146696126,24.37626551916877,
TS2_time_sparse,10.0,count8_r140_norm_b40,8,medium,2,2,True,True,2,190.87223866963097,-0.7576457656218325,190.8689143027423,-0.757956116768077,-8.316044961662106,0.0033243668886768774,0.0003103511462444475,0.0908162542265179,24.46494605434617,
TS2_time_sparse,10.0,count8_r140_norm_b40,8,medium,2,3,True,True,2,172.880728589116,-0.7567636211752929,172.87610345320223,-0.7568674034615465,-8.730625638507625,0.004625135913755685,0.0001037822862535176,0.027825340515200348,25.306862715266057,
TS2_time_sparse,10.0,count8_r140_norm_b40,8,medium,2,4,True,True,2,154.89119129327725,-0.7556744629362205,154.89208882618308,-0.7557639737640273,-9.157438469739917,0.000897532905838716,8.951082780672692e-05,0.021178526201385862,24.223221071792835,
TS2_time_sparse,10.0,count8_r140_norm_b40,8,medium,2,5,True,True,2,136.9044044689491,-0.7542957559811292,136.90544325200796,-0.7543940400850122,-9.574352451731217,0.0010387830588456382,9.828410388301734e-05,0.020509291582825794,25.398844100302313,
TS2_time_sparse,10.0,count8_r140_norm_b40,8,medium,2,6,True,True,2,118.9216161416612,-0.7524943838092253,118.91812302766915,-0.7524785011805495,-10.004194077732166,0.003493113992050212,1.5882628675800703e-05,0.004520313499854666,25.301194497887437,
TS2_time_sparse,10.0,count8_r140_norm_b40,8,medium,2,7,True,True,2,100.9449632646009,-0.7500409105611072,100.94686525855485,-0.7500408248186472,-10.42891273081989,0.0019019939539504094,8.574246002091002e-08,0.0019043762550588564,23.695969134929204,
TS4_time_sparse,10.0,count8_r140_norm_b40,8,medium,0,0,True,True,0,153.52198539622916,0.271584385523899,153.51832278956422,0.27149150383350396,-6.883316030414914,0.0036626066649319,9.288169039506355e-05,0.015254714514596212,13.20150652919076,
TS4_time_sparse,10.0,count8_r140_norm_b40,8,medium,0,1,True,True,0,147.05441169852745,0.3773633230871629,147.04475014700768,0.37751302930345937,-6.569971562056364,0.009661551519769773,0.00014970621629645242,0.025650259707806905,7.509455384474666,
TS4_time_sparse,10.0,count8_r140_norm_b40,8,medium,0,2,True,False,0,142.5798022161624,0.4859894189001682,,,,,,,,
TS4_time_sparse,10.0,count8_r140_norm_b40,8,medium,0,3,True,True,0,140.28898745090436,0.5922863038247349,140.34827485331388,0.594274220339365,-4.8489941588398615,0.05928740240952379,0.0019879165146300393,0.35133814322459134,12.661706104679784,
TS4_time_sparse,10.0,count8_r140_norm_b40,8,medium,0,4,True,False,0,140.28898745090436,0.6906373309734686,,,,,,,,
TS4_time_sparse,10.0,count8_r140_norm_b40,8,medium,0,5,True,False,0,142.57980221616245,0.776296028627909,,,,,,,,
TS4_time_sparse,10.0,count8_r140_norm_b40,8,medium,0,6,True,True,0,147.05441169852742,0.8464678245711601,147.04521099441675,0.8464068992104917,-1.9791217687126004,0.009200704110668312,6.092536066837351e-05,0.019170314211907243,7.559349004653033,
TS4_time_sparse,10.0,count8_r140_norm_b40,8,medium,0,7,True,True,0,153.52198539622913,0.900633256375611,153.52544978665364,0.9004913002787976,-0.7293917123827887,0.003464390424511521,0.00014195609681333377,0.05022491399672488,12.6432558706371,
TS4_time_sparse,10.0,count8_r140_norm_b40,8,near,1,0,True,True,0,72.31073453934567,0.9043089134978672,72.30938902948022,0.904427946876489,0.6983086077830835,0.0013455098654588937,0.00011903337862173569,0.020166203796626755,10.824731870212807,
TS4_time_sparse,10.0,count8_r140_norm_b40,8,near,1,1,True,False,0,66.83120328755993,0.7719525598241573,,,,,,,,
TS4_time_sparse,10.0,count8_r140_norm_b40,8,near,1,2,True,True,0,65.96951671875887,0.5724728968406765,66.13638380457684,0.5762134970496278,4.552926408461549,0.1668670858179695,0.0037406002089512835,0.34435594845605016,11.950220393539293,
TS4_time_sparse,10.0,count8_r140_norm_b40,8,near,1,3,True,True,0,69.89667044537994,0.3423572985408279,69.89354158179852,0.34217111329929917,7.394139179185398,0.003128863581423502,0.00018618524152874683,0.014166115332360986,7.3659017469781585,
TS4_time_sparse,10.0,count8_r140_norm_b40,8,near,1,4,True,True,0,77.89166799211256,0.12967192203714242,77.8878857212127,0.12973301521410188,9.009729728296724,0.003782270899861828,6.109317695945915e-05,0.0061074505376126215,23.783813013457763,
TS4_time_sparse,10.0,count8_r140_norm_b40,8,near,1,5,True,True,0,88.8632620706495,-0.041807539729572976,88.86638503120727,-0.041894022753680704,10.146822946725928,0.0031229605577749453,8.648302410772801e-05,0.008292405685177322,24.30518601938655,
TS4_time_sparse,10.0,count8_r140_norm_b40,8,medium,1,6,True,True,0,101.85404630686195,-0.17200289190033644,101.85250656009809,-0.17195155614340804,10.955199602820189,0.0015397467638536,5.133575692839454e-05,0.005520992365712649,24.237767935917773,
TS4_time_sparse,10.0,count8_r140_norm_b40,8,medium,1,7,True,True,0,116.18870062240914,-0.26952602638284184,116.19082149488841,-0.2693532491513074,11.571584103616095,0.0021208724792671774,0.0001727772315344711,0.020934482333276397,24.72962251603597,
TS4_time_sparse,10.0,count8_r140_norm_b40,8,far,2,0,True,True,3,226.85929967550936,-0.7589873688672919,226.85573544473795,-0.7585602041315335,-7.486114259343539,0.0035642307714169874,0.00042716473575843406,0.14878205856450405,24.044236981857594,
TS4_time_sparse,10.0,count8_r140_norm_b40,8,medium,2,1,True,True,3,208.86521173237438,-0.7583747878966293,208.86429779081263,-0.7588349587969445,-7.900123573829406,0.0009139415617482882,0.00046017090031524877,0.14747548447429618,24.235877750464617,
TS4_time_sparse,10.0,count8_r140_norm_b40,8,medium,2,2,True,True,3,190.87223866963097,-0.7576457656218325,190.8668135456853,-0.7579633698583454,-8.316680906168452,0.005425123945684618,0.0003176042365129472,0.09303486220504854,24.317016798461424,
TS4_time_sparse,10.0,count8_r140_norm_b40,8,medium,2,3,True,True,3,172.880728589116,-0.7567636211752929,172.87602511663445,-0.7568141775420171,-8.729349485060325,0.004703472481537574,5.055636672413044e-05,0.014169552476240499,25.19857147134131,
TS4_time_sparse,10.0,count8_r140_norm_b40,8,medium,2,4,True,True,3,154.89119129327725,-0.7556744629362205,154.89222040856353,-0.7557881246224301,-9.159315096487639,0.0010291152862862418,0.00011366168620952077,0.026888809382263634,24.165677563419237,
TS4_time_sparse,10.0,count8_r140_norm_b40,8,medium,2,5,True,True,3,136.9044044689491,-0.7542957559811292,136.90524321742348,-0.7544449181213932,-9.573079060485368,0.0008387484743650475,0.0001491621402640586,0.031098876975517057,25.343000767866837,
TS4_time_sparse,10.0,count8_r140_norm_b40,8,medium,2,6,True,True,3,118.9216161416612,-0.7524943838092253,118.91741184325683,-0.7524063936872041,-10.00384887218387,0.00420429840437464,8.79901220212087e-05,0.01642095472409369,25.288048713701755,
TS4_time_sparse,10.0,count8_r140_norm_b40,8,medium,2,7,True,True,3,100.9449632646009,-0.7500409105611072,100.94662678705345,-0.7500389977836586,-10.429594231431212,0.0016635224525458625,1.912777448653813e-06,0.0016908970007037851,23.699270681293513,
COMB4_destagger,10.0,count8_r140_norm_b40,8,medium,0,0,True,True,9,153.52198539622916,0.271584385523899,153.5187054806894,0.27141421197101073,-6.878826946621227,0.0032799155397640334,0.0001701735528882864,0.027328046247026776,13.195121275093708,
COMB4_destagger,10.0,count8_r140_norm_b40,8,medium,0,1,True,True,9,147.05441169852745,0.3773633230871629,147.04441175672733,0.3773354516182683,-6.568821343926881,0.00999994180011754,2.7871468894602458e-05,0.010939765988117479,7.518534278113887,
COMB4_destagger,10.0,count8_r140_norm_b40,8,medium,0,2,True,False,9,142.5798022161624,0.4859894189001682,,,,,,,,
COMB4_destagger,10.0,count8_r140_norm_b40,8,medium,0,3,True,True,9,140.28898745090436,0.5922863038247349,140.34771843090354,0.5960645500364125,-4.85125492434361,0.058730979999182864,0.0037782462116775495,0.66132335977373,12.689676743868263,
COMB4_destagger,10.0,count8_r140_norm_b40,8,medium,0,4,True,False,9,140.28898745090436,0.6906373309734686,,,,,,,,
COMB4_destagger,10.0,count8_r140_norm_b40,8,medium,0,5,True,False,9,142.57980221616245,0.776296028627909,,,,,,,,
COMB4_destagger,10.0,count8_r140_norm_b40,8,medium,0,6,True,True,9,147.05441169852742,0.8464678245711601,147.04444942926676,0.8463247382257837,-1.978491385670828,0.009962269260654466,0.00014308634537640863,0.040725100003032415,7.546576320377567,
COMB4_destagger,10.0,count8_r140_norm_b40,8,medium,0,7,True,True,9,153.52198539622913,0.900633256375611,153.52660522732197,0.900509570024666,-0.7284578343852862,0.004619831092838922,0.0001236863509449515,0.0439026991328353,12.65134067891868,
COMB4_destagger,10.0,count8_r140_norm_b40,8,near,1,0,True,True,25,72.31073453934567,0.9043089134978672,72.30990700164226,0.9044164645571334,0.697569619445358,0.0008275377034152598,0.00010755105926618658,0.01819857574044313,10.826083691678626,
COMB4_destagger,10.0,count8_r140_norm_b40,8,near,1,1,True,False,25,66.83120328755993,0.7719525598241573,,,,,,,,
COMB4_destagger,10.0,count8_r140_norm_b40,8,near,1,2,True,True,25,65.96951671875887,0.5724728968406765,66.13682064029516,0.5762383785125978,4.551750761296094,0.1673039215362877,0.003765481671921367,0.3463226650850304,11.959782983029593,
COMB4_destagger,10.0,count8_r140_norm_b40,8,near,1,3,True,True,25,69.89667044537994,0.3423572985408279,69.89433433038238,0.3422051521221497,7.393454233316801,0.002336114997561367,0.00015214641867822287,0.011529386914103627,7.359096361420617,
COMB4_destagger,10.0,count8_r140_norm_b40,8,near,1,4,True,True,25,77.89166799211256,0.12967192203714242,77.88779212494426,0.12972406856595498,9.008776463642725,0.0038758671683041257,5.214652881255222e-05,0.005638692737112629,23.784140739199767,
COMB4_destagger,10.0,count8_r140_norm_b40,8,near,1,5,True,True,25,88.8632620706495,-0.041807539729572976,88.86670046032319,-0.04190295165359911,10.145358325583434,0.0034383896736898123,9.541192402613696e-05,0.009145924604939147,24.30946792949941,
COMB4_destagger,10.0,count8_r140_norm_b40,8,medium,1,6,True,True,25,101.85404630686195,-0.17200289190033644,101.85491783263487,-0.17194889150386533,10.95742467564822,0.0008715257729221548,5.400039647110444e-05,0.005644490124579343,24.271665164067425,
COMB4_destagger,10.0,count8_r140_norm_b40,8,medium,1,7,True,True,25,116.18870062240914,-0.26952602638284184,116.19043512560425,-0.269316695367745,11.573341483996334,0.0017345031951094825,0.00020933101509684748,0.02529224560571808,24.73221026653838,
COMB4_destagger,10.0,count8_r140_norm_b40,8,far,2,0,True,True,4,226.85929967550936,-0.7589873688672919,226.851405429281,-0.7593073404272592,-7.483379011556573,0.007894246228374868,0.00031997155996732474,0.11176726649605707,24.024262522430995,
COMB4_destagger,10.0,count8_r140_norm_b40,8,medium,2,1,True,True,4,208.86521173237438,-0.7583747878966293,208.86556730310772,-0.7584569795064844,-7.901952191376097,0.0003555707333475766,8.219160985512008e-05,0.02633383562818127,24.09484089151688,
COMB4_destagger,10.0,count8_r140_norm_b40,8,medium,2,2,True,True,4,190.87223866963097,-0.7576457656218325,190.87225524573012,-0.7580442758178438,-8.322588203623694,1.657609914218483e-05,0.00039851019601133686,0.11654568613146826,24.323831364251983,
COMB4_destagger,10.0,count8_r140_norm_b40,8,medium,2,3,True,True,4,172.880728589116,-0.7567636211752929,172.87683931861454,-0.7569102025775452,-8.73238611656109,0.0038892705014461626,0.0001465814022522105,0.03894952349935529,25.23750257921899,
COMB4_destagger,10.0,count8_r140_norm_b40,8,medium,2,4,True,True,4,154.89119129327725,-0.7556744629362205,154.89050674877663,-0.7557523746767142,-9.15776698047006,0.0006845445006149475,7.791174049365246e-05,0.018430017457836737,24.197116375385598,
COMB4_destagger,10.0,count8_r140_norm_b40,8,medium,2,5,True,True,4,136.9044044689491,-0.7542957559811292,136.90348467726955,-0.7543619380935503,-9.57457864822094,0.0009197916795642413,6.618211242115368e-05,0.013822896632926174,25.3935241292718,
COMB4_destagger,10.0,count8_r140_norm_b40,8,medium,2,6,True,True,4,118.9216161416612,-0.7524943838092253,118.9191912660983,-0.7525309915578315,-10.004769751459234,0.0024248755629088237,3.6607748606254376e-05,0.007036298090913928,25.26974237557361,
COMB4_destagger,10.0,count8_r140_norm_b40,8,medium,2,7,True,True,4,100.9449632646009,-0.7500409105611072,100.94737507303181,-0.7500209531872882,-10.428838706099176,0.0024118084309066035,1.9957373818990654e-05,0.0038841171117718442,23.65828499147144,
TF22_comb2_stride2,10.0,count8_r140_norm_b40,8,medium,0,0,True,True,1,153.52198539622916,0.271584385523899,153.5176137448472,0.27137381695207385,-6.881569567236335,0.00437165138194473,0.00021056857182516486,0.033853792278297934,13.213725231573328,
TF22_comb2_stride2,10.0,count8_r140_norm_b40,8,medium,0,1,True,True,1,147.05441169852745,0.3773633230871629,147.04539569151896,0.3774546616471735,-6.570574072698564,0.009016007008483484,9.133856001058982e-05,0.017073475548883423,7.512938647987967,
TF22_comb2_stride2,10.0,count8_r140_norm_b40,8,medium,0,2,True,False,1,142.5798022161624,0.4859894189001682,,,,,,,,
TF22_comb2_stride2,10.0,count8_r140_norm_b40,8,medium,0,3,True,True,1,140.28898745090436,0.5922863038247349,140.34645046928017,0.5956535268157753,-4.8473012827276,0.057463018375813135,0.0033672229910404194,0.5897445422483378,12.671129824402696,
TF22_comb2_stride2,10.0,count8_r140_norm_b40,8,medium,0,4,True,False,1,140.28898745090436,0.6906373309734686,,,,,,,,
TF22_comb2_stride2,10.0,count8_r140_norm_b40,8,medium,0,5,True,False,1,142.57980221616245,0.776296028627909,,,,,,,,
TF22_comb2_stride2,10.0,count8_r140_norm_b40,8,medium,0,6,True,True,1,147.05441169852742,0.8464678245711601,147.04623067139067,0.8463671612480396,-1.9785374230210495,0.008181027136743069,0.00010066332312053117,0.028962026342940282,7.564137698573924,
TF22_comb2_stride2,10.0,count8_r140_norm_b40,8,medium,0,7,True,True,1,153.52198539622913,0.900633256375611,153.5254932714698,0.9004802160580283,-0.7301935533089154,0.003507875240671865,0.00015304031758267556,0.05412996033985792,12.613211680906048,
TF22_comb2_stride2,10.0,count8_r140_norm_b40,8,near,1,0,True,True,11,72.31073453934567,0.9043089134978672,72.3094645054282,0.9044439339173341,0.6972611026814433,0.0012700339174784858,0.00013502041946689136,0.0228598480557572,10.827895206854999,
TF22_comb2_stride2,10.0,count8_r140_norm_b40,8,near,1,1,True,False,11,66.83120328755993,0.7719525598241573,,,,,,,,
TF22_comb2_stride2,10.0,count8_r140_norm_b40,8,near,1,2,True,True,11,65.96951671875887,0.5724728968406765,66.13657036068663,0.5762208628645799,4.551416591467186,0.16705364192776528,0.0037479660239033707,0.3449660456797809,11.952388475700548,
TF22_comb2_stride2,10.0,count8_r140_norm_b40,8,near,1,3,True,True,11,69.89667044537994,0.3423572985408279,69.89419551270679,0.3422057808751535,7.394708169242518,0.0024749326731523524,0.0001515176656743944,0.01151289259918237,7.364202709476638,
TF22_comb2_stride2,10.0,count8_r140_norm_b40,8,near,1,4,True,True,11,77.89166799211256,0.12967192203714242,77.88746651554473,0.1297038319455131,9.009376560783776,0.004201476567828877,3.190990837068086e-05,0.0048972123693745455,23.789080080897428,
TF22_comb2_stride2,10.0,count8_r140_norm_b40,8,near,1,5,True,True,11,88.8632620706495,-0.041807539729572976,88.86660781030062,-0.04190902561901018,10.1459569227751,0.0033457396511238358,0.00010148588943720283,0.009615006653570938,24.32051875747441,
TF22_comb2_stride2,10.0,count8_r140_norm_b40,8,medium,1,6,True,True,11,101.85404630686195,-0.17200289190033644,101.85318367973936,-0.17204825226740028,10.956221917007884,0.0008626271225864457,4.536036706384583e-05,0.004763332387522262,24.264405583395266,
TF22_comb2_stride2,10.0,count8_r140_norm_b40,8,medium,1,7,True,True,11,116.18870062240914,-0.26952602638284184,116.18998629206308,-0.2693912807926826,11.574250987842982,0.0012856696539387258,0.00013474559015924648,0.016293167035947836,24.704624403244804,
TF22_comb2_stride2,10.0,count8_r140_norm_b40,8,far,2,0,True,True,2,226.85929967550936,-0.7589873688672919,226.85523237912258,-0.7589854628727568,-7.482241377830593,0.004067296386779162,1.9059945350896612e-06,0.00412210284672117,24.119718704845198,
TF22_comb2_stride2,10.0,count8_r140_norm_b40,8,medium,2,1,True,True,2,208.86521173237438,-0.7583747878966293,208.86595276649794,-0.7585739938087257,-7.9007673190203835,0.0007410341235640772,0.000199205912096434,0.06382992063571183,24.196594144490998,
TF22_comb2_stride2,10.0,count8_r140_norm_b40,8,medium,2,2,True,True,2,190.87223866963097,-0.7576457656218325,190.86568199882524,-0.7581851831851633,-8.317632571044927,0.006556670805736076,0.0005394175633307574,0.15790788940069703,24.313589165696108,
TF22_comb2_stride2,10.0,count8_r140_norm_b40,8,medium,2,3,True,True,2,172.880728589116,-0.7567636211752929,172.87444081795428,-0.7569952936639784,-8.729199924855438,0.006287771161709088,0.00023167248868549706,0.06157827474367429,25.202965773273927,
TF22_comb2_stride2,10.0,count8_r140_norm_b40,8,medium,2,4,True,True,2,154.89119129327725,-0.7556744629362205,154.8915290169373,-0.7557963294812338,-9.156937405516116,0.00033772366006701304,0.00012186654501322725,0.02881080344098964,24.169296378285555,
TF22_comb2_stride2,10.0,count8_r140_norm_b40,8,medium,2,5,True,True,2,136.9044044689491,-0.7542957559811292,136.90652368287763,-0.7543815620697322,-9.576187997551916,0.0021192139285233225,8.580608860297989e-05,0.018007624463462466,25.324304135579393,
TF22_comb2_stride2,10.0,count8_r140_norm_b40,8,medium,2,6,True,True,2,118.9216161416612,-0.7524943838092253,118.9178688283623,-0.7525115635755837,-10.00392700616705,0.0037473132989020996,1.7179766358399462e-05,0.0048655199152115,25.265347941054138,
TF22_comb2_stride2,10.0,count8_r140_norm_b40,8,medium,2,7,True,True,2,100.9449632646009,-0.7500409105611072,100.94602334145183,-0.7500153096243054,-10.427963565280102,0.0010600768509334557,2.5600936801817298e-05,0.004044245220561446,23.704445811531187,
TS8_diagnostic,10.0,count8_r140_norm_b40,8,medium,0,0,True,True,2,153.52198539622916,0.271584385523899,153.5173196577121,0.2715316128368415,-6.883462204975335,0.004665738517047657,5.277268705750071e-05,0.009621816932266665,13.202766301074023,
TS8_diagnostic,10.0,count8_r140_norm_b40,8,medium,0,1,True,True,2,147.05441169852745,0.3773633230871629,147.04388084670728,0.3774412370693344,-6.570270163279466,0.010530851820163889,7.791398217149581e-05,0.016245593899010993,7.518349226078444,
TS8_diagnostic,10.0,count8_r140_norm_b40,8,medium,0,2,True,False,2,142.5798022161624,0.4859894189001682,,,,,,,,
TS8_diagnostic,10.0,count8_r140_norm_b40,8,medium,0,3,True,True,2,140.28898745090436,0.5922863038247349,140.3475590872934,0.5940795223611418,-4.848518913266753,0.058571636389046944,0.0017932185364069042,0.31779949532960106,12.665522693552102,
TS8_diagnostic,10.0,count8_r140_norm_b40,8,medium,0,4,True,False,2,140.28898745090436,0.6906373309734686,,,,,,,,
TS8_diagnostic,10.0,count8_r140_norm_b40,8,medium,0,5,True,False,2,142.57980221616245,0.776296028627909,,,,,,,,
TS8_diagnostic,10.0,count8_r140_norm_b40,8,medium,0,6,True,True,2,147.05441169852742,0.8464678245711601,147.04607215404272,0.8465687149747662,-1.979505617147545,0.008339544484698536,0.00010089040360605761,0.029075293331965398,7.5624046922317945,
TS8_diagnostic,10.0,count8_r140_norm_b40,8,medium,0,7,True,True,2,153.52198539622913,0.900633256375611,153.52637055400342,0.9005807804100009,-0.7269694677023675,0.004385157774294157,5.247596561008816e-05,0.019038498610700314,12.63105380248152,
TS8_diagnostic,10.0,count8_r140_norm_b40,8,near,1,0,True,True,3,72.31073453934567,0.9043089134978672,72.30983564851218,0.9044728246220511,0.6978807096417528,0.0008988908334970347,0.00016391112418390197,0.027724872919516908,10.82079357630382,
TS8_diagnostic,10.0,count8_r140_norm_b40,8,near,1,1,True,False,3,66.83120328755993,0.7719525598241573,,,,,,,,
TS8_diagnostic,10.0,count8_r140_norm_b40,8,near,1,2,True,True,3,65.96951671875887,0.5724728968406765,66.1359650526002,0.5762033489955667,4.5518712841209155,0.1664483338413305,0.003730452154890207,0.34343629982104656,11.948051195290876,
TS8_diagnostic,10.0,count8_r140_norm_b40,8,near,1,3,True,True,3,69.89667044537994,0.3423572985408279,69.89337545629994,0.3421529003298947,7.393610735958094,0.0032949890800040293,0.00020439821093320987,0.015521334138228227,7.366997317132146,
TS8_diagnostic,10.0,count8_r140_norm_b40,8,near,1,4,True,True,3,77.89166799211256,0.12967192203714242,77.88752192997188,0.12977735567631737,9.00953424514416,0.0041460621406770315,0.00010543363917495108,0.009250545492314906,23.788577031177233,
TS8_diagnostic,10.0,count8_r140_norm_b40,8,near,1,5,True,True,3,88.8632620706495,-0.041807539729572976,88.86696656318568,-0.04188819210301176,10.147607397708626,0.0037044925361868764,8.06523734387804e-05,0.008066136741005234,24.284490816843824,
TS8_diagnostic,10.0,count8_r140_norm_b40,8,medium,1,6,True,True,3,101.85404630686195,-0.17200289190033644,101.85242054085634,-0.17197610925211718,10.955640352161804,0.0016257660056027134,2.678264821925902e-05,0.003209250003264419,24.24692413279957,
TS8_diagnostic,10.0,count8_r140_norm_b40,8,medium,1,7,True,True,3,116.18870062240914,-0.26952602638284184,116.19139729238267,-0.26927909023704427,11.573285477652986,0.0026966699735311295,0.0002469361457975716,0.029887574501101875,24.682638351079408,
TS8_diagnostic,10.0,count8_r140_norm_b40,8,far,2,0,True,True,0,226.85929967550936,-0.7589873688672919,226.85046128397622,-0.7585838012465496,-7.484367530773379,0.00883839153314625,0.00040356762074234,0.1408019315015925,23.55709113466485,
TS8_diagnostic,10.0,count8_r140_norm_b40,8,medium,2,1,True,True,0,208.86521173237438,-0.7583747878966293,208.86531402510022,-0.758743742062377,-7.896626700013765,0.00010229272584183491,0.0003689541657477813,0.11823078370577833,23.972295451110092,
TS8_diagnostic,10.0,count8_r140_norm_b40,8,medium,2,2,True,True,0,190.87223866963097,-0.7576457656218325,190.8664237196458,-0.7578685453179655,-8.318034026156829,0.005814949985165185,0.00022277969613304638,0.06540070745173879,24.10707158066602,
TS8_diagnostic,10.0,count8_r140_norm_b40,8,medium,2,3,True,True,0,172.880728589116,-0.7567636211752929,172.87686968962907,-0.7569023640369076,-8.730602880294354,0.0038588994869144244,0.000138742861614638,0.036884594678704835,25.03361766370801,
TS8_diagnostic,10.0,count8_r140_norm_b40,8,medium,2,4,True,True,0,154.89119129327725,-0.7556744629362205,154.8937691508062,-0.7557664828907077,-9.160950075373881,0.002577857528962113,9.201995448715472e-05,0.021905151232272664,23.996655361573772,
TS8_diagnostic,10.0,count8_r140_norm_b40,8,medium,2,5,True,True,0,136.9044044689491,-0.7542957559811292,136.9054824593303,-0.754483008420168,-9.574511206742075,0.0010779903811908298,0.00018725243903883193,0.03904235909661411,25.315955859613478,
TS8_diagnostic,10.0,count8_r140_norm_b40,8,medium,2,6,True,True,0,118.9216161416612,-0.7524943838092253,118.91833049117223,-0.7524884805172487,-10.004956239537384,0.0032856504889764437,5.903291976583347e-06,0.0034567038119754047,25.23993391787428,
TS8_diagnostic,10.0,count8_r140_norm_b40,8,medium,2,7,True,True,0,100.9449632646009,-0.7500409105611072,100.94577949290584,-0.7499833702610833,-10.43009762483131,0.0008162283049415464,5.754030002391719e-05,0.008808910352915152,23.715859454063008,
E0_full_grid,15.0,count8_r140_norm_b40,8,medium,0,0,True,True,0,153.52198539622916,0.271584385523899,153.51727715296857,0.27132091201231895,-6.880405771250804,0.0047082432605805025,0.00026347351158007015,0.04226740416310449,13.210912680047278,
E0_full_grid,15.0,count8_r140_norm_b40,8,medium,0,1,True,True,0,147.05441169852745,0.3773633230871629,147.04487275098418,0.37752347149123033,-6.5684628832990155,0.009538947543262566,0.00016014840406741726,0.02714913446986762,7.504711070621703,
E0_full_grid,15.0,count8_r140_norm_b40,8,medium,0,2,True,False,0,142.5798022161624,0.4859894189001682,,,,,,,,
