scene_index,target_index,target_id,eligible,ade_margin_m,fde_margin_m,lstm_ade_m,lstm_fde_m,transformer_ade_m,transformer_fde_m,target_interaction_gnn_ade_m,target_interaction_gnn_fde_m,proposed_ade_m,proposed_fde_m,initial_heading_rad,net_longitudinal_m,net_lateral_m,path_length_m,path_efficiency,heading_change_deg,max_lateral_excursion_m,speed_ratio,motion_type
0,0,1320,False,-0.007827997207641602,-0.07153376936912537,1.479865312576294,2.9409940242767334,1.5975755453109741,3.0007941722869873,0.5116263628005981,0.46527448296546936,0.5194543600082397,0.5368082523345947,-0.00018478906713426113,17.55683776357152,1.1436487939941125,17.623737546046854,0.9983153012481256,7.239725810950164,1.1436487939941125,1.000037799849881,lateral_or_mild_curve
0,1,1327,False,0.021990656852722168,-0.07121586799621582,1.3024463653564453,2.619887113571167,1.2587617635726929,2.3621630668640137,0.5864967107772827,1.0031580924987793,0.5645060539245605,1.0743739604949951,0.01866120845079422,21.014843338939954,1.7965152838593232,21.11681803954269,0.9988007515914795,4.571712038780958,1.7965152838593232,0.998000328509774,lateral_or_mild_curve
0,2,1292,False,-0.008920609951019287,-0.0018787384033203125,0.9752517938613892,2.8604743480682373,0.9998123049736023,2.7027382850646973,0.6372504234313965,1.4645403623580933,0.6461710333824158,1.4664191007614136,-0.006685979198664427,20.20809874143725,1.2099021692016756,20.28396155929298,0.9980439964321666,9.773518125166323,1.2099021692016756,1.1723731879803052,lateral_or_mild_curve
0,3,1336,False,-0.021200403571128845,-0.09138202667236328,0.10338834673166275,0.07379509508609772,0.2624480724334717,0.3594268262386322,0.17504361271858215,0.2320416122674942,0.1245887503027916,0.165177121758461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight
0,4,1287,False,-0.29680657386779785,-0.33211296796798706,0.3152232766151428,0.5057747960090637,0.901612401008606,1.5365179777145386,0.7124899625778198,1.1297603845596313,0.6120298504829407,0.8378877639770508,0.0824543833732605,19.37529479115079,1.0040229878116613,19.404562990907312,0.9998314041580679,-0.7219133172853545,1.0040229878116613,1.0180349200490302,lateral_or_mild_curve
0,5,1351,True,0.022294580936431885,0.10478395223617554,0.7789218425750732,1.24179208278656,0.406721830368042,0.3222464621067047,0.3457009792327881,0.48167526721954346,0.3234063982963562,0.21746250987052917,-3.0095818042755127,29.165761363482854,-1.9973853076487125,29.261077893010643,0.9990771987335982,-6.439248166760309,1.9973853076487125,1.0258876307832168,lateral_or_mild_curve
0,6,1309,False,-0.41269317269325256,-1.1429027318954468,0.7195722460746765,1.2627911567687988,0.4327928125858307,0.3120291233062744,0.8827697038650513,1.544676661491394,0.8454859852790833,1.4549318552017212,0.1270056813955307,21.504632433742152,-1.193058097545428,21.544594520775306,0.999680077208624,0.7471354227322796,1.193058097545428,1.0178672253513723,lateral_or_mild_curve
0,7,1323,True,0.05112403631210327,0.10247147083282471,1.0387603044509888,2.532345771789551,1.044802188873291,2.2871999740600586,0.3658541738986969,0.5961570143699646,0.31473013758659363,0.4936855435371399,-0.014649095945060253,18.206877315024776,0.40050633073487796,18.217598305822655,0.9996532776474768,-0.4640405123660795,0.40050633073487796,0.8870713319612071,straight
1,0,1338,False,-0.07670821249485016,-0.07762285694479942,0.08127917349338531,0.12170819938182831,0.11277232319116592,0.1736050546169281,0.10348000377416611,0.06227398291230202,0.15798738598823547,0.13989683985710144,-1.5707963705062866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight
1,1,1289,False,0.1218319833278656,-0.004986703395843506,0.4573238790035248,0.7999749779701233,0.7337477207183838,1.7882977724075317,0.3998362123966217,1.1324776411056519,0.2780042290687561,0.8049616813659668,1.5683116912841797,29.87159001764443,0.046178239893305016,29.877948408627834,0.9997883824671685,1.0368228735658718,0.24317296179832548,1.143145372026287,straight
1,2,1346,True,0.050355494022369385,0.10630986094474792,0.24132904410362244,0.376537024974823,0.2506858706474304,0.4447774887084961,0.2725324034690857,0.3987668752670288,0.19097355008125305,0.2702271640300751,-2.034600257873535,0.07387113224841424,-0.0005382058163871511,0.0739835967408284,0.9985063729036234,-0.006291274949400524,0.0005382058163871511,0.9883145147620431,straight
1,3,1343,False,-0.062084443867206573,-0.06619876623153687,0.0538635179400444,0.08715082705020905,0.13833990693092346,0.1812533140182495,0.1552148163318634,0.185787171125412,0.11594796180725098,0.1533495932817459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight
1,4,1364,False,-0.05046647787094116,-0.026343882083892822,0.297037810087204,0.5626357197761536,0.47527989745140076,0.9112111926078796,0.336443156003952,0.6558704376220703,0.34750428795814514,0.5889796018600464,-1.5821374654769897,27.53675797527217,0.943287828197551,27.558242614428192,0.9998064848816094,1.7625214517537853,0.943287828197551,1.0436218581045613,straight
1,5,1306,True,0.2045627236366272,0.3940911293029785,1.1919193267822266,2.388986825942993,1.3674585819244385,2.9953267574310303,1.0899298191070557,2.3958683013916016,0.8853670954704285,1.9948956966400146,1.5675780773162842,29.0712839128185,-0.35937573604176515,29.078543399739395,0.9998267350683449,0.2983584789461448,0.36504507444846507,1.1041426008900443,straight
1,6,1360,False,-0.006367206573486328,0.022927284240722656,0.9193991422653198,2.0136961936950684,0.7875272035598755,1.7176103591918945,0.9649167060852051,2.0696589946746826,0.7938944101333618,1.6946830749511719,-1.5598355531692505,28.44711239700167,0.9675078542650024,28.47770266426351,0.9995033944685554,5.051464511025552,0.9675078542650024,1.1025401337842164,straight
1,7,1275,False,-0.4605729579925537,-1.268607258796692,0.7056843042373657,1.0868762731552124,1.145064353942871,1.8924373388290405,1.0515762567520142,1.8612914085388184,1.1662572622299194,2.3554835319519043,1.5451446771621704,25.112192123641123,0.7970659272581864,25.125271550220052,0.9999827625317128,0.7997191789653433,0.7970659272581864,1.0194750837949158,straight
2,0,1281,True,0.04599931836128235,0.0795796811580658,0.18304482102394104,0.23138345777988434,0.20967862010002136,0.23470667004585266,0.1981644630432129,0.21431569755077362,0.1370455026626587,0.13473601639270782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight
2,1,1305,True,0.01784953474998474,0.09082551300525665,0.15340736508369446,0.1586712896823883,0.1263212263584137,0.2762002646923065,0.16471102833747864,0.21263927221298218,0.10847169160842896,0.06784577667713165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight
2,2,1287,True,0.04246385395526886,0.10228773951530457,0.25228947401046753,0.33354848623275757,0.3447650671005249,0.5914778113365173,0.22625510394573212,0.32111111283302307,0.18379124999046326,0.2188233733177185,0.0,0.0,0.0,0.1301780482260699,0.0,-180.0,0.003963470458984375,1.0,right
2,3,1315,True,0.022865138947963715,0.016595833003520966,0.10618319362401962,0.10478276014328003,0.17872479557991028,0.35715630650520325,0.12497904151678085,0.07614880800247192,0.08331805467605591,0.05955297499895096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight
2,4,1302,False,0.05650909245014191,-0.02582389861345291,0.10790088027715683,0.07746200263500214,0.15248997509479523,0.20884914696216583,0.11090731620788574,0.1885700821876526,0.05139178782701492,0.10328590124845505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight
2,5,1272,True,0.0562857910990715,0.10636551678180695,0.23747014999389648,0.3081337809562683,0.2582908272743225,0.3998708724975586,0.1624678075313568,0.23873257637023926,0.10618201643228531,0.1323670595884323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight
2,6,1299,True,0.03815056383609772,0.07248999178409576,0.22848312556743622,0.2865065634250641,0.263933002948761,0.4075607657432556,0.25832897424697876,0.31933197379112244,0.1903325617313385,0.21401657164096832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight
2,7,1320,False,0.017512977123260498,-0.00468859076499939,0.307228684425354,0.324987530708313,0.34486573934555054,0.49197518825531006,0.343538761138916,0.40732795000076294,0.2897157073020935,0.3296761214733124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight
3,0,1297,False,-0.046598196029663086,-0.29235053062438965,1.7150793075561523,3.9668843746185303,2.0731654167175293,4.6949462890625,1.9562793970108032,4.549363136291504,1.7616775035858154,4.25923490524292,0.020507512614130974,14.800798976100667,-1.8726372087740106,15.021346757253855,0.9931728787875292,-27.551080675203707,1.8726372087740106,0.8686569030651071,right
3,1,1312,False,-0.280326247215271,-0.6188775300979614,0.2175809144973755,0.16347450017929077,0.5847212076187134,0.9856702089309692,0.2613576054573059,0.3015816807746887,0.4979071617126465,0.7823520302772522,0.10079402476549149,0.14356978060662945,0.00036018252360383516,0.18544675283481948,0.7741857445196447,174.04344641458974,0.0053629355894720095,0.04853321378757658,left
3,2,1244,False,0.035855263471603394,-0.19121450185775757,0.4591034948825836,1.26298189163208,0.22221219539642334,0.2811415493488312,0.7197813987731934,1.92642080783844,0.18635693192481995,0.47235605120658875,0.3774081766605377,-0.010288382310311598,0.002868919636937806,0.014953293097314168,0.7142837752751815,-0.0027282173565605673,0.002868919636937806,1.3331816242264993,straight
3,3,1337,True,0.04518449306488037,0.03129458427429199,1.1133215427398682,2.9521613121032715,1.0127943754196167,3.0272176265716553,0.8727291822433472,2.946500062942505,0.8275446891784668,2.915205478668213,0.14127039909362793,31.390088464606848,0.07402207973469749,31.40946846206067,0.9993857673664845,4.0265044499359695,0.3389037979244758,1.193324819478047,straight
3,4,1300,False,-0.2819790840148926,-0.46328091621398926,1.1582932472229004,3.01684832572937,1.0148690938949585,2.765737771987915,0.8021254539489746,2.0291874408721924,1.0841045379638672,2.4924683570861816,0.10142151266336441,7.214346263998575,0.005376000435129321,7.214640399395016,0.9999595083980114,-0.3634511847193489,0.006154419858581096,0.28732129761640085,straight
3,5,1294,False,-0.8756406903266907,-2.50578510761261,0.4308934807777405,1.3107863664627075,0.7272351384162903,1.9828168153762817,1.1661585569381714,3.593984365463257,1.3065341711044312,3.8165714740753174,0.11344657093286514,31.842696907024123,0.09066935046066006,31.8594532272894,0.999478106739439,5.495639392057608,0.23243702899189148,1.1181759979734724,straight
3,6,1237,False,-0.26790258288383484,-0.6037830114364624,0.3108181059360504,0.8783648610115051,0.4489518105983734,1.0815736055374146,0.4018492102622986,0.8757649660110474,0.5787206888198853,1.4795479774475098,0.9038876295089722,10.919562478079856,3.4029900771303847,11.500043093203965,0.9945644553201638,19.9235976806225,3.4029900771303847,1.0998899242902205,left
3,7,1308,False,-0.13459685444831848,-0.5150757282972336,0.1671222746372223,0.17629171907901764,0.18160797655582428,0.19076666235923767,0.462352454662323,1.181748390197754,0.30171912908554077,0.6913674473762512,0.8066587448120117,0.11899365039210626,-0.0003475669280417207,0.1190231774495355,0.9997561865059607,2.2447675015218542,0.0004322205412798598,1.0054223103145175,straight
4,0,1349,True,0.1904977560043335,0.34998369216918945,0.9267605543136597,1.8044123649597168,1.7948532104492188,3.264481782913208,0.7777271270751953,1.0593637228012085,0.5872293710708618,0.709380030632019,0.03532189875841141,23.062100591593534,4.903899152940224,23.649050089074557,0.9969836551721617,17.738610029376638,4.903899152940224,0.8763121628123002,left
4,1,1356,False,0.18264222145080566,-0.015444040298461914,1.6627094745635986,2.611024856567383,2.339707374572754,4.125445365905762,1.9114233255386353,2.842191219329834,1.480067253112793,2.6264688968658447,0.04076475650072098,28.78248459062566,3.223951766029508,29.153682477065004,0.9934415884520863,11.567632903506345,3.223951766029508,0.9009778242495136,left
4,2,1351,False,-0.07593291997909546,-0.4856417179107666,0.5213583111763,1.1619603633880615,0.5811935663223267,1.116261601448059,0.6128643155097961,1.6564812660217285,0.5972912311553955,1.6019033193588257,0.2945862114429474,16.24965910069963,-1.0425023137672136,16.317250941837028,0.9979049695076729,-9.693888480316108,1.0425023137672136,0.8318448359426991,lateral_or_mild_curve
4,3,1359,False,0.021307528018951416,-0.03681612014770508,0.7243850231170654,1.959954857826233,0.9538954496383667,2.702981472015381,0.5735155344009399,0.9160972237586975,0.5522080063819885,0.9529133439064026,0.06567174196243286,23.814643982141313,1.1937293353941458,23.975224961460054,0.9945493150206043,13.619308461088325,1.1937293353941458,1.0975661063017477,left
4,4,1354,False,-0.7420995235443115,-1.5669355392456055,2.681701183319092,6.8126959800720215,3.203591823577881,7.422889709472656,2.7527642250061035,6.615634918212891,3.4238007068634033,8.182570457458496,0.2584136128425598,21.103473405454785,-2.564895848599168,21.313776099521053,0.9974191995284925,-8.95745611712738,2.564895848599168,1.348784217326051,right
4,5,1360,False,-0.06944549083709717,-0.04240143299102783,0.681718647480011,1.6731295585632324,1.0108140707015991,1.8690664768218994,0.765371561050415,1.4331903457641602,0.7511641383171082,1.475591778755188,0.1489415317773819,20.00717677172656,-1.4509531883330293,20.088204294749353,0.998582064896791,-8.30976246958505,1.4509531883330293,1.0783253448435735,lateral_or_mild_curve
4,6,1362,False,-0.19210290908813477,-0.5449856519699097,1.523488998413086,3.1408116817474365,1.294264316558838,2.394810914993286,0.5721994638442993,0.9352340698242188,0.7643023729324341,1.4802197217941284,0.014731482602655888,24.72514941463492,1.5926639404455958,24.781680262342018,0.9997865990314037,-1.2943674760495847,1.5926639404455958,1.033526022693646,lateral_or_mild_curve
4,7,1353,False,0.08551537990570068,-0.4043314456939697,1.5196298360824585,2.585434675216675,1.0509629249572754,1.1460822820663452,0.7178785800933838,1.1939793825149536,0.6323632001876831,1.550413727760315,0.0844711884856224,27.611382866328782,0.7785849736165428,27.73424516791259,0.9959657375257018,-10.708187809607805,1.4703034238436694,1.0248541105903357,lateral_or_mild_curve
5,0,1379,False,-0.14527744054794312,-0.02749192714691162,1.769418716430664,3.4254238605499268,1.6370370388031006,2.702160596847534,0.7023445963859558,1.2865114212036133,0.8476220369338989,1.314003348350525,0.00518252607434988,27.069080178584127,2.914228619120907,27.299680056959208,0.9972827364358782,6.797927018038331,2.914228619120907,0.9299055582706731,left
5,1,1374,False,-0.07319521903991699,-0.18797612190246582,1.2469686269760132,2.038642644882202,1.2889025211334229,2.2314212322235107,0.5812405943870544,1.0855976343154907,0.6544358134269714,1.2735737562179565,0.016370467841625214,23.27298283676445,1.6469265662139145,23.41595003448162,0.9963799419855967,6.889488918688452,1.6469265662139145,0.9566312649069795,lateral_or_mild_curve
5,2,1383,True,0.47780847549438477,0.31537675857543945,2.4060022830963135,5.159778118133545,2.7839527130126953,6.024963855743408,1.280049204826355,2.5561344623565674,0.8022407293319702,2.240757703781128,-0.025396786630153656,33.168217303002834,4.450535436568486,33.532918941505834,0.9979886743936826,3.6065218162647934,4.450535436568486,1.055752481267767,left
5,3,1371,False,0.09563815593719482,-0.12027835845947266,0.6284933090209961,1.1763402223587036,0.7299651503562927,0.9566782116889954,0.649768590927124,0.8135051131248474,0.5328551530838013,0.9337834715843201,0.20147287845611572,22.735313154228713,-0.7269978734913746,22.875396005547685,0.9943842562035202,8.617390740676438,1.3654667257452444,1.2640224628775432,lateral_or_mild_curve
5,4,1384,False,-0.37967193126678467,-0.5278416872024536,1.1085519790649414,1.6182459592819214,1.0167096853256226,1.409043550491333,1.3559935092926025,1.9265944957733154,1.3963816165924072,1.9368852376937866,0.08286403119564056,21.916608414174885,-1.2533839736498373,21.9722317989169,0.9990982757492275,-2.3148087024244712,1.2533839736498373,1.1367345031947604,lateral_or_mild_curve
5,5,1370,True,0.6902344822883606,0.5837697982788086,1.8541526794433594,2.8994576930999756,2.01092267036438,2.7469074726104736,1.62127685546875,1.321394920349121,0.9310423731803894,0.7376251220703125,0.09907238185405731,26.10655377472931,2.794787958517668,26.34973673887354,0.9964320801441888,4.8388861810860275,2.794787958517668,0.7507392533133872,left
5,6,1373,False,0.4036807417869568,-0.2681868076324463,1.3658348321914673,2.1750080585479736,1.6323902606964111,2.522319793701172,1.5162101984024048,2.956303834915161,0.9621540904045105,2.44319486618042,0.07155877351760864,22.202321299100902,3.5089682745943684,22.54985180306525,0.996809153520935,6.7398241692033,3.5089682745943684,0.7482430580254206,left
5,7,1387,False,-1.0031580030918121,-1.973045825958252,1.156862497329712,2.610771417617798,0.4656880795955658,1.1591167449951172,1.8394685983657837,3.7570464611053467,1.468846082687378,3.132162570953369,0.22012120485305786,27.00593569624406,-4.331639587264718,27.42942439469947,0.9971451737994546,-9.593666089831032,4.331639587264718,1.0882840863199017,right
6,0,1308,False,-0.07718911021947861,-0.07899841666221619,0.06987389177083969,0.10049399733543396,0.09942872077226639,0.20997276902198792,0.11528719961643219,0.13974638283252716,0.1470630019903183,0.17949241399765015,-0.8826864361763,0.11873982142798627,0.0014171429851306627,0.11877568644486106,0.999769240505276,-2.2441277131133828,0.0014999317299455154,0.9950724875877272,straight
6,1,1232,False,-0.056239962577819824,-0.5021792650222778,1.0993496179580688,2.426412582397461,1.3522026538848877,2.3705403804779053,1.0520532131195068,1.9677144289016724,1.1082931756973267,2.46989369392395,-0.14187689125537872,14.337582219581064,2.5011465964462696,14.582492578213753,0.9980533718755158,9.365239801403785,2.5011465964462696,1.1514822199294197,left
6,2,1234,False,0.12255315482616425,-0.10598760843276978,0.7934268712997437,1.1233123540878296,0.2881341576576233,0.2847987115383148,0.45443543791770935,0.8204954266548157,0.16558100283145905,0.3907863199710846,-0.611366868019104,11.667731910717903,2.9789869410260565,12.238617679191659,0.9839365738718331,30.681161672289782,2.9789869410260565,1.1216155107439172,left
6,3,1237,True,0.3955114185810089,0.7147341668605804,0.9658405184745789,1.7973461151123047,0.8145720362663269,1.032310128211975,0.6247533559799194,1.0533093214035034,0.22924193739891052,0.31757596135139465,-0.7982869744300842,11.035783308606506,2.2131904622486407,11.374138424506539,0.9895711963679775,24.32188446973015,2.2131904622486407,1.0078642557176622,left
6,4,1244,True,0.1360907256603241,0.12514693289995193,0.22229540348052979,0.2426236867904663,0.2553357779979706,0.24575941264629364,0.27638983726501465,0.7203248143196106,0.08620467782020569,0.11747675389051437,-1.3899983167648315,0.39195149324504613,-0.08992879770186034,0.43756310181473446,0.9190348744823995,9.491301769959973,0.09600717943661462,0.0,lateral_or_mild_curve
6,5,1312,False,-0.21249490976333618,-0.34660428762435913,0.4880254864692688,0.8578605055809021,0.5649208426475525,1.3518201112747192,0.891985297203064,1.329361915588379,0.700520396232605,1.2044647932052612,-1.575047254562378,1.2564041102496701,0.0001586022317965845,1.282415395821467,0.9797169656213032,0.21593784510831615,0.005272369910494897,0.0,straight
6,6,1263,False,-0.052808672189712524,-0.11689364910125732,0.3354448080062866,1.4411301612854004,0.33098703622817993,1.445266604423523,0.46316856145858765,1.6941825151443481,0.38379570841789246,1.5580238103866577,0.0,0.0009145736694335938,1.3935470581054688,1.4215096833440655,0.9803291349664286,2.5431100079991986,1.3935470581054688,20666769.210576933,lateral_or_mild_curve
6,7,1261,False,-0.030954882502555847,-0.09967303276062012,0.2602166533470154,0.8976565599441528,0.218797966837883,0.8429315686225891,0.1907789707183838,0.7736964821815491,0.22173385322093964,0.8733695149421692,1.5707963705062866,1.0695419303795595,-0.017679261228703516,1.0855445823066545,0.985393004325356,-0.9359117852480939,0.017679261228703516,86.41706548404804,straight
7,0,1390,True,0.11504793167114258,0.31652963161468506,1.0984066724777222,2.2621161937713623,1.1995067596435547,2.855764865875244,0.8126802444458008,1.5685484409332275,0.6976323127746582,1.2520188093185425,-0.0014928586315363646,24.173090693606515,-2.67188493389958,24.393903225820587,0.9969829654225659,-12.794771959279009,2.67188493389958,1.1253263361239676,right
7,1,1389,False,-0.7838768362998962,-1.9801480770111084,0.6877968907356262,0.9324538707733154,0.8522471189498901,1.1901921033859253,1.701720952987671,3.292613983154297,1.4716737270355225,2.912601947784424,-0.08779384940862656,22.40253008489318,-1.3687464241221603,22.45915973336713,0.9993385831792585,-2.7188358502179977,1.3687464241221603,1.12135568482698,lateral_or_mild_curve
7,2,1392,False,-0.40498441457748413,-0.30653607845306396,0.3941337466239929,0.6966111660003662,0.5211889743804932,1.4555914402008057,0.7870718240737915,0.945644736289978,0.799118161201477,1.0031472444534302,0.1652321219444275,24.052466400621686,-3.2467792654448213,24.395823762860243,0.9948675836977163,-14.387826198654238,3.2467792654448213,1.075302807311992,right
7,3,1386,False,-0.07330489158630371,0.009235620498657227,1.0518362522125244,2.631279706954956,0.6748271584510803,1.3755567073822021,0.4027112126350403,1.2779546976089478,0.476016104221344,1.2687190771102905,-0.1428292691707611,26.577915093812674,0.8686491214000893,26.743865522387864,0.9943254599253789,17.23847747315222,0.8686491214000893,1.039708846210728,left
7,4,1136,False,-0.34988534450531006,-0.5987036228179932,0.9664620161056519,2.7294797897338867,1.6538221836090088,3.523514747619629,1.3578875064849854,3.4293456077575684,1.316347360610962,3.32818341255188,-3.021437168121338,20.81344749121899,2.3730535522677187,20.985204462229994,0.9982410720909917,4.1446146942206346,2.3730535522677187,0.8654663462480715,left
7,5,1387,False,-1.1725784540176392,-2.231005907058716,0.8035751581192017,1.8467886447906494,1.9317067861557007,3.830432176589966,1.8153222799301147,3.740037679672241,1.9761536121368408,4.077794551849365,-0.17989343404769897,32.4358996301626,2.636583696711107,32.63640210660329,0.9971344798675766,6.738692734506033,2.636583696711107,1.0588299702076023,left
7,6,1378,True,0.02372562885284424,0.022372722625732422,1.450171709060669,3.9548137187957764,1.4472577571868896,3.8090786933898926,1.3244184255599976,3.3317127227783203,1.3006927967071533,3.309340000152588,0.2579546868801117,4.518480999240294,3.2217723621766337,5.956567245730183,0.9316537689340338,53.889499334252314,3.2217723621766337,1.8418124015716522,left
7,7,1384,False,-0.37181663513183594,-1.4245030283927917,0.9329217672348022,2.5776851177215576,0.48537588119506836,0.5787644982337952,0.7797911763191223,1.9174697399139404,0.8571925163269043,2.003267526626587,-0.1639469712972641,23.76128293441628,2.3700513089588835,23.948657876364784,0.9970992953025042,4.662118986158122,2.3700513089588835,0.865825030590864,left
8,0,1431,False,-0.9938178509473801,-1.394590973854065,0.2819797396659851,1.0162359476089478,0.23015959560871124,1.0539395809173584,1.0594944953918457,1.532585620880127,1.2239774465560913,2.4108269214630127,0.0008937412058003247,2.5388782528948357,0.06427925843522102,2.541005567123309,0.9994829864827534,3.1302838653153024,0.06427925843522102,4.117727963345723,straight
8,1,1425,True,0.02191781997680664,0.34577441215515137,1.2823212146759033,3.1156387329101562,1.2842624187469482,3.012885570526123,1.3112229108810425,3.218662977218628,1.2604033946990967,2.6671111583709717,0.0008750040433369577,9.633830152380943,1.0105836756161595,9.705607489748063,0.9980508680492602,11.034849302273951,1.0105836756161595,2.338767616209043,lateral_or_mild_curve
8,2,1325,True,0.07912695407867432,0.1328500509262085,0.8602892160415649,1.9273568391799927,0.9818558692932129,2.2290875911712646,0.8199695348739624,1.5636929273605347,0.7408425807952881,1.4308428764343262,0.0003758214006666094,8.010019870369376,0.4009427669076739,8.036727381453332,0.9979246324747509,11.86111593474083,0.4009427669076739,1.5174278335078317,lateral_or_mild_curve
8,3,1422,True,0.3956471085548401,1.4090278148651123,1.9147117137908936,5.40986967086792,1.9314391613006592,5.432873249053955,0.8747676014900208,2.9517314434051514,0.47912049293518066,1.542703628540039,0.2949061989784241,5.435162942786474,-1.0631950959966032,5.539314107078902,0.9997943219949802,-6.771298673692375,1.0631950959966032,4.38412599539576,lateral_or_mild_curve
8,4,1486,False,-1.2293865382671356,-3.3100324645638466,0.08681634068489075,0.08021702617406845,0.0965755432844162,0.1253240555524826,1.0264158248901367,2.3684210777282715,1.3162028789520264,3.390249490737915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight
8,5,1438,False,-0.04851323366165161,-0.5456740260124207,0.3734235167503357,0.8835844397544861,0.6381212472915649,1.2618465423583984,0.3744959533214569,0.934893012046814,0.4219367504119873,1.4292584657669067,0.0013348051579669118,1.9863658417267724,-0.0020052682185176477,1.986368605479469,0.9999991182010661,0.08234412566262278,0.0020677437255547043,1.5286837994289768,straight
8,6,1361,True,0.06378108263015747,0.41849786043167114,1.1937600374221802,3.131279468536377,1.2925974130630493,3.3785409927368164,0.5632654428482056,1.3245608806610107,0.4994843602180481,0.9060630202293396,0.048064038157463074,4.5053714469236015,-0.4708555392534865,4.538773371478787,0.9980469983648589,-0.4128399539443806,0.4708555392534865,2.3597547240377823,straight
8,7,1427,False,0.030238032341003418,-0.16939330101013184,1.0385359525680542,2.458684206008911,0.9456056356430054,2.20886492729187,0.9609469175338745,2.491058588027954,0.915367603302002,2.378258228302002,0.12589989602565765,11.600576955503357,0.3091409629159091,11.608892468900766,0.999638455333701,-0.40717637673693496,0.33525408708585974,1.9299130646641292,straight
9,0,1500,False,-1.0431519746780396,-2.3451268672943115,1.406131625175476,2.8438875675201416,1.7783228158950806,3.232780694961548,2.282503604888916,4.792782306671143,2.4492835998535156,5.189014434814453,-0.01432915311306715,27.296495551445126,-2.2055508962536408,27.40788555436428,0.9991815878959756,-4.596887019281082,2.2055508962536408,1.0830566395562027,right
9,1,1486,False,-0.18928222358226776,-0.43763215001672506,0.10521876811981201,0.1359570026397705,0.06472082436084747,0.00637813750654459,0.25923576951026917,0.5497431755065918,0.25400304794311523,0.44401028752326965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight
9,2,1422,True,0.42203474044799805,1.2491419315338135,1.9008958339691162,5.369943618774414,1.8277047872543335,5.223244667053223,1.4772388935089111,4.371099472045898,1.055204153060913,3.121957540512085,-2.998147487640381,5.434881414229953,-1.0646311471927383,5.539313589308906,0.9997943411187544,-6.769088884951701,1.0646311471927383,4.384127885565525,lateral_or_mild_curve
9,3,1492,True,0.04277627170085907,0.026187121868133545,0.19805756211280823,0.2074282169342041,0.252258837223053,0.2803872227668762,0.24270868301391602,0.3775523006916046,0.15528129041194916,0.18124109506607056,1.5360642671585083,0.0419761608616401,9.20192971344206e-05,0.042075335238227936,0.9976453303409192,-0.01851974808378384,0.000333876149721247,1.0017611771183825,straight
9,4,1431,False,-0.017767220735549927,0.08047813177108765,0.5208961367607117,1.6729661226272583,0.6578794717788696,1.822076439857483,0.28049495816230774,0.95452880859375,0.29826217889785767,0.8740506768226624,2.990760326385498,2.538878592455124,0.06428084170656599,2.5410059365809348,0.9994829905196477,3.1299470215188214,0.06428084170656599,4.117723755120821,straight
9,5,1493,True,0.022075340151786804,0.04334087856113911,0.0725957602262497,0.06913118064403534,0.16779208183288574,0.1907327026128769,0.11424179375171661,0.28559741377830505,0.05052042007446289,0.025790302082896233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,straight
9,6,1427,False,-0.6283631920814514,-1.2504791021347046,1.499598741531372,3.854604959487915,0.6312209963798523,1.7316299676895142,1.7969154119491577,4.559783458709717,1.2595841884613037,2.9821090698242188,3.1157684326171875,11.600578321883411,0.30912710299579976,11.608893490258012,0.9996384532402115,-0.406786888196829,0.33524333511946014,1.9299132372947687,straight
9,7,1425,True,0.9026319980621338,2.292180061340332,2.5082576274871826,5.7295660972595215,2.556641101837158,5.867282390594482,2.4141008853912354,5.5416460037231445,1.5114688873291016,3.2494659423828125,2.99074125289917,9.633828512289393,1.010597466819683,9.705606892556519,0.998050909642874,11.034359803440285,1.010597466819683,2.338767986249491,lateral_or_mild_curve
10,0,1565,False,-0.02639143168926239,-0.06106144189834595,0.21920466423034668,0.3289909064769745,0.31368762254714966,0.4137525260448456,0.2494567334651947,0.4138089120388031,0.24559609591960907,0.39005234837532043,0.0,0.0,-0.000579833984375,0.331030822360455,0.0017516011960470152,0.0,0.14813232421875,69.58319406086565,straight
10,1,1566,False,-0.06253716349601746,-0.1703319400548935,0.16504815220832825,0.32007884979248047,0.10525281727313995,0.22646702826023102,0.29609400033950806,0.5883992910385132,0.1677899807691574,0.3967989683151245,1.646178960800171,-0.015276849284227314,-6.894965500435754e-05,0.10432993178654187,0.14642974090503488,167.6202350513086,0.004729918012997256,0.0,left
