r_gt_m,u_gt,vr_gt_mps,r_hat_m,u_hat,vr_hat_mps,e_r_m,e_u,e_vr_mps,position_error_m,x_m,y_m,pos_consistency_m,detected,peak_to_noise_db,grid_index
100.0,0.0,-7.989993742175272,100.00223672818392,-3.1088096870661006e-06,-7.991561567254038,0.0022367281839166253,-3.1088096870661006e-06,-0.001567825078766738,0.0022609508924020904,35.64343564599291,-106.90709693908659,0.0,True,25.638624275457577,"[124, 248, 32]"
100.0,0.49999999999999983,-4.922039121258661,100.00255745203394,0.4999931102439813,-4.922030553765294,0.0025574520339404216,-6.889756018535476e-06,8.567493366307133e-06,0.0026811005894711057,22.263108681363974,-56.96873335550355,0.0,True,25.726136679016832,"[124, 251, 48]"
100.0,0.49999999999999983,-4.922039121258661,100.00240882019094,0.49999310968247074,-4.922162468407337,0.002408820190936467,-6.890317529095746e-06,-0.0001233471486763449,0.0025393712268560287,22.262979833005645,-56.968807819546726,0.0,True,25.73163396328585,"[124, 251, 48]"
100.0,0.49999999999999983,-4.922039121258661,100.00235941303498,0.4999952814736025,-4.922101459021045,0.002359413034980662,-4.718526397329281e-06,-6.233776238406818e-05,0.0024242329306221433,22.262811758764343,-56.96861564111988,0.0,True,25.731568300947764,"[124, 251, 48]"
100.0,0.8660254037844385,-0.5352280926863984,100.00227875118685,0.8658942697875449,-0.5338955915597591,0.0022787511868500587,-0.0001311339968935732,0.001332501126639296,0.026287550087105194,-14.272445652198279,-20.423688349031337,0.0,True,24.164455580006795,"[124, 255, 60]"
100.0,0.8660254037844385,-0.5352280926863984,100.00264906097071,0.8658948278900968,-0.533987565101093,0.002649060970711048,-0.00013057589434173345,0.001240527585305351,0.026211508893150135,-14.272356670790664,-20.423311556437767,0.0,True,24.160110138272586,"[124, 255, 60]"
100.0,0.8660254037844385,-0.5352280926863984,100.00237753899312,0.8658791446257468,-0.5337075707496264,0.0023775389931159907,-0.00014625915869170836,0.0015205219367719902,0.029305042621047356,-14.269781308468232,-20.425113362472473,0.0,True,24.159611888890083,"[124, 255, 60]"
149.99999999999997,-0.8660254037844385,-7.45995373951033,150.0025119405284,-0.8658837529822909,-7.458019891138007,0.002511940528421519,0.00014165080214756376,0.0019338483723227995,0.04253588509190846,10.762622858200942,-236.71934861101988,0.0,True,23.904504756975715,"[186, 248, 4]"
149.99999999999997,-0.8660254037844385,-7.45995373951033,150.00263497273454,-0.8659202986760135,-7.457617103748987,0.002634972734568919,0.00010510510842498544,0.002336635761342798,0.03161866030231752,10.753200102767593,-236.72493410592773,0.0,True,23.899691950665147,"[186, 248, 4]"
149.99999999999997,-0.8660254037844385,-7.45995373951033,150.0023350576756,-0.8659053523823927,-7.457782168305474,0.00233505767562292,0.00012005140204573994,0.00217157120485556,0.036063964000897814,10.756929053926811,-236.72243352590328,0.0,True,23.918308758783233,"[186, 248, 4]"
150.0,-0.49999999999999983,-8.923241738794678,150.00279004382372,-0.4999858395553712,-8.924615897210419,0.002790043823722499,1.4160444628652513e-05,-0.001374158415741178,0.00371509357324585,65.60153930694725,-181.86438106452127,0.0,True,25.217184867065914,"[186, 247, 16]"
