origin,slot,episode_id,source_block,qgnn_ADE,qgnn_FDE,gnn_ADE,gnn_FDE
100,1,s1_t1118936980200_a1561,21,0.008890585973858833,0.007013083901256323,0.00910264439880848,0.011230090633034706
100,2,s1_t1118936980200_a1561,21,0.42295676469802856,0.5376079678535461,0.35896602272987366,0.6585296392440796
100,3,s1_t1118936980200_a1561,21,0.7690518498420715,1.3234981298446655,0.9805084466934204,1.4067621231079102
100,4,s1_t1118936980200_a1561,21,0.4097239077091217,0.2577277719974518,1.274479627609253,3.0601589679718018
100,5,s1_t1118936980200_a1561,21,1.6215671300888062,3.446000814437866,1.4819762706756592,3.6116373538970947
100,6,s1_t1118936980200_a1561,21,0.008564090356230736,0.01365453377366066,0.010662099346518517,0.015006993897259235
100,7,s1_t1118936980200_a1561,21,0.022446569055318832,0.04232797026634216,0.009176270104944706,0.00933388527482748
101,0,s1_t1118936980200_a1561,21,0.013051360845565796,0.02226976864039898,0.013216525316238403,0.013731672428548336
101,1,s1_t1118936980200_a1561,21,0.00923308078199625,0.007673588581383228,0.009727058000862598,0.015268472023308277
101,2,s1_t1118936980200_a1561,21,1.2413716316223145,2.7506017684936523,1.2161320447921753,2.776963710784912
101,3,s1_t1118936980200_a1561,21,1.394351601600647,2.014415740966797,0.5420630574226379,0.5543574690818787
101,4,s1_t1118936980200_a1561,21,0.42069172859191895,1.0449645519256592,0.7624484300613403,2.062530040740967
101,5,s1_t1118936980200_a1561,21,1.1399624347686768,2.7057487964630127,0.28236469626426697,0.46837565302848816
101,6,s1_t1118936980200_a1561,21,0.008961091749370098,0.011365702375769615,0.012688999995589256,0.017236167564988136
101,7,s1_t1118936980200_a1561,21,0.0173884816467762,0.021166212856769562,0.011251633055508137,0.012787802144885063
102,0,s1_t1118936980200_a1561,21,0.006380370352417231,0.009363600052893162,0.010997353121638298,0.023109540343284607
102,1,s1_t1118936980200_a1561,21,0.009245885536074638,0.007645525969564915,0.010873092338442802,0.01842697151005268
102,2,s1_t1118936980200_a1561,21,0.7459226250648499,0.732680082321167,0.5987598896026611,1.5619292259216309
102,3,s1_t1118936980200_a1561,21,1.0515083074569702,1.6257134675979614,0.5175994038581848,0.6995030045509338
102,4,s1_t1118936980200_a1561,21,0.8081883192062378,1.8797553777694702,0.3516565263271332,0.699432373046875
102,5,s1_t1118936980200_a1561,21,1.034100890159607,2.2870469093322754,0.4763709008693695,0.820904016494751
102,6,s1_t1118936980200_a1561,21,0.009272023104131222,0.01051384024322033,0.014709430746734142,0.018936026841402054
