horizon_steps,horizon_seconds,ADE,FDE,J,ade_scenes,fde_scenes,ade_targets,fde_targets,valid_points,total_scenes,scenes_without_supervision,ADE_point_trainrule_eval,FDE_trainrule_eval,J_trainrule_eval,ADE_point_scoreable_scenes,FDE_scoreable_scenes,fixed_complete_targets,fixed_complete_scenes,fixed_ADE,fixed_FDE,model,family,checkpoint_stage,split,snr_db
7,0.7000000000000001,0.20230351730525378,0.36213441275718905,0.3833707236838483,400,400,2867,2845,19985,400,0,0.20228230684875517,0.36213441275718905,0.3833495132273498,0.20228230684875517,0.36213441275718905,2808,400,0.19689180691684172,0.35366970604615616,G_latest,G,latest,V_select,10
8,0.8,0.2284790484451455,0.4138997184048458,0.43542890764756836,400,400,2867,2842,22827,400,0,0.2285839295830003,0.4138997184048458,0.4355337887854232,0.2285839295830003,0.4138997184048458,2808,400,0.2229112189622652,0.40504710328022947,G_latest,G,latest,V_select,10
9,0.9,0.2549978720009956,0.46958431303349957,0.4897900285177454,400,400,2867,2841,25668,400,0,0.25523215107681335,0.46958431303349957,0.49002430759356314,0.25523215107681335,0.46958431303349957,2808,400,0.24937375962520647,0.46107408492873647,G_latest,G,latest,V_select,10
10,1.0,0.28205073746797443,0.5288244213482597,0.5464629481421043,400,400,2867,2840,28508,400,0,0.2824477417430491,0.5288244213482597,0.546859952417179,0.2824477417430491,0.5288244213482597,2808,400,0.27636672817376867,0.5193034451108288,G_latest,G,latest,V_select,10
11,1.1,0.30962334284418774,0.5894487229847982,0.6043477043365868,400,400,2867,2835,31343,400,0,0.3101589997419655,0.5894487229847982,0.6048833612343646,0.3101589997419655,0.5894487229847982,2808,400,0.3040364409239251,0.5807335684254898,G_latest,G,latest,V_select,10
12,1.2000000000000002,0.3372294684531013,0.645271105431041,0.6598650211686219,400,400,2867,2831,34174,400,0,0.33788236475009753,0.645271105431041,0.660517917465618,0.33788236475009753,0.645271105431041,2808,400,0.3317931886408965,0.6371174135275809,G_latest,G,latest,V_select,10
13,1.3,0.3653137889030492,0.7068801514186005,0.7187538646123495,400,400,2867,2826,37000,400,0,0.36602165477391213,0.7068801514186005,0.7194617304832124,0.36602165477391213,0.7068801514186005,2808,400,0.36010876287838156,0.699895653728203,G_latest,G,latest,V_select,10
14,1.4000000000000001,0.39410202345780015,0.7755064427500349,0.7818552448328175,400,400,2867,2822,39822,400,0,0.3949455608411065,0.7755064427500349,0.782698782216124,0.3949455608411065,0.7755064427500349,2808,400,0.38917393093129604,0.7670211156191848,G_latest,G,latest,V_select,10
15,1.5,0.4232296094442794,0.8400711116971183,0.8432651652928386,400,400,2867,2820,42642,400,0,0.4242615010605906,0.8400711116971183,0.8442970569091497,0.4242615010605906,0.8400711116971183,2808,400,0.418657473837209,0.8314270745199899,G_latest,G,latest,V_select,10
16,1.6,0.45254025606006576,0.9000484583194441,0.9025644852197878,400,400,2867,2812,45454,400,0,0.45362557869074877,0.9000484583194441,0.9036498078504707,0.45362557869074877,0.9000484583194441,2808,400,0.44867256806742234,0.8988989815206228,G_latest,G,latest,V_select,10
17,1.7000000000000002,0.482082095326015,0.9642932431347654,0.9642287168933976,400,400,2867,2812,48266,400,0,0.4832948739315033,0.9642932431347654,0.965441495498886,0.4832948739315033,0.9642932431347654,2808,400,0.4789302624701854,0.9630533729143934,G_latest,G,latest,V_select,10
18,1.8,0.5120947993471351,1.0335369434538242,1.028863271074047,400,400,2867,2810,51076,400,0,0.5134953559902474,1.0335369434538242,1.0302638277171596,0.5134953559902474,1.0335369434538242,2808,400,0.5096834145300019,1.0324869995468828,G_latest,G,latest,V_select,10
19,1.9000000000000001,0.5423893323819122,1.0996419994803128,1.0922103321220686,400,400,2867,2809,53885,400,0,0.5440004656774176,1.0996419994803128,1.093821465417574,0.5440004656774176,1.0996419994803128,2808,400,0.5407547127874995,1.1000380814224582,G_latest,G,latest,V_select,10
20,2.0,0.5733801288355028,1.1765606208346595,1.1616604392528327,400,400,2867,2808,56693,400,0,0.5752719503465912,1.1765606208346595,1.1635522607639208,0.5752719503465912,1.1765606208346595,2808,400,0.5725450081898577,1.1765606208346595,G_latest,G,latest,V_select,10
1,0.1,0.04829879420339028,0.04829879420339028,0.07244819130508542,400,400,2867,2867,2867,400,0,0.04829879420339028,0.04829879420339028,0.07244819130508541,0.04829879420339028,0.04829879420339028,2808,400,0.04652321759644449,0.04652321759644449,G_latest,G,latest,V_select,15
2,0.2,0.07242727416895477,0.09617617436613482,0.12051536135202218,400,400,2867,2863,5730,400,0,0.07222219988921308,0.09617617436613482,0.12031028707228049,0.07222219988921308,0.09617617436613482,2808,400,0.07002800216265918,0.09353278672887386,G_latest,G,latest,V_select,15
3,0.30000000000000004,0.0972721688952197,0.14686500813429948,0.17070467296236944,400,400,2867,2858,8588,400,0,0.09703993594921421,0.14686500813429948,0.17047244001636394,0.09703993594921421,0.14686500813429948,2808,400,0.09394901968414461,0.14179105472711545,G_latest,G,latest,V_select,15
4,0.4,0.1233534978115738,0.20179551609492472,0.22425125585903616,400,400,2867,2854,11442,400,0,0.12314607884808472,0.20179551609492472,0.22404383689554705,0.12314607884808472,0.20179551609492472,2808,400,0.11923395015194974,0.19508874155536515,G_latest,G,latest,V_select,15
5,0.5,0.1496098929621972,0.25521062084784735,0.2772152033861209,400,400,2867,2853,14295,400,0,0.14946907148294625,0.25521062084784735,0.27707438190686995,0.14946907148294625,0.25521062084784735,2808,400,0.14482692029758476,0.24719880088012483,G_latest,G,latest,V_select,15
6,0.6000000000000001,0.17581182820766586,0.30768402358449565,0.3296538399999137,400,400,2867,2845,17140,400,0,0.1756946767451623,0.30768402358449565,0.3295366885374101,0.1756946767451623,0.30768402358449565,2808,400,0.17064850485400943,0.2997564276361328,G_latest,G,latest,V_select,15
7,0.7000000000000001,0.20219676206781126,0.3619969637465716,0.38319524394109705,400,400,2867,2845,19985,400,0,0.20217485464502358,0.3619969637465716,0.38317333651830937,0.20217485464502358,0.3619969637465716,2808,400,0.19677094810299095,0.35350560759687993,G_latest,G,latest,V_select,15
8,0.8,0.22837100353315698,0.41377934986267273,0.43526067846449334,400,400,2867,2842,22827,400,0,0.22847497913272113,0.41377934986267273,0.43536465406405755,0.22847497913272113,0.41377934986267273,2808,400,0.22278703303805827,0.40489962758352943,G_latest,G,latest,V_select,15
9,0.9,0.25488798990155037,0.4694544868736499,0.4896152333383753,400,400,2867,2841,25668,400,0,0.2551210636466756,0.4694544868736499,0.4898483070835006,0.2551210636466756,0.4694544868736499,2808,400,0.2492459144499782,0.46091696574533797,G_latest,G,latest,V_select,15
10,1.0,0.28193843795799733,0.5286832113075269,0.5462800436117607,400,400,2867,2840,28508,400,0,0.2823338602737109,0.5286832113075269,0.5466754659274743,0.2823338602737109,0.5286832113075269,2808,400,0.2762350097677075,0.519136867627271,G_latest,G,latest,V_select,15
11,1.1,0.3095104814092959,0.5893264186225439,0.6041736907205678,400,400,2867,2835,31343,400,0,0.3100444526295983,0.5893264186225439,0.60470766194087,0.3100444526295983,0.5893264186225439,2808,400,0.30390267474668314,0.5805793245364397,G_latest,G,latest,V_select,15
12,1.2000000000000002,0.3371196289309964,0.6451861591379074,0.6597127084999501,400,400,2867,2831,34174,400,0,0.3377703710075728,0.6451861591379074,0.6603634505765266,0.3377703710075728,0.6451861591379074,2808,400,0.3316613539572247,0.6370068252731819,G_latest,G,latest,V_select,15
13,1.3,0.365208796326003,0.7068252123118302,0.7186214024819181,400,400,2867,2826,37000,400,0,0.365914044194042,0.7068252123118302,0.7193266503499572,0.365914044194042,0.7068252123118302,2808,400,0.35998159709002964,0.6998245146836892,G_latest,G,latest,V_select,15
14,1.4000000000000001,0.3940010935844637,0.7754509852279905,0.781726586198459,400,400,2867,2822,39822,400,0,0.3948416022252896,0.7754509852279905,0.7825670948392849,0.3948416022252896,0.7754509852279905,2808,400,0.3890505842564738,0.7669474174202474,G_latest,G,latest,V_select,15
15,1.5,0.4231334415039116,0.8400338374689933,0.8431503602384083,400,400,2867,2820,42642,400,0,0.42416193416549774,0.8400338374689933,0.8441788528999945,0.42416193416549774,0.8400338374689933,2808,400,0.41853857965330094,0.8313705152088815,G_latest,G,latest,V_select,15
16,1.6,0.4524480936095779,0.899998259555368,0.9024472233872619,400,400,2867,2812,45454,400,0,0.4535291574605074,0.899998259555368,0.9035282872381916,0.4535291574605074,0.899998259555368,2808,400,0.44855819314357587,0.8988523954976989,G_latest,G,latest,V_select,15
17,1.7000000000000002,0.4819944010943796,0.9642569316691925,0.9641228669289759,400,400,2867,2812,48266,400,0,0.48320210847841294,0.9642569316691925,0.9653305743130093,0.48320210847841294,0.9642569316691925,2808,400,0.47882070792587106,0.9630209444425947,G_latest,G,latest,V_select,15
18,1.8,0.512008657691301,1.0334579513298667,1.0287376333562344,400,400,2867,2810,51076,400,0,0.5134032925398142,1.0334579513298667,1.0301322682047473,0.5134032925398142,1.0334579513298667,2808,400,0.5095755880046152,1.032408549343264,G_latest,G,latest,V_select,15
19,1.9000000000000001,0.5423046168220574,1.0995621262616067,1.0920856799528607,400,400,2867,2809,53885,400,0,0.5439090606555956,1.0995621262616067,1.093690123786399,0.5439090606555956,1.0995621262616067,2808,400,0.5406483395655381,1.0999578676621513,G_latest,G,latest,V_select,15
20,2.0,0.5732964597769012,1.1764762091684853,1.1615345643611439,400,400,2867,2808,56693,400,0,0.5751808761186566,1.1764762091684853,1.1634189807028994,0.5751808761186566,1.1764762091684853,2808,400,0.5724397330456855,1.1764762091684853,G_latest,G,latest,V_select,15
1,0.1,0.048411312030955,0.048411312030955,0.0726169680464325,400,400,2867,2867,2867,400,0,0.048411312030955,0.048411312030955,0.0726169680464325,0.048411312030955,0.048411312030955,2808,400,0.04663252969815801,0.04663252969815801,G_latest,G,latest,V_select,20
2,0.2,0.07252638025268043,0.09626186987763048,0.12065731519149567,400,400,2867,2863,5730,400,0,0.0723213083310327,0.09626186987763048,0.12045224326984794,0.0723213083310327,0.09626186987763048,2808,400,0.07012410001681568,0.09361567033547338,G_latest,G,latest,V_select,20
3,0.30000000000000004,0.09735262009183021,0.14690808243043602,0.17080666130704822,400,400,2867,2858,8588,400,0,0.09712037102716652,0.14690808243043602,0.17057441224238454,0.09712037102716652,0.14690808243043602,2808,400,0.09402604127326251,0.14182992378615616,G_latest,G,latest,V_select,20
4,0.4,0.12342564367348946,0.20184266274812301,0.22434697504755097,400,400,2867,2854,11442,400,0,0.12321819341689072,0.20184266274812301,0.22413952479095223,0.12321819341689072,0.20184266274812301,2808,400,0.11930220380066986,0.1951306913828919,G_latest,G,latest,V_select,20
5,0.5,0.14967298616584715,0.2552372999791929,0.2772916361554436,400,400,2867,2853,14295,400,0,0.14953211387415327,0.2552372999791929,0.27715076386374976,0.14953211387415327,0.2552372999791929,2808,400,0.14488562703289767,0.24721931996180896,G_latest,G,latest,V_select,20
6,0.6000000000000001,0.17586653486184192,0.30769668912564413,0.329714879424664,400,400,2867,2845,17140,400,0,0.1757493316772277,0.30769668912564413,0.32959767624004976,0.1757493316772277,0.30769668912564413,2808,400,0.1706981043956448,0.2997604912093804,G_latest,G,latest,V_select,20
7,0.7000000000000001,0.2022472481869074,0.3620220669683216,0.38325828167106823,400,400,2867,2845,19985,400,0,0.202225287362856,0.3620220669683216,0.38323632084701686,0.202225287362856,0.3620220669683216,2808,400,0.19681572549446222,0.35352145208736657,G_latest,G,latest,V_select,20
8,0.8,0.22841814654269257,0.41379688818661464,0.4353165906359999,400,400,2867,2842,22827,400,0,0.22852147913712698,0.41379688818661464,0.4354199232304343,0.22852147913712698,0.41379688818661464,2808,400,0.22282828104587388,0.40491616990575585,G_latest,G,latest,V_select,20
9,0.9,0.25493051373538256,0.46945444547871285,0.489657736474739,400,400,2867,2841,25668,400,0,0.25516249031792926,0.46945444547871285,0.4898897130572856,0.25516249031792926,0.46945444547871285,2808,400,0.24928234096219348,0.46091482029274994,G_latest,G,latest,V_select,20
10,1.0,0.2819769792361372,0.5286809410109028,0.5463174497415886,400,400,2867,2840,28508,400,0,0.2823709537888558,0.5286809410109028,0.5467114242943072,0.2823709537888558,0.5286809410109028,2808,400,0.2762674346384614,0.5191332777248729,G_latest,G,latest,V_select,20
11,1.1,0.3095453164308064,0.5893189659376197,0.6042047993996162,400,400,2867,2835,31343,400,0,0.3100775640624188,0.5893189659376197,0.6047370470312285,0.3100775640624188,0.5893189659376197,2808,400,0.3039311490795913,0.5805682934908901,G_latest,G,latest,V_select,20
12,1.2000000000000002,0.3371503885718592,0.6451644913516822,0.6597326342477003,400,400,2867,2831,34174,400,0,0.33779909843334566,0.6451644913516822,0.6603813441091867,0.33779909843334566,0.6451644913516822,2808,400,0.3316855383580905,0.6369838204215819,G_latest,G,latest,V_select,20
13,1.3,0.36523327191007815,0.7067657465429431,0.7186161451815497,400,400,2867,2826,37000,400,0,0.36593616834728676,0.7067657465429431,0.7193190416187584,0.36593616834728676,0.7067657465429431,2808,400,0.35999928470967524,0.6997642409286923,G_latest,G,latest,V_select,20
14,1.4000000000000001,0.39402334177782855,0.7754352226123811,0.7817409530840191,400,400,2867,2822,39822,400,0,0.3948611796864704,0.7754352226123811,0.7825787909926609,0.3948611796864704,0.7754352226123811,2808,400,0.3890659666195985,0.7669328314486011,G_latest,G,latest,V_select,20
15,1.5,0.4231527110460759,0.8400017207269633,0.8431535714095575,400,400,2867,2820,42642,400,0,0.4241782181577565,0.8400017207269633,0.8441790785212382,0.4241782181577565,0.8400017207269633,2808,400,0.41855085172663176,0.8313392432250959,G_latest,G,latest,V_select,20
16,1.6,0.4524631192219256,0.8999394972776544,0.9024328678607528,400,400,2867,2812,45454,400,0,0.4535409221852753,0.8999394972776544,0.9035106708241025,0.4535409221852753,0.8999394972776544,2808,400,0.4485660464450859,0.8987939672218995,G_latest,G,latest,V_select,20
17,1.7000000000000002,0.48200484436415403,0.9641830646012838,0.9640963766647959,400,400,2867,2812,48266,400,0,0.4832090083565715,0.9641830646012838,0.9653005406572133,0.4832090083565715,0.9641830646012838,2808,400,0.4788237839272294,0.9629475836415259,G_latest,G,latest,V_select,20
18,1.8,0.512015124455048,1.0333844577977656,1.0287073533539308,400,400,2867,2810,51076,400,0,0.5134059303206938,1.0333844577977656,1.0300981592195766,0.5134059303206938,1.0333844577977656,2808,400,0.5095744064859086,1.0323349899834542,G_latest,G,latest,V_select,20
19,1.9000000000000001,0.5423076802559185,1.0994949459211625,1.0920551532164997,400,400,2867,2809,53885,400,0,0.5439080864591284,1.0994949459211625,1.0936555594197095,0.5439080864591284,1.0994949459211625,2808,400,0.5406436676307712,1.0998903682382979,G_latest,G,latest,V_select,20
20,2.0,0.5732965944690026,1.1764106409904402,1.1615019149642227,400,400,2867,2808,56693,400,0,0.5751767624543425,1.1764106409904402,1.1633820829495627,0.5751767624543425,1.1764106409904402,2808,400,0.5724320162987546,1.1764106409904402,G_latest,G,latest,V_select,20
1,0.1,0.057279071720857715,0.057279071720857715,0.08591860758128657,5436,5436,34342,34342,34342,5549,113,0.05611263901145839,0.05611263901145839,0.08416895851718759,0.057279071720857715,0.057279071720857715,33073,5399,0.05451869151534755,0.05451869151534755,CV_hat,CV,reference,train,5
2,0.2,0.08955504824252254,0.12171196091312057,0.15041102869908282,5436,5436,34342,34284,68626,5549,113,0.08764737337018516,0.11923341494390402,0.14726408084213716,0.08946932943913861,0.12171196091312057,33073,5399,0.0852089586383236,0.11589922576129966,CV_hat,CV,reference,train,5
3,0.30000000000000004,0.12441419918001985,0.1939362508982643,0.221382324629152,5436,5433,34342,34216,102842,5549,113,0.12171722502118684,0.18988207805555413,0.21665826404896393,0.12424740280400401,0.1939362508982643,33073,5399,0.11875918805844606,0.18585964689869094,CV_hat,CV,reference,train,5
4,0.4,0.16130427706024883,0.272482403908429,0.2975454790144633,5436,5431,34342,34151,136993,5549,113,0.15786822001094938,0.2666880403003564,0.29121224016112757,0.16114988094936686,0.272482403908429,33073,5399,0.15440954701683607,0.2613606238920061,CV_hat,CV,reference,train,5
5,0.5,0.19982449780069175,0.3552290237926889,0.3774390096970362,5436,5430,34342,34083,171076,5549,113,0.19565276881932744,0.3476110288690396,0.3694582832538473,0.19971987015791903,0.3552290237926889,33073,5399,0.19185040089339467,0.34161381639962923,CV_hat,CV,reference,train,5
6,0.6000000000000001,0.23970845874877392,0.441707685655037,0.4605623015762924,5436,5427,34342,33999,205075,5549,113,0.23482241788462876,0.4319963254730377,0.45082058062114755,0.23970375217840414,0.441707685655037,33073,5399,0.23093731837604484,0.42637190578929557,CV_hat,CV,reference,train,5
7,0.7000000000000001,0.2811474598687495,0.5343226110639343,0.5483087654007166,5436,5427,34342,33941,239016,5549,113,0.2756264945160109,0.5225750243726747,0.5369140067023483,0.28135603717243285,0.5343226110639343,33073,5399,0.27166894024812216,0.5160586714805862,CV_hat,CV,reference,train,5
8,0.8,0.32388865631364827,0.6297497969160804,0.6387635547716884,5436,5424,34342,33874,272890,5549,113,0.317741286441829,0.6155636868756208,0.6255231298796394,0.3243462837501304,0.6297497969160804,33073,5399,0.3140725083209565,0.610897484830797,CV_hat,CV,reference,train,5
9,0.9,0.3679274002281156,0.7296139751590992,0.7327343878076652,5436,5422,34342,33812,306702,5549,113,0.3612275378322581,0.7129152952446632,0.7176851854545897,0.36873649879161147,0.7296139751590992,33073,5399,0.35807734989735346,0.7101160825085293,CV_hat,CV,reference,train,5
10,1.0,0.4130757887563679,0.8318270931256372,0.8289893353191865,5436,5421,34342,33745,340447,5549,113,0.4058519301756913,0.8126391551331915,0.8121715077422871,0.4142885137131919,0.8318270931256372,33073,5399,0.40354951478695,0.8127989987933181,CV_hat,CV,reference,train,5
11,1.1,0.4591915069153133,0.9358033690014527,0.9270931914160396,5436,5418,34342,33666,374113,5549,113,0.451457845096118,0.9137110566318021,0.908313373412019,0.46084245445885924,0.9358033690014527,33073,5399,0.45036261017908846,0.9184935641004729,CV_hat,CV,reference,train,5
12,1.2000000000000002,0.5064272945058395,1.046451119505154,1.0296528542584165,5436,5418,34342,33608,407721,5549,113,0.49829866395738803,1.0217466508341908,1.0091719893744835,0.5086569695179445,1.046451119505154,33073,5399,0.4985018347301666,1.028033304792027,CV_hat,CV,reference,train,5
13,1.3,0.5546648215947287,1.158979815099089,1.1341547291442733,5436,5415,34342,33540,441261,5549,113,0.5461835879817248,1.1309921965690335,1.1116796862662417,0.5575372939129124,1.158979815099089,33073,5399,0.5479995264429708,1.1419718269966201,CV_hat,CV,reference,train,5
14,1.4000000000000001,0.60396388881976,1.2761149512219165,1.2420213644307183,5436,5413,34342,33475,474736,5549,113,0.5952238518529568,1.2448387513000962,1.2176432275030051,0.6075969746011879,1.2761149512219165,33073,5399,0.5989071173242531,1.260705798780923,CV_hat,CV,reference,train,5
15,1.5,0.6542511172247468,1.3955921972815517,1.3520472158655226,5436,5410,34342,33406,508142,5549,113,0.6453062863211422,1.3606332289229037,1.3256229007825941,0.6587204898447421,1.3955921972815517,33073,5399,0.6512492815845337,1.3840395812284627,CV_hat,CV,reference,train,5
16,1.6,0.705570329466211,1.5205540538165532,1.4658473563744876,5436,5407,34342,33329,541471,5549,113,0.6965141490960344,1.4816427768942337,1.4373355375431511,0.7109928280599512,1.5205540538165532,33073,5399,0.7050331176590755,1.5117906587772025,CV_hat,CV,reference,train,5
17,1.7000000000000002,0.7580583247295793,1.6515006660059042,1.5838086577325314,5436,5407,34342,33272,574743,5549,113,0.7490055516846997,1.6092384395555819,1.5536247714624905,0.7645753874721114,1.6515006660059042,33073,5399,0.7602702164024817,1.6440637962969835,CV_hat,CV,reference,train,5
18,1.8,0.8116655007749518,1.786359376203652,1.704845188876778,5436,5404,34342,33207,607950,5549,113,0.802718501613199,1.7396803151927445,1.6725586592095711,0.8194048869484255,1.786359376203652,33073,5399,0.8169476612064895,1.780464222874619,CV_hat,CV,reference,train,5
19,1.9000000000000001,0.8663994931240362,1.9243197310086346,1.8285593586283535,5436,5402,34342,33140,641090,5549,113,0.8576423220106778,1.8733420772947638,1.7943133606580597,0.8754704276742554,1.9243197310086346,33073,5399,0.8750797326412962,1.9214570184678184,CV_hat,CV,reference,train,5
20,2.0,0.9222132482675962,2.066722110177092,1.9555743033561421,5436,5399,34342,33073,674163,5549,113,0.9137232697282656,2.010854689646084,1.9191506145513075,0.9327171493234262,2.066722110177092,33073,5399,0.9346618515180861,2.066722110177092,CV_hat,CV,reference,train,5
1,0.1,0.05717674210738488,0.05717674210738488,0.08576511316107732,5436,5436,34342,34342,34342,5549,113,0.056012393241258646,0.056012393241258646,0.08401858986188798,0.05717674210738488,0.05717674210738488,33073,5399,0.054412602032507786,0.054412602032507786,CV_hat,CV,reference,train,10
2,0.2,0.08945774446853143,0.12161985255042211,0.15026767074374248,5436,5436,34342,34284,68626,5549,113,0.08755206421316826,0.11914318227862582,0.14712365535248118,0.08937203905792324,0.12161985255042211,33073,5399,0.08510755744386848,0.11580251285522919,CV_hat,CV,reference,train,10
3,0.30000000000000004,0.124320920929345,0.19385023971188153,0.22124604078528576,5436,5433,34342,34216,102842,5549,113,0.12162556076721498,0.18979786490442466,0.21652449321942727,0.12415383309368577,0.19385023971188153,33073,5399,0.11866123697254695,0.1857685960299039,CV_hat,CV,reference,train,10
4,0.4,0.16121796471625038,0.2724166210096128,0.2974262752210568,5436,5431,34342,34151,136993,5549,113,0.15778334777133776,0.2666236562809889,0.2910951759118322,0.16106324444134534,0.2724166210096128,33073,5399,0.15431768808557836,0.2612870414246726,CV_hat,CV,reference,train,10
5,0.5,0.19974375626013324,0.35517467140643555,0.377331091963351,5436,5430,34342,34083,171076,5549,113,0.1955737416086763,0.34755784208631196,0.36935266265183225,0.1996392001814836,0.35517467140643555,33073,5399,0.1917637341548744,0.34154791843205873,CV_hat,CV,reference,train,10
6,0.6000000000000001,0.2396326512614962,0.4416607233783192,0.4604630129506558,5436,5427,34342,33999,205075,5549,113,0.23474848360806258,0.4319503957062783,0.45072368146120173,0.23962828100462458,0.4416607233783192,33073,5399,0.23085579840750345,0.42631611967064864,CV_hat,CV,reference,train,10
7,0.7000000000000001,0.2810759580075867,0.5342807993443078,0.5482163576797406,5436,5427,34342,33941,239016,5549,113,0.2755569675334618,0.5225341319231499,0.5368240334950368,0.28128506490860555,0.5342807993443078,33073,5399,0.27159146515468396,0.5160054656377666,CV_hat,CV,reference,train,10
8,0.8,0.32382165823214737,0.6297175122340166,0.6386804143491557,5436,5424,34342,33874,272890,5549,113,0.31767639827031924,0.6155321294570745,0.6254424629988565,0.32428004672590166,0.6297175122340166,33073,5399,0.3139992143079939,0.6108534583811639,CV_hat,CV,reference,train,10
9,0.9,0.36786464991510637,0.7295875217079134,0.732658410769063,5436,5422,34342,33812,306702,5549,113,0.3611669680567124,0.712889447233791,0.7176116916736079,0.36867466993132764,0.7295875217079134,33073,5399,0.35800811668914345,0.7100793357383396,CV_hat,CV,reference,train,10
10,1.0,0.41301635817174276,0.8318029371855484,0.828917826764517,5436,5421,34342,33745,340447,5549,113,0.4057947951274077,0.8126155564034706,0.8121025733291429,0.41423019097902597,0.8318029371855484,33073,5399,0.40348327463636585,0.8127596961613669,CV_hat,CV,reference,train,10
11,1.1,0.4591351641680214,0.9357760675976816,0.9270231979668622,5436,5418,34342,33666,374113,5549,113,0.45140369828947546,0.913684399755675,0.9082458981673128,0.4607871820839402,0.9357760675976816,33073,5399,0.45029936531727704,0.9184602721263907,CV_hat,CV,reference,train,10
12,1.2000000000000002,0.5063736292439751,1.0464261705779387,1.0295867145329445,5436,5418,34342,33608,407721,5549,113,0.498247134914076,1.0217222908976884,1.0091082803629203,0.508604369322702,1.0464261705779387,33073,5399,0.4984410991824814,1.0280001716997291,CV_hat,CV,reference,train,10
13,1.3,0.5546137442541754,1.1589588931787538,1.1340931908435523,5436,5415,34342,33540,441261,5549,113,0.5461346616941459,1.1309717798815915,1.1116205516349418,0.5574873505777808,1.1589588931787538,33073,5399,0.5479409592884231,1.1419392805597222,CV_hat,CV,reference,train,10
14,1.4000000000000001,0.6039150673209573,1.2760982664197116,1.2419642005308131,5436,5413,34342,33475,474736,5549,113,0.5951772050856694,1.2448224754243826,1.2175884427978605,0.6075493581715194,1.2760982664197116,33073,5399,0.5988504770875488,1.2606742084761842,CV_hat,CV,reference,train,10
15,1.5,0.654205130241024,1.39558949386423,1.351999877173139,5436,5410,34342,33406,508142,5549,113,0.6452625169935139,1.3606305932249927,1.3255778136060103,0.6586758106690598,1.39558949386423,33073,5399,0.6511950384577848,1.384018897641089,CV_hat,CV,reference,train,10
16,1.6,0.7055267111915752,1.5205430642897155,1.465798243336433,5436,5407,34342,33329,541471,5549,113,0.6964725524780179,1.4816320685915465,1.4372885867737912,0.710950366758742,1.5205430642897155,33073,5399,0.7049812802054589,1.511774906420571,CV_hat,CV,reference,train,10
17,1.7000000000000002,0.7580168838069484,1.6514894951165286,1.5837616313652128,5436,5407,34342,33272,574743,5549,113,0.7489658909147753,1.6092275545314598,1.5535796681805052,0.7645349022601339,1.6514894951165286,33073,5399,0.7602206017785679,1.6440497469483097,CV_hat,CV,reference,train,10
18,1.8,0.8116258153035235,1.786346998304615,1.704799314455831,5436,5404,34342,33207,607950,5549,113,0.8026804197736174,1.7396682607385365,1.6725145501428857,0.8193660134885583,1.786346998304615,33073,5399,0.8168999054508006,1.780448067878758,CV_hat,CV,reference,train,10
19,1.9000000000000001,0.8663620105620429,1.9243186184759098,1.8285213197999979,5436,5402,34342,33140,641090,5549,113,0.8576062810537495,1.8733409942344323,1.7942767781709656,0.8754336375215702,1.9243186184759098,33073,5399,0.8750342945251074,1.9214532978626297,CV_hat,CV,reference,train,10
20,2.0,0.9221775902863371,2.0667139817129456,1.95553458114281,5436,5399,34342,33073,674163,5549,113,0.9136888722539809,2.010846780909748,1.919112262708855,0.9326820368170236,2.0667139817129456,33073,5399,0.9346182788844994,2.0667139817129456,CV_hat,CV,reference,train,10
1,0.1,0.05715421291525868,0.05715421291525868,0.08573131937288801,5436,5436,34342,34342,34342,5549,113,0.05599032283426675,0.05599032283426675,0.08398548425140011,0.05715421291525868,0.05715421291525868,33073,5399,0.05438906705889567,0.05438906705889567,CV_hat,CV,reference,train,15
2,0.2,0.08943186792143842,0.12159123119604856,0.1502274835194627,5436,5436,34342,34284,68626,5549,113,0.0875269674976131,0.1191151437703586,0.14708453938279242,0.08934642064831771,0.12159123119604856,33073,5399,0.08507927811208559,0.1157694891652755,CV_hat,CV,reference,train,15
3,0.30000000000000004,0.1242945678302022,0.19382416492249258,0.22120665029144848,5436,5433,34342,34216,102842,5549,113,0.12160026100195259,0.18977233519983822,0.2164864286018717,0.12412800741350903,0.19382416492249258,33073,5399,0.11863218230481973,0.18573799069028804,CV_hat,CV,reference,train,15
4,0.4,0.16119190894628146,0.272391640409294,0.2973877291509285,5436,5431,34342,34151,136993,5549,113,0.15775829235361907,0.26659920689545424,0.2910578958013462,0.16103766818804863,0.272391640409294,33073,5399,0.1542894065443021,0.2612610792627491,CV_hat,CV,reference,train,15
5,0.5,0.19971783820707087,0.35514846118367,0.37729206879890587,5436,5430,34342,34083,171076,5549,113,0.19554865199418042,0.3475321939497798,0.3693147489690703,0.1996135890205495,0.35514846118367,33073,5399,0.19173584390992723,0.3415215933724277,CV_hat,CV,reference,train,15
6,0.6000000000000001,0.23960710581029238,0.4416358479976391,0.46042502980911193,5436,5427,34342,33999,205075,5549,113,0.2347236228918332,0.43192606723431026,0.4506866565089883,0.23960290350014393,0.4416358479976391,33073,5399,0.23082839795409502,0.4262911681749341,CV_hat,CV,reference,train,15
