kind,scene_type,scene,snr_ref_db,target,bs,range_bin,received_snr_db,peak_to_noise_db,g_emp_db,gt_rd_snr_db,peak_power,noise_floor,cfar_score
detection,synthetic,count8_r140_norm_b65,-5.0,5,2,75-150,-1.8292954367812744,23.948305842886327,25.7776012796676,,621.9724616757901,2.5057663459973774,20.214635113095383
input,synthetic,count8_r140_norm_b65,0.0,0,0,150-225,-7.446823128046906,,,,,,
detection,synthetic,count8_r140_norm_b65,0.0,0,0,150-225,-7.446823128046906,21.025407554191474,28.47223068223838,,178.83797881189776,1.4122741095480806,10.312787703952267
input,synthetic,count8_r140_norm_b65,0.0,1,0,75-150,-6.699122322737033,,,,,,
detection,synthetic,count8_r140_norm_b65,0.0,1,0,75-150,-6.699122322737033,11.743812975330608,18.44293529806764,,210.84036458415437,14.111476634132195,1.2167927676346455
input,synthetic,count8_r140_norm_b65,0.0,2,0,75-150,-6.162320317312289,,,,,,
detection,synthetic,count8_r140_norm_b65,0.0,2,0,75-150,-6.162320317312289,11.781679582557965,17.943999899870253,,271.9286870201172,18.04209924733432,1.2274485025853226
input,synthetic,count8_r140_norm_b65,0.0,3,0,75-150,-5.8809432268743125,,,,,,
input,synthetic,count8_r140_norm_b65,0.0,4,0,75-150,-5.8809432268743125,,,,,,
input,synthetic,count8_r140_norm_b65,0.0,0,1,10-75,8.080687949722543,,,,,,
detection,synthetic,count8_r140_norm_b65,0.0,0,1,10-75,8.080687949722543,26.063813476332193,17.983125526609648,,6577.214465724037,16.28023448121778,32.90157360984981
input,synthetic,count8_r140_norm_b65,0.0,1,1,75-150,4.156895545727355,,,,,,
detection,synthetic,count8_r140_norm_b65,0.0,1,1,75-150,4.156895545727355,25.508891175368408,21.351995629641053,,2611.8762707084793,7.3462124229125845,28.955058032811554
input,synthetic,count8_r140_norm_b65,0.0,2,1,75-150,0.8220460219452286,,,,,,
detection,synthetic,count8_r140_norm_b65,0.0,2,1,75-150,0.8220460219452286,23.636038270385523,22.813992248440293,,1122.7531088092805,4.860494311887793,18.812181024909084
input,synthetic,count8_r140_norm_b65,0.0,3,1,75-150,-2.0386199139070245,,,,,,
detection,synthetic,count8_r140_norm_b65,0.0,3,1,75-150,-2.0386199139070245,23.73788497497104,25.776504888878062,,584.6179709835892,2.47220035136102,19.25856038582618
input,synthetic,count8_r140_norm_b65,0.0,4,1,75-150,-4.527728142827667,,,,,,
detection,synthetic,count8_r140_norm_b65,0.0,4,1,75-150,-4.527728142827667,23.978724523385104,28.50645266621277,,333.9675270505508,1.3360779245798318,20.35671865938876
input,synthetic,count8_r140_norm_b65,0.0,5,1,75-150,-6.723622360892688,,,,,,
detection,synthetic,count8_r140_norm_b65,0.0,5,1,75-150,-6.723622360892688,24.290082888626753,31.01370524951944,,208.2632797144172,0.775540378871404,21.86973955175662
input,synthetic,count8_r140_norm_b65,0.0,6,1,150-225,-8.684492941762002,,,,,,
detection,synthetic,count8_r140_norm_b65,0.0,6,1,150-225,-8.684492941762002,24.014432275787087,32.69892521754909,,134.55454490793252,0.5338941277538269,20.524781844051958
input,synthetic,count8_r140_norm_b65,0.0,7,1,150-225,-10.45379019261296,,,,,,
detection,synthetic,count8_r140_norm_b65,0.0,7,1,150-225,-10.45379019261296,23.466063862874947,33.9198540554879,,91.27059918452159,0.4108890005089781,18.090130859538146
input,synthetic,count8_r140_norm_b65,0.0,0,2,150-225,-8.44744836685412,,,,,,
detection,synthetic,count8_r140_norm_b65,0.0,0,2,150-225,-8.44744836685412,24.629362265703044,33.07681063255716,,144.27109426369242,0.4968703701594642,23.64675483613676
input,synthetic,count8_r140_norm_b65,0.0,1,2,75-150,-6.54707317576227,,,,,,
detection,synthetic,count8_r140_norm_b65,0.0,1,2,75-150,-6.54707317576227,25.043064041861484,31.590137217623756,,224.9165062849096,0.7042306529794315,26.010082298478558
input,synthetic,count8_r140_norm_b65,0.0,2,2,75-150,-4.454707603889146,,,,,,
detection,synthetic,count8_r140_norm_b65,0.0,2,2,75-150,-4.454707603889146,23.79206831512711,28.246775919016258,,341.2533695682365,1.4251813050655295,19.500338655876167
input,synthetic,count8_r140_norm_b65,0.0,3,2,75-150,-2.1440042231587366,,,,,,
detection,synthetic,count8_r140_norm_b65,0.0,3,2,75-150,-2.1440042231587366,24.06383805722062,26.20784228037936,,579.2007541715543,2.272193499088006,20.759607012276806
input,synthetic,count8_r140_norm_b65,0.0,4,2,75-150,0.40293663006858743,,,,,,
detection,synthetic,count8_r140_norm_b65,0.0,4,2,75-150,0.40293663006858743,24.77698315498374,24.37404652491515,,1079.0782291518994,3.592151253389135,24.464347538357092
input,synthetic,count8_r140_norm_b65,0.0,5,2,75-150,3.1707045632187256,,,,,,
detection,synthetic,count8_r140_norm_b65,0.0,5,2,75-150,3.1707045632187256,24.104565575355213,20.93386101213649,,1963.7791635757121,7.631960081570014,20.955203354805732
input,synthetic,count8_r140_norm_b65,5.0,0,0,150-225,-2.4468231280469057,,,,,,
detection,synthetic,count8_r140_norm_b65,5.0,0,0,150-225,-2.4468231280469057,21.39610094054669,23.842924068593597,,566.3337833417166,4.106410627169718,11.231697965500906
input,synthetic,count8_r140_norm_b65,5.0,1,0,75-150,-1.6991223227370327,,,,,,
detection,synthetic,count8_r140_norm_b65,5.0,1,0,75-150,-1.6991223227370327,11.775131308511195,13.474253631248228,,665.4460776608864,44.21806550211423,1.2255991554325738
input,synthetic,count8_r140_norm_b65,5.0,2,0,75-150,-1.1623203173122887,,,,,,
detection,synthetic,count8_r140_norm_b65,5.0,2,0,75-150,-1.1623203173122887,11.799346212353129,12.961666529665418,,856.1428806063151,56.57331509289756,1.2324517998708753
input,synthetic,count8_r140_norm_b65,5.0,3,0,75-150,-0.8809432268743125,,,,,,
input,synthetic,count8_r140_norm_b65,5.0,4,0,75-150,-0.8809432268743125,,,,,,
input,synthetic,count8_r140_norm_b65,5.0,0,1,10-75,13.080687949722543,,,,,,
detection,synthetic,count8_r140_norm_b65,5.0,0,1,10-75,13.080687949722543,26.090144839303385,13.009456889580841,,20790.434597002313,51.15040583947444,33.10166247987039
input,synthetic,count8_r140_norm_b65,5.0,1,1,75-150,9.156895545727355,,,,,,
detection,synthetic,count8_r140_norm_b65,5.0,1,1,75-150,9.156895545727355,25.56494119497018,16.408045649242826,,8258.496245494181,22.930147912442507,29.331173689464922
input,synthetic,count8_r140_norm_b65,5.0,2,1,75-150,5.822046021945228,,,,,,
detection,synthetic,count8_r140_norm_b65,5.0,2,1,75-150,5.822046021945228,23.729199851291185,17.90715382934596,,3542.3022221173323,15.009479307696942,19.220085146325342
input,synthetic,count8_r140_norm_b65,5.0,3,1,75-150,2.9613800860929755,,,,,,
detection,synthetic,count8_r140_norm_b65,5.0,3,1,75-150,2.9613800860929755,23.886655237616647,20.92527515152367,,1846.621513331821,7.545922961810675,19.929703880941748
input,synthetic,count8_r140_norm_b65,5.0,4,1,75-150,0.4722718571723332,,,,,,
detection,synthetic,count8_r140_norm_b65,5.0,4,1,75-150,0.4722718571723332,24.238292525491616,23.766020668319282,,1057.7537084761577,3.9861652985633276,21.610488031919118
input,synthetic,count8_r140_norm_b65,5.0,5,1,75-150,-1.723622360892688,,,,,,
detection,synthetic,count8_r140_norm_b65,5.0,5,1,75-150,-1.723622360892688,24.917647110306376,26.641269471199063,,662.0264279505965,2.1335882732593947,25.269696925157724
input,synthetic,count8_r140_norm_b65,5.0,6,1,150-225,-3.6844929417620023,,,,,,
detection,synthetic,count8_r140_norm_b65,5.0,6,1,150-225,-3.6844929417620023,24.93665570400629,28.621148645768294,,426.1217450763776,1.3673135778411987,25.38054202174996
input,synthetic,count8_r140_norm_b65,5.0,7,1,150-225,-5.45379019261296,,,,,,
detection,synthetic,count8_r140_norm_b65,5.0,7,1,150-225,-5.45379019261296,24.70204780442196,30.15583799703492,,287.0007476483156,0.9720268190508818,24.045848283017207
input,synthetic,count8_r140_norm_b65,5.0,0,2,150-225,-3.44744836685412,,,,,,
detection,synthetic,count8_r140_norm_b65,5.0,0,2,150-225,-3.44744836685412,25.634725288130053,29.082173654984175,,458.9531971386522,1.2539951902772561,29.806285084251694
input,synthetic,count8_r140_norm_b65,5.0,1,2,75-150,-1.5470731757622698,,,,,,
detection,synthetic,count8_r140_norm_b65,5.0,1,2,75-150,-1.5470731757622698,25.696236276233417,27.243309451995685,,712.6953658500125,1.91990750935979,30.23144804489555
input,synthetic,count8_r140_norm_b65,5.0,2,2,75-150,0.5452923961108542,,,,,,
detection,synthetic,count8_r140_norm_b65,5.0,2,2,75-150,0.5452923961108542,24.135097232516344,23.58980483640549,,1078.4208788406079,4.161774685351588,21.103041131504106
input,synthetic,count8_r140_norm_b65,5.0,3,2,75-150,2.8559957768412634,,,,,,
detection,synthetic,count8_r140_norm_b65,5.0,3,2,75-150,2.8559957768412634,24.2409894909698,21.384993714128534,,1832.7137724296408,6.9023296081654735,21.623912296590618
input,synthetic,count8_r140_norm_b65,5.0,4,2,75-150,5.402936630068587,,,,,,
detection,synthetic,count8_r140_norm_b65,5.0,4,2,75-150,5.402936630068587,24.896050442641897,19.49311381257331,,3402.8706665902037,11.021492230894259,25.144347287966593
input,synthetic,count8_r140_norm_b65,5.0,5,2,75-150,8.170704563218726,,,,,,
detection,synthetic,count8_r140_norm_b65,5.0,5,2,75-150,8.170704563218726,24.176129339647847,16.005424776429123,,6207.245140922748,23.729356619068614,21.303367341553848
input,synthetic,count8_r140_norm_b65,10.0,0,0,150-225,2.5531768719530943,,,,,,
detection,synthetic,count8_r140_norm_b65,10.0,0,0,150-225,2.5531768719530943,21.52164965345641,18.968472781503316,,1792.530259056057,12.627039243889449,11.561130075529826
input,synthetic,count8_r140_norm_b65,10.0,1,0,75-150,3.3008776772629673,,,,,,
detection,synthetic,count8_r140_norm_b65,10.0,1,0,75-150,3.3008776772629673,11.785765718254112,8.484888040991144,,2102.1930956162023,139.34648993721953,1.228603912465323
input,synthetic,count8_r140_norm_b65,10.0,2,0,75-150,3.8376796826877113,,,,,,
detection,synthetic,count8_r140_norm_b65,10.0,2,0,75-150,3.8376796826877113,11.804212423311649,7.966532740623937,,2700.858156950784,178.27093171133012,1.233833519405886
input,synthetic,count8_r140_norm_b65,10.0,3,0,75-150,4.1190567731256875,,,,,,
input,synthetic,count8_r140_norm_b65,10.0,4,0,75-150,4.1190567731256875,,,,,,
input,synthetic,count8_r140_norm_b65,10.0,0,1,10-75,18.080687949722545,,,,,,
detection,synthetic,count8_r140_norm_b65,10.0,0,1,10-75,18.080687949722545,26.098814779264828,8.018126829542283,,65730.14733374104,161.39241782619501,33.167810241688564
input,synthetic,count8_r140_norm_b65,10.0,1,1,75-150,14.156895545727355,,,,,,
detection,synthetic,count8_r140_norm_b65,10.0,1,1,75-150,14.156895545727355,25.582250888482513,11.425355342755157,,26114.1523657956,72.21889595505087,29.448312357322106
input,synthetic,count8_r140_norm_b65,10.0,2,1,75-150,10.822046021945228,,,,,,
detection,synthetic,count8_r140_norm_b65,10.0,2,1,75-150,10.822046021945228,23.75945020999779,12.937404188052563,,11187.381955716348,47.07425383950057,19.35442810872939
input,synthetic,count8_r140_norm_b65,10.0,3,1,75-150,7.9613800860929755,,,,,,
detection,synthetic,count8_r140_norm_b65,10.0,3,1,75-150,7.9613800860929755,23.932786537405217,15.971406451312241,,5836.06206571182,23.596155425856622,20.142527994281707
input,synthetic,count8_r140_norm_b65,10.0,4,1,75-150,5.472271857172333,,,,,,
detection,synthetic,count8_r140_norm_b65,10.0,4,1,75-150,5.472271857172333,24.31886028712495,18.846588429952615,,3348.0383343748636,12.385239044713419,22.015134894294427
input,synthetic,count8_r140_norm_b65,10.0,5,1,75-150,3.276377639107312,,,,,,
detection,synthetic,count8_r140_norm_b65,10.0,5,1,75-150,3.276377639107312,25.153446957709495,21.87706931860218,,2099.786408547697,6.409592575188425,26.67964324202888
input,synthetic,count8_r140_norm_b65,10.0,6,1,150-225,1.3155070582379977,,,,,,
detection,synthetic,count8_r140_norm_b65,10.0,6,1,150-225,1.3155070582379977,25.28021656538147,23.96470950714347,,1348.8364792987431,3.998873320283918,27.469893691300456
input,synthetic,count8_r140_norm_b65,10.0,7,1,150-225,-0.45379019261295994,,,,,,
detection,synthetic,count8_r140_norm_b65,10.0,7,1,150-225,-0.45379019261295994,25.215171060283858,25.668961252896818,,904.8717256709092,2.7231396398418735,27.061535057864685
input,synthetic,count8_r140_norm_b65,10.0,0,2,150-225,1.55255163314588,,,,,,
detection,synthetic,count8_r140_norm_b65,10.0,0,2,150-225,1.55255163314588,25.992860205122224,24.440308571976345,,1456.3724961246483,3.6642614035385526,32.36840822228799
input,synthetic,count8_r140_norm_b65,10.0,1,2,75-150,3.4529268242377302,,,,,,
detection,synthetic,count8_r140_norm_b65,10.0,1,2,75-150,3.4529268242377302,25.93532693705539,22.482400112817658,,2256.5537583934174,5.753246614407999,31.942434717003106
input,synthetic,count8_r140_norm_b65,10.0,2,2,75-150,5.545292396110854,,,,,,
detection,synthetic,count8_r140_norm_b65,10.0,2,2,75-150,5.545292396110854,24.25686356787063,18.71157117175978,,3409.237547005237,12.79295599562824,21.703095375653877
input,synthetic,count8_r140_norm_b65,10.0,3,2,75-150,7.855995776841263,,,,,,
detection,synthetic,count8_r140_norm_b65,10.0,3,2,75-150,7.855995776841263,24.302305405407353,16.44630962856609,,5797.805323514515,21.529457577090852,21.93137509258178
input,synthetic,count8_r140_norm_b65,10.0,4,2,75-150,10.402936630068588,,,,,,
detection,synthetic,count8_r140_norm_b65,10.0,4,2,75-150,10.402936630068588,24.9334985780333,14.530561947964713,,10744.340281235318,34.500858067522636,25.362098211496914
input,synthetic,count8_r140_norm_b65,10.0,5,2,75-150,13.170704563218726,,,,,,
detection,synthetic,count8_r140_norm_b65,10.0,5,2,75-150,13.170704563218726,24.204560600764072,11.033856037545346,,19624.29396210186,74.53117717169658,21.443288182735174
input,synthetic,count8_r140_norm_b65,15.0,0,0,150-225,7.553176871953094,,,,,,
detection,synthetic,count8_r140_norm_b65,15.0,0,0,150-225,7.553176871953094,21.5629977679794,14.009820896026305,,5671.574884359828,39.57344820320299,11.671726409857198
input,synthetic,count8_r140_norm_b65,15.0,1,0,75-150,8.300877677262967,,,,,,
detection,synthetic,count8_r140_norm_b65,15.0,1,0,75-150,8.300877677262967,11.78951004175763,3.488632364494663,,6644.087941967861,440.03210904794037,1.2296636252561604
input,synthetic,count8_r140_norm_b65,15.0,2,0,75-150,8.83767968268771,,,,,,
detection,synthetic,count8_r140_norm_b65,15.0,2,0,75-150,8.83767968268771,11.805325169651812,2.967645486964102,,8529.501419851127,562.8480021250111,1.2341496918862378
input,synthetic,count8_r140_norm_b65,15.0,3,0,75-150,9.119056773125688,,,,,,
input,synthetic,count8_r140_norm_b65,15.0,4,0,75-150,9.119056773125688,,,,,,
input,synthetic,count8_r140_norm_b65,15.0,0,1,10-75,23.080687949722545,,,,,,
detection,synthetic,count8_r140_norm_b65,15.0,0,1,10-75,23.080687949722545,26.101732915015674,3.021044965293129,,207830.55238986883,509.95998586890346,33.19010403113034
input,synthetic,count8_r140_norm_b65,15.0,1,1,75-150,19.156895545727355,,,,,,
detection,synthetic,count8_r140_norm_b65,15.0,1,1,75-150,19.156895545727355,25.58741903781887,6.430523492091513,,82577.76285946813,228.0978592299887,29.48337701368573
input,synthetic,count8_r140_norm_b65,15.0,2,1,75-150,15.822046021945228,,,,,,
detection,synthetic,count8_r140_norm_b65,15.0,2,1,75-150,15.822046021945228,23.769236581383417,7.947190559438189,,35352.210138439696,148.42016563840258,19.39809046160087
input,synthetic,count8_r140_norm_b65,15.0,3,1,75-150,12.961380086092976,,,,,,
detection,synthetic,count8_r140_norm_b65,15.0,3,1,75-150,12.961380086092976,23.946323883278772,10.984943797185796,,18449.353348954348,74.36160594048346,20.20541200496584
input,synthetic,count8_r140_norm_b65,15.0,4,1,75-150,10.472271857172334,,,,,,
detection,synthetic,count8_r140_norm_b65,15.0,4,1,75-150,10.472271857172334,24.34197471550514,13.869702858332804,,10593.171431472421,38.978805766896684,22.132618273941198
input,synthetic,count8_r140_norm_b65,15.0,5,1,75-150,8.276377639107313,,,,,,
detection,synthetic,count8_r140_norm_b65,15.0,5,1,75-150,8.276377639107313,25.240927332117153,16.96454969300984,,6651.423944931037,19.89857133530192,27.222503064871322
input,synthetic,count8_r140_norm_b65,15.0,6,1,150-225,6.315507058237998,,,,,,
detection,synthetic,count8_r140_norm_b65,15.0,6,1,150-225,6.315507058237998,25.39835758277052,19.08285052453252,,4267.958425997872,12.313582431465067,28.22741318887266
input,synthetic,count8_r140_norm_b65,15.0,7,1,150-225,4.54620980738704,,,,,,
detection,synthetic,count8_r140_norm_b65,15.0,7,1,150-225,4.54620980738704,25.41059545408405,20.86438564669701,,2856.8270439479975,8.219102622410825,28.307066656755858
input,synthetic,count8_r140_norm_b65,15.0,0,2,150-225,6.55255163314588,,,,,,
detection,synthetic,count8_r140_norm_b65,15.0,0,2,150-225,6.55255163314588,26.104905133029273,19.552353499883395,,4614.591958247219,11.314693437741779,33.214355941241976
input,synthetic,count8_r140_norm_b65,15.0,1,2,75-150,8.45292682423773,,,,,,
detection,synthetic,count8_r140_norm_b65,15.0,1,2,75-150,8.45292682423773,26.019847436267312,17.566920612029584,,7141.092152195845,17.855823888153484,32.570173031217706
input,synthetic,count8_r140_norm_b65,15.0,2,2,75-150,10.545292396110854,,,,,,
detection,synthetic,count8_r140_norm_b65,15.0,2,2,75-150,10.545292396110854,24.300256249345477,13.754963853234623,,10779.372775748074,40.046804362585036,21.92102952950922
input,synthetic,count8_r140_norm_b65,15.0,3,2,75-150,12.855995776841263,,,,,,
detection,synthetic,count8_r140_norm_b65,15.0,3,2,75-150,12.855995776841263,24.324014097756482,11.468018320915219,,18338.54470194006,67.7584493268799,22.04127595542217
input,synthetic,count8_r140_norm_b65,15.0,4,2,75-150,15.402936630068588,,,,,,
detection,synthetic,count8_r140_norm_b65,15.0,4,2,75-150,15.402936630068588,24.944852231386232,9.541915601317644,,33947.64470421863,108.72375044984882,25.428488461693554
input,synthetic,count8_r140_norm_b65,15.0,5,2,75-150,18.170704563218727,,,,,,
detection,synthetic,count8_r140_norm_b65,15.0,5,2,75-150,18.170704563218727,24.216719145613553,6.046014582394825,,62049.226565879915,234.99815787227192,21.50340510537453
input,synthetic,count8_r140_norm_b65,20.0,0,0,150-225,12.553176871953095,,,,,,
detection,synthetic,count8_r140_norm_b65,20.0,0,0,150-225,12.553176871953095,21.576666944952038,9.023490072998943,,17940.806722584628,124.78870362602963,11.708520391899699
input,synthetic,count8_r140_norm_b65,20.0,1,0,75-150,13.300877677262967,,,,,,
detection,synthetic,count8_r140_norm_b65,20.0,1,0,75-150,13.300877677262967,11.79090486706089,-1.5099728102020773,,21004.156416845915,1390.6401278539997,1.2300586202354291
input,synthetic,count8_r140_norm_b65,20.0,2,0,75-150,13.83767968268771,,,,,,
detection,synthetic,count8_r140_norm_b65,20.0,2,0,75-150,13.83767968268771,11.805434530275589,-2.0322451524121217,,26952.649771105273,1778.5169763797676,1.2341807696652787
input,synthetic,count8_r140_norm_b65,20.0,3,0,75-150,14.119056773125688,,,,,,
input,synthetic,count8_r140_norm_b65,20.0,4,0,75-150,14.119056773125688,,,,,,
input,synthetic,count8_r140_norm_b65,20.0,0,1,10-75,28.080687949722545,,,,,,
detection,synthetic,count8_r140_norm_b65,20.0,0,1,10-75,28.080687949722545,26.102753077394492,-1.9779348723280528,,657171.1371287301,1612.1415574846387,33.19790133779584
input,synthetic,count8_r140_norm_b65,20.0,1,1,75-150,24.156895545727355,,,,,,
detection,synthetic,count8_r140_norm_b65,20.0,1,1,75-150,24.156895545727355,25.58887443321979,1.4319788874924342,,261129.71964507853,721.0557744220326,29.49325905544197
input,synthetic,count8_r140_norm_b65,20.0,2,1,75-150,20.82204602194523,,,,,,
detection,synthetic,count8_r140_norm_b65,20.0,2,1,75-150,20.82204602194523,23.772429531955787,2.950383510010557,,111748.48018115864,468.81194869163545,19.412357259919542
input,synthetic,count8_r140_norm_b65,20.0,3,1,75-150,17.961380086092976,,,,,,
detection,synthetic,count8_r140_norm_b65,20.0,3,1,75-150,17.961380086092976,23.94995999798806,5.9885799118950835,,58331.765907027475,234.91412146832994,20.222335996256216
input,synthetic,count8_r140_norm_b65,20.0,4,1,75-150,15.472271857172334,,,,,,
detection,synthetic,count8_r140_norm_b65,20.0,4,1,75-150,15.472271857172334,24.347814760732092,8.875542903559758,,33508.94806302107,123.13437725036258,22.162400470652816
input,synthetic,count8_r140_norm_b65,20.0,5,1,75-150,13.276377639107313,,,,,,
detection,synthetic,count8_r140_norm_b65,20.0,5,1,75-150,13.276377639107313,25.274816466483728,11.998438827376415,,21053.930428384447,62.495901461759786,27.435758337852956
input,synthetic,count8_r140_norm_b65,20.0,6,1,150-225,11.315507058237998,,,,,,
detection,synthetic,count8_r140_norm_b65,20.0,6,1,150-225,11.315507058237998,25.438479314118815,14.122972255880818,,13501.240734406889,38.59452938860815,28.489396764797686
input,synthetic,count8_r140_norm_b65,20.0,7,1,150-225,9.54620980738704,,,,,,
detection,synthetic,count8_r140_norm_b65,20.0,7,1,150-225,9.54620980738704,25.485311786850602,15.939101979463562,,9026.029846611787,25.52499035148513,28.798276743797988
input,synthetic,count8_r140_norm_b65,20.0,0,2,150-225,11.55255163314588,,,,,,
detection,synthetic,count8_r140_norm_b65,20.0,0,2,150-225,11.55255163314588,26.136827508689034,14.584275875543154,,14609.054547481033,35.558166550218935,33.459394158778395
input,synthetic,count8_r140_norm_b65,20.0,1,2,75-150,13.45292682423773,,,,,,
detection,synthetic,count8_r140_norm_b65,20.0,1,2,75-150,13.45292682423773,26.05041022103034,12.59748339679261,,22591.67910470444,56.09284768331801,32.800188854365246
input,synthetic,count8_r140_norm_b65,20.0,2,2,75-150,15.545292396110854,,,,,,
detection,synthetic,count8_r140_norm_b65,20.0,2,2,75-150,15.545292396110854,24.316415000873132,8.771122604762278,,34084.801148982886,126.15929824249866,22.002742806342912
input,synthetic,count8_r140_norm_b65,20.0,3,2,75-150,17.85599577684126,,,,,,
detection,synthetic,count8_r140_norm_b65,20.0,3,2,75-150,17.85599577684126,24.332108741536636,6.476112964695375,,57999.434930266274,213.90103610713334,22.082396130705735
input,synthetic,count8_r140_norm_b65,20.0,4,2,75-150,20.402936630068588,,,,,,
detection,synthetic,count8_r140_norm_b65,20.0,4,2,75-150,20.402936630068588,24.948126816472254,4.545190186403666,,107300.77690391903,343.3920091885957,25.447668799557736
input,synthetic,count8_r140_norm_b65,20.0,5,2,75-150,23.170704563218727,,,,,,
detection,synthetic,count8_r140_norm_b65,20.0,5,2,75-150,23.170704563218727,24.222332588852787,1.0516280256340593,,196202.41715208918,742.1148029908428,21.531217152937042
input,synthetic,count8_r280_norm_b0,-5.0,0,0,225-300,-23.31527586935969,,,,,,
input,synthetic,count8_r280_norm_b0,-5.0,1,0,225-300,-23.10782139148015,,,,,,
input,synthetic,count8_r280_norm_b0,-5.0,2,0,225-300,-22.966713546516292,,,,,,
input,synthetic,count8_r280_norm_b0,-5.0,3,0,225-300,-22.895290563206196,,,,,,
input,synthetic,count8_r280_norm_b0,-5.0,4,0,225-300,-22.895290563206196,,,,,,
input,synthetic,count8_r280_norm_b0,-5.0,5,0,225-300,-22.966713546516292,,,,,,
input,synthetic,count8_r280_norm_b0,-5.0,6,0,225-300,-23.10782139148015,,,,,,
input,synthetic,count8_r280_norm_b0,-5.0,7,0,225-300,-23.31527586935969,,,,,,
detection,synthetic,count8_r280_norm_b0,-5.0,7,0,225-300,-23.31527586935969,9.96170518705108,33.276981056410776,,8.13343935456538,0.8205474762788154,0.8072458869025465
input,synthetic,count8_r280_norm_b0,-5.0,0,1,150-225,-16.86419461331724,,,,,,
input,synthetic,count8_r280_norm_b0,-5.0,1,1,150-225,-15.475050540565356,,,,,,
input,synthetic,count8_r280_norm_b0,-5.0,2,1,150-225,-14.022158846987752,,,,,,
input,synthetic,count8_r280_norm_b0,-5.0,3,1,150-225,-12.516628022742907,,,,,,
input,synthetic,count8_r280_norm_b0,-5.0,4,1,75-150,-10.981657782450547,,,,,,
input,synthetic,count8_r280_norm_b0,-5.0,5,1,75-150,-9.459471208695327,,,,,,
input,synthetic,count8_r280_norm_b0,-5.0,6,1,75-150,-8.019574658621925,,,,,,
input,synthetic,count8_r280_norm_b0,-5.0,7,1,75-150,-6.7645652568677,,,,,,
input,synthetic,count8_r280_norm_b0,0.0,0,0,225-300,-18.31527586935969,,,,,,
detection,synthetic,count8_r280_norm_b0,0.0,0,0,225-300,-18.31527586935969,10.345905304992511,28.6611811743522,,25.165470802955443,2.3238844462129262,0.8819132197487922
input,synthetic,count8_r280_norm_b0,0.0,1,0,225-300,-18.10782139148015,,,,,,
input,synthetic,count8_r280_norm_b0,0.0,2,0,225-300,-17.966713546516292,,,,,,
input,synthetic,count8_r280_norm_b0,0.0,3,0,225-300,-17.895290563206196,,,,,,
input,synthetic,count8_r280_norm_b0,0.0,4,0,225-300,-17.895290563206196,,,,,,
input,synthetic,count8_r280_norm_b0,0.0,5,0,225-300,-17.966713546516292,,,,,,
input,synthetic,count8_r280_norm_b0,0.0,6,0,225-300,-18.10782139148015,,,,,,
input,synthetic,count8_r280_norm_b0,0.0,7,0,225-300,-18.31527586935969,,,,,,
input,synthetic,count8_r280_norm_b0,0.0,0,1,150-225,-11.86419461331724,,,,,,
input,synthetic,count8_r280_norm_b0,0.0,1,1,150-225,-10.475050540565356,,,,,,
input,synthetic,count8_r280_norm_b0,0.0,2,1,150-225,-9.022158846987752,,,,,,
input,synthetic,count8_r280_norm_b0,0.0,3,1,150-225,-7.516628022742907,,,,,,
input,synthetic,count8_r280_norm_b0,0.0,4,1,75-150,-5.981657782450547,,,,,,
input,synthetic,count8_r280_norm_b0,0.0,5,1,75-150,-4.459471208695327,,,,,,
input,synthetic,count8_r280_norm_b0,0.0,6,1,75-150,-3.019574658621926,,,,,,
input,synthetic,count8_r280_norm_b0,0.0,7,1,75-150,-1.7645652568676993,,,,,,
input,synthetic,count8_r280_norm_b0,5.0,0,0,225-300,-13.315275869359692,,,,,,
detection,synthetic,count8_r280_norm_b0,5.0,0,0,225-300,-13.315275869359692,10.46859928422771,23.783875153587402,,78.92035203641285,7.08482431569537,0.9071837255621017
input,synthetic,count8_r280_norm_b0,5.0,1,0,225-300,-13.107821391480151,,,,,,
input,synthetic,count8_r280_norm_b0,5.0,2,0,225-300,-12.966713546516292,,,,,,
input,synthetic,count8_r280_norm_b0,5.0,3,0,225-300,-12.895290563206196,,,,,,
input,synthetic,count8_r280_norm_b0,5.0,4,0,225-300,-12.895290563206196,,,,,,
input,synthetic,count8_r280_norm_b0,5.0,5,0,225-300,-12.966713546516292,,,,,,
input,synthetic,count8_r280_norm_b0,5.0,6,0,225-300,-13.107821391480151,,,,,,
input,synthetic,count8_r280_norm_b0,5.0,7,0,225-300,-13.315275869359692,,,,,,
input,synthetic,count8_r280_norm_b0,5.0,0,1,150-225,-6.86419461331724,,,,,,
input,synthetic,count8_r280_norm_b0,5.0,1,1,150-225,-5.475050540565356,,,,,,
input,synthetic,count8_r280_norm_b0,5.0,2,1,150-225,-4.022158846987752,,,,,,
input,synthetic,count8_r280_norm_b0,5.0,3,1,150-225,-2.516628022742907,,,,,,
input,synthetic,count8_r280_norm_b0,5.0,4,1,75-150,-0.9816577824505472,,,,,,
input,synthetic,count8_r280_norm_b0,5.0,5,1,75-150,0.5405287913046726,,,,,,
input,synthetic,count8_r280_norm_b0,5.0,6,1,75-150,1.9804253413780741,,,,,,
input,synthetic,count8_r280_norm_b0,5.0,7,1,75-150,3.2354347431323007,,,,,,
input,synthetic,count8_r280_norm_b0,10.0,0,0,225-300,-8.315275869359692,,,,,,
