model,samples,snr_ref_db,dvr_mps,bearing_split_deg,realization,n_detections,matched_targets,ghost_count,merged,range_median_abs_m,xy_median_m
B64,64,0.0,5.0,1.0,14,2,2,0,False,0.2487297978146188,1.986530045588455
E0,256,0.0,5.0,1.0,15,2,2,0,False,0.0016861500482292513,0.011939818126403478
B64,64,0.0,5.0,1.0,15,2,1,1,True,0.12487528326883535,1.0338182285993955
E0,256,0.0,5.0,2.0,0,3,2,1,False,0.0016470258420611117,0.05901954824392911
B64,64,0.0,5.0,2.0,0,1,1,0,True,0.12062211038059445,1.7918005589760788
E0,256,0.0,5.0,2.0,1,3,2,1,False,0.0014396237376956833,0.03353800884195687
B64,64,0.0,5.0,2.0,1,2,1,1,True,0.12696691546554462,1.8624764306202894
E0,256,0.0,5.0,2.0,2,2,2,0,False,0.007018661252317315,0.09362118636318402
B64,64,0.0,5.0,2.0,2,1,1,0,True,0.13997435267697256,2.2809382930282758
E0,256,0.0,5.0,2.0,3,2,2,0,False,0.0032559115417853945,0.05576511763620776
B64,64,0.0,5.0,2.0,3,1,1,0,True,0.1250126581096822,1.8346637829378878
E0,256,0.0,5.0,2.0,4,2,2,0,False,0.0012957633094288212,0.03921494139867979
B64,64,0.0,5.0,2.0,4,1,1,0,True,0.1233410549423013,1.9373292013388823
E0,256,0.0,5.0,2.0,5,2,2,0,False,0.006318330859713228,0.06944546058547584
B64,64,0.0,5.0,2.0,5,2,1,1,True,0.13706792449056593,2.2474934697419764
E0,256,0.0,5.0,2.0,6,3,2,1,False,0.010003483894919896,0.11256530734488941
B64,64,0.0,5.0,2.0,6,1,1,0,True,0.13688261232798027,2.2864606145295765
E0,256,0.0,5.0,2.0,7,4,2,2,False,0.006613848656002119,0.07779991604822703
B64,64,0.0,5.0,2.0,7,1,1,0,True,0.13399590425493102,2.2600280515908517
E0,256,0.0,5.0,2.0,8,2,2,0,False,0.007636089504586607,0.02517866612132247
B64,64,0.0,5.0,2.0,8,1,1,0,True,0.13828328458808414,2.224979202832603
E0,256,0.0,5.0,2.0,9,2,2,0,False,0.004288653320998037,0.10518434890373132
B64,64,0.0,5.0,2.0,9,2,2,0,False,0.15002352923660567,3.5551772948564464
E0,256,0.0,5.0,2.0,10,3,2,1,False,0.003466613535323404,0.12165093737814972
B64,64,0.0,5.0,2.0,10,3,2,1,False,0.14572116861305062,3.4090183097955187
E0,256,0.0,5.0,2.0,11,2,2,0,False,0.00244626403296877,0.07620413745797172
B64,64,0.0,5.0,2.0,11,1,1,0,True,0.057913793272490466,3.2667256526392263
E0,256,0.0,5.0,2.0,12,2,2,0,False,0.0015087780877109935,0.08407855241867737
B64,64,0.0,5.0,2.0,12,1,1,0,True,0.00412036022811435,2.2507345234575507
E0,256,0.0,5.0,2.0,13,3,2,1,False,0.009429806697355048,0.07810422308373391
B64,64,0.0,5.0,2.0,13,3,1,2,True,0.14371331358631778,2.248306291091018
E0,256,0.0,5.0,2.0,14,3,2,1,False,0.006971935801146856,0.06808313911233722
B64,64,0.0,5.0,2.0,14,1,1,0,True,0.11250155204439238,1.3917684209468597
E0,256,0.0,5.0,2.0,15,2,2,0,False,0.005982096922025448,0.0964380355112291
B64,64,0.0,5.0,2.0,15,1,1,0,True,0.07147360986397189,2.31614126702083
E0,256,0.0,10.0,0.5,0,2,2,0,False,0.0014240669617748836,0.008826426804353207
B64,64,0.0,10.0,0.5,0,1,1,0,True,0.11146715534806617,0.43563226351608547
E0,256,0.0,10.0,0.5,1,2,2,0,False,0.004530275075936174,0.02731775786458708
B64,64,0.0,10.0,0.5,1,2,2,0,False,0.05067506023539181,0.19456417846748997
E0,256,0.0,10.0,0.5,2,2,2,0,False,0.0022530750735683114,0.021963075049786222
B64,64,0.0,10.0,0.5,2,3,2,1,False,0.036059912482613754,0.1560657564963833
E0,256,0.0,10.0,0.5,3,3,2,1,False,0.0018113188176727135,0.013244732997351249
B64,64,0.0,10.0,0.5,3,3,2,1,False,0.040615749822734415,0.18783883065044032
E0,256,0.0,10.0,0.5,4,2,2,0,False,0.0009234186204452044,0.015096774150091703
B64,64,0.0,10.0,0.5,4,1,1,0,True,0.13183572233032237,0.5719069382210179
E0,256,0.0,10.0,0.5,5,2,2,0,False,0.0018514533706763814,0.012271787594125241
B64,64,0.0,10.0,0.5,5,2,2,0,False,0.027774522365660914,0.13815339080888706
E0,256,0.0,10.0,0.5,6,4,2,2,False,0.002926115056354206,0.018094029569148976
B64,64,0.0,10.0,0.5,6,2,2,0,False,0.04241978163382498,0.1593883890417172
E0,256,0.0,10.0,0.5,7,2,2,0,False,0.0003730649799393859,0.05136020433101489
B64,64,0.0,10.0,0.5,7,2,2,0,False,0.02972239193434234,0.17723938289310592
E0,256,0.0,10.0,0.5,8,2,2,0,False,0.004241921565665052,0.04203079742718998
B64,64,0.0,10.0,0.5,8,1,1,0,True,0.11517945094891502,0.5081599877166211
E0,256,0.0,10.0,0.5,9,3,2,1,False,0.002784379623548716,0.012777340282788737
B64,64,0.0,10.0,0.5,9,3,2,1,False,0.03036675450032078,0.15636237682544113
E0,256,0.0,10.0,0.5,10,3,2,1,False,0.003261014423543429,0.013585547779928252
B64,64,0.0,10.0,0.5,10,1,1,0,True,0.12156353782236806,0.5335825956682486
E0,256,0.0,10.0,0.5,11,3,2,1,False,0.002142330440534579,0.047966402363647194
B64,64,0.0,10.0,0.5,11,3,2,1,False,0.0465012394502935,0.23251210120230525
E0,256,0.0,10.0,0.5,12,3,2,1,False,0.004765023546013936,0.04000842652417908
B64,64,0.0,10.0,0.5,12,1,1,0,True,0.11886275370645194,0.4949968257203496
E0,256,0.0,10.0,0.5,13,2,2,0,False,0.002581414496930279,0.01893969735529748
B64,64,0.0,10.0,0.5,13,2,2,0,False,0.03202363786520834,0.1542792730134925
E0,256,0.0,10.0,0.5,14,3,2,1,False,0.0029171750201868463,0.02236610979606503
B64,64,0.0,10.0,0.5,14,3,1,2,True,0.10469200301437809,0.47142990146621333
E0,256,0.0,10.0,0.5,15,2,2,0,False,0.004741992704211384,0.02055534107307396
B64,64,0.0,10.0,0.5,15,2,2,0,False,0.045167928905158305,0.17012505112803733
E0,256,0.0,10.0,1.0,0,2,2,0,False,0.0031678393645080405,0.023709718096228138
B64,64,0.0,10.0,1.0,0,2,2,0,False,0.04525057454115711,0.335369110090272
E0,256,0.0,10.0,1.0,1,2,2,0,False,0.0035955566648908643,0.026813168214802358
B64,64,0.0,10.0,1.0,1,1,1,0,True,0.12434755311267054,1.0532734684549847
E0,256,0.0,10.0,1.0,2,3,2,1,False,0.002831982800628907,0.007592627824349775
B64,64,0.0,10.0,1.0,2,1,1,0,True,0.1282828328834853,1.0769523851989877
E0,256,0.0,10.0,1.0,3,2,2,0,False,0.003733394519812805,0.03542264178452053
B64,64,0.0,10.0,1.0,3,2,2,0,False,0.034580576003236274,0.2804324135813932
E0,256,0.0,10.0,1.0,4,3,2,1,False,0.0024605828926667073,0.015410547294958837
B64,64,0.0,10.0,1.0,4,2,2,0,False,0.030581129015232023,0.32431636311357265
E0,256,0.0,10.0,1.0,5,3,2,1,False,0.002860180554677072,0.00886275250612419
B64,64,0.0,10.0,1.0,5,2,1,1,True,0.11742675219866783,0.978589197004943
E0,256,0.0,10.0,1.0,6,2,2,0,False,0.001112865669142593,0.022054610452170303
B64,64,0.0,10.0,1.0,6,4,1,3,True,0.12711173489216776,1.0466636613727627
E0,256,0.0,10.0,1.0,7,2,2,0,False,0.002334777907606167,0.038959981987184554
B64,64,0.0,10.0,1.0,7,1,1,0,True,0.12604435842177963,1.057966776372164
E0,256,0.0,10.0,1.0,8,3,2,1,False,0.0018606507131835315,0.01309767358438572
B64,64,0.0,10.0,1.0,8,1,1,0,True,0.13062020375187444,1.058686377563774
E0,256,0.0,10.0,1.0,9,2,2,0,False,0.0016920448479282868,0.017599724816385626
B64,64,0.0,10.0,1.0,9,3,2,1,False,0.030473495926798932,0.2806055947846616
E0,256,0.0,10.0,1.0,10,4,2,2,False,0.0034619653735745715,0.03390136764152646
B64,64,0.0,10.0,1.0,10,5,2,3,False,0.03803951887813639,0.31705955450973156
E0,256,0.0,10.0,1.0,11,3,2,1,False,0.0033913677992671865,0.004674932868469643
B64,64,0.0,10.0,1.0,11,2,2,0,False,0.028169677569309215,0.24470870477682466
E0,256,0.0,10.0,1.0,12,3,2,1,False,0.001026794829328992,0.034675558312411994
B64,64,0.0,10.0,1.0,12,2,2,0,False,0.011720156199643839,0.1424084448648818
E0,256,0.0,10.0,1.0,13,2,2,0,False,0.0009730388423747627,0.01164997265679013
B64,64,0.0,10.0,1.0,13,1,1,0,True,0.12719098445154486,1.0655856085065911
E0,256,0.0,10.0,1.0,14,2,2,0,False,0.004078207204159412,0.013279972252041927
B64,64,0.0,10.0,1.0,14,2,1,1,True,0.12314303257986126,1.0071776229609168
E0,256,0.0,10.0,1.0,15,3,2,1,False,0.002798893018351123,0.013100913223951946
B64,64,0.0,10.0,1.0,15,3,2,1,False,0.024910537954980327,0.20986856559504768
E0,256,0.0,10.0,2.0,0,2,2,0,False,0.0034464093067043677,0.016236124239990782
B64,64,0.0,10.0,2.0,0,2,2,0,False,0.018515346594497828,0.4339158025358082
E0,256,0.0,10.0,2.0,1,3,2,1,False,0.004101436840343808,0.03193945141015361
B64,64,0.0,10.0,2.0,1,2,2,0,False,0.034458905832153164,0.5412013997201205
E0,256,0.0,10.0,2.0,2,2,2,0,False,0.0015354172974184621,0.01153067859574311
B64,64,0.0,10.0,2.0,2,1,1,0,True,0.12015045356818632,2.081934283154306
E0,256,0.0,10.0,2.0,3,3,2,1,False,0.003497494125397793,0.024517399727153655
B64,64,0.0,10.0,2.0,3,2,1,1,True,0.12183066738160164,2.015110978199507
E0,256,0.0,10.0,2.0,4,2,2,0,False,0.003762019699877328,0.010342665989419962
B64,64,0.0,10.0,2.0,4,2,2,0,False,0.05499065369194511,1.0117157793179363
E0,256,0.0,10.0,2.0,5,2,2,0,False,0.004152410114258487,0.016971207203646484
B64,64,0.0,10.0,2.0,5,2,2,0,False,0.03370648028139556,0.4861899080109991
E0,256,0.0,10.0,2.0,6,3,2,1,False,0.0057062354286756545,0.013025152593337062
B64,64,0.0,10.0,2.0,6,1,1,0,True,0.13305965894699057,2.085787445070373
E0,256,0.0,10.0,2.0,7,3,2,1,False,0.002657989874080613,0.018298624150168773
B64,64,0.0,10.0,2.0,7,1,1,0,True,0.12373960098520342,1.8914361474371797
E0,256,0.0,10.0,2.0,8,2,2,0,False,0.0018808945837633928,0.01861026225946984
B64,64,0.0,10.0,2.0,8,2,2,0,False,0.03769025460334774,0.5992388764227968
E0,256,0.0,10.0,2.0,9,2,2,0,False,0.002822812899381688,0.007552576358200598
B64,64,0.0,10.0,2.0,9,2,2,0,False,0.046310481289197014,0.8175278253257179
E0,256,0.0,10.0,2.0,10,2,2,0,False,0.0035643222351922077,0.02128737948061931
B64,64,0.0,10.0,2.0,10,3,2,1,False,0.030456567375367172,0.6023126177304805
E0,256,0.0,10.0,2.0,11,2,2,0,False,0.0038589449289361255,0.02303904923867042
B64,64,0.0,10.0,2.0,11,3,1,2,True,0.0031211454876540756,0.054119802449793884
E0,256,0.0,10.0,2.0,12,3,2,1,False,0.0015070369188663335,0.020728933142926575
B64,64,0.0,10.0,2.0,12,2,2,0,False,0.04076943484757578,0.8231122388159395
E0,256,0.0,10.0,2.0,13,2,2,0,False,0.0004139361252839535,0.01139697489958221
B64,64,0.0,10.0,2.0,13,3,2,1,False,0.03680806077439058,0.7578937161715397
E0,256,0.0,10.0,2.0,14,3,2,1,False,0.0019957195350883694,0.015964474872671667
B64,64,0.0,10.0,2.0,14,3,1,2,True,0.12420934167258224,2.029588993134677
E0,256,0.0,10.0,2.0,15,2,2,0,False,0.00338111926532747,0.01671061881601319
B64,64,0.0,10.0,2.0,15,1,1,0,True,0.11845627978107132,1.9105627236445284
E0,256,0.0,15.0,0.5,0,2,2,0,False,0.004108899105773389,0.009895348126216244
B64,64,0.0,15.0,0.5,0,3,2,1,False,0.008185133566968261,0.026984843785098384
E0,256,0.0,15.0,0.5,1,2,2,0,False,0.0006545325387321554,0.012364436883203524
B64,64,0.0,15.0,0.5,1,2,2,0,False,0.022755019613896366,0.0988625586117972
E0,256,0.0,15.0,0.5,2,2,2,0,False,0.0013414238350719643,0.016430377391934002
B64,64,0.0,15.0,0.5,2,3,2,1,False,0.002226071511643113,0.027138990279349396
E0,256,0.0,15.0,0.5,3,2,2,0,False,0.0015059216769657269,0.03312423193005738
B64,64,0.0,15.0,0.5,3,2,1,1,True,0.046657629913426035,0.17989407062846988
E0,256,0.0,15.0,0.5,4,2,2,0,False,0.0033403464274499584,0.03145525929054089
B64,64,0.0,15.0,0.5,4,4,2,2,False,0.0007957161459160034,0.0861911008728083
E0,256,0.0,15.0,0.5,5,2,2,0,False,0.0046195828796555816,0.009869520412934213
B64,64,0.0,15.0,0.5,5,2,2,0,False,0.004664525098291961,0.01437032178404997
E0,256,0.0,15.0,0.5,6,3,2,1,False,0.0030644253155145407,0.0037160706776692685
B64,64,0.0,15.0,0.5,6,2,2,0,False,0.0017085436954857869,0.025312347995255384
E0,256,0.0,15.0,0.5,7,2,2,0,False,0.002756072052733316,0.01757305621281308
B64,64,0.0,15.0,0.5,7,3,2,1,False,0.005689671099744942,0.031199382414373027
E0,256,0.0,15.0,0.5,8,2,2,0,False,0.0011238734903997738,0.01943362892348504
B64,64,0.0,15.0,0.5,8,2,2,0,False,0.0019029105656471756,0.046092592411289116
E0,256,0.0,15.0,0.5,9,2,2,0,False,0.003935563502466266,0.020254016566326742
B64,64,0.0,15.0,0.5,9,1,1,0,True,0.06876414181971313,0.2036854920454722
E0,256,0.0,15.0,0.5,10,2,2,0,False,0.0023873742679967336,0.027456219311918526
B64,64,0.0,15.0,0.5,10,1,1,0,True,0.05676250545423045,0.14014747816433845
E0,256,0.0,15.0,0.5,11,3,2,1,False,0.0018593942797338059,0.012057618716889176
B64,64,0.0,15.0,0.5,11,3,2,1,False,0.006501783482065093,0.05317569641147089
E0,256,0.0,15.0,0.5,12,2,2,0,False,0.003935507288133522,0.01322639858242683
B64,64,0.0,15.0,0.5,12,3,2,1,False,0.002757945591795874,0.03813878628267794
E0,256,0.0,15.0,0.5,13,2,2,0,False,0.0014153687462084008,0.01803966311114162
B64,64,0.0,15.0,0.5,13,3,2,1,False,0.0032569641394246673,0.06361790354196041
E0,256,0.0,15.0,0.5,14,2,2,0,False,0.006083215304272471,0.00999611310698384
B64,64,0.0,15.0,0.5,14,2,2,0,False,0.011128237044147227,0.031172617987054205
E0,256,0.0,15.0,0.5,15,3,2,1,False,0.003689532065692447,0.011263398992684618
B64,64,0.0,15.0,0.5,15,3,2,1,False,0.00857755184571829,0.03292650614996948
E0,256,0.0,15.0,1.0,0,2,2,0,False,0.004586435380431908,0.009289053707646822
B64,64,0.0,15.0,1.0,0,2,2,0,False,0.0075754097603493165,0.038846535459769696
E0,256,0.0,15.0,1.0,1,3,2,1,False,0.0021144540332471706,0.01087621001124885
B64,64,0.0,15.0,1.0,1,2,1,1,True,0.04343044160376053,0.32802937955466455
E0,256,0.0,15.0,1.0,2,3,2,1,False,0.002121166632434779,0.01782245240011194
B64,64,0.0,15.0,1.0,2,2,2,0,False,0.0027783435832873238,0.031018728916190057
E0,256,0.0,15.0,1.0,3,4,2,2,False,0.002959333790272467,0.011974101413860207
B64,64,0.0,15.0,1.0,3,2,2,0,False,0.006236141463091371,0.025700072652488207
E0,256,0.0,15.0,1.0,4,2,2,0,False,0.0018709457398813356,0.013902993321448738
B64,64,0.0,15.0,1.0,4,2,1,1,True,0.053855949880897924,0.4418842781286364
E0,256,0.0,15.0,1.0,5,2,2,0,False,0.0030186027413066086,0.009608979088545539
B64,64,0.0,15.0,1.0,5,3,2,1,False,0.006461044931242554,0.03570018275753091
E0,256,0.0,15.0,1.0,6,3,2,1,False,0.0018255014181818296,0.04717096709810453
B64,64,0.0,15.0,1.0,6,2,2,0,False,0.0025942468992781187,0.06966430367214388
E0,256,0.0,15.0,1.0,7,2,2,0,False,0.0030153242598771612,0.0234190717781358
B64,64,0.0,15.0,1.0,7,2,2,0,False,0.007033759997909783,0.03379151539084446
E0,256,0.0,15.0,1.0,8,2,2,0,False,0.003936545260415869,0.02196835096712172
B64,64,0.0,15.0,1.0,8,5,2,3,False,0.018731248833702807,0.12797125628462208
E0,256,0.0,15.0,1.0,9,2,2,0,False,0.002605868979060233,0.01925253706533536
B64,64,0.0,15.0,1.0,9,1,1,0,True,0.05833048536734964,0.5441363995482864
E0,256,0.0,15.0,1.0,10,3,2,1,False,0.0035313823734668404,0.0155853361253402
B64,64,0.0,15.0,1.0,10,1,1,0,True,0.05273217870612257,0.4088673905929591
E0,256,0.0,15.0,1.0,11,2,2,0,False,0.0005361418725016165,0.016260628205515753
B64,64,0.0,15.0,1.0,11,2,2,0,False,0.0046331118236793145,0.07103779725847215
E0,256,0.0,15.0,1.0,12,2,2,0,False,0.0033524307872596637,0.012136861664015154
B64,64,0.0,15.0,1.0,12,1,1,0,True,0.05418601689459024,0.4718323162230972
E0,256,0.0,15.0,1.0,13,2,2,0,False,0.003223902182810434,0.02810256015887325
B64,64,0.0,15.0,1.0,13,3,2,1,False,0.01728408984351404,0.17109681199045437
E0,256,0.0,15.0,1.0,14,4,2,2,False,0.002728481878364164,0.05596066909229456
B64,64,0.0,15.0,1.0,14,2,2,0,False,0.005062040129715228,0.07934585919444344
E0,256,0.0,15.0,1.0,15,5,2,3,False,0.005600084406410133,0.019584720114408365
B64,64,0.0,15.0,1.0,15,3,2,1,False,0.004144820933589699,0.03310717476554166
E0,256,0.0,15.0,2.0,0,2,2,0,False,0.002658998835286752,0.018463295490591534
B64,64,0.0,15.0,2.0,0,1,1,0,True,0.04315525342403248,0.783610131785564
E0,256,0.0,15.0,2.0,1,3,2,1,False,0.0033929729740691528,0.01026829970475172
B64,64,0.0,15.0,2.0,1,2,2,0,False,0.00999462172018184,0.04154197756130648
E0,256,0.0,15.0,2.0,2,3,2,1,False,0.003332400162278759,0.012818639671190488
B64,64,0.0,15.0,2.0,2,2,2,0,False,0.004639078688811082,0.04471222915847327
E0,256,0.0,15.0,2.0,3,2,2,0,False,0.0030218426001056287,0.019180353327130056
B64,64,0.0,15.0,2.0,3,2,2,0,False,0.005529161735466914,0.05920217083360564
E0,256,0.0,15.0,2.0,4,3,2,1,False,0.0016697701783527918,0.015137695503702312
B64,64,0.0,15.0,2.0,4,3,2,1,False,0.0016832406553248802,0.032147469967952175
E0,256,0.0,15.0,2.0,5,2,2,0,False,0.0024119972189993177,0.028717343776380688
B64,64,0.0,15.0,2.0,5,3,2,1,False,0.002949741649331372,0.04053833971956183
E0,256,0.0,15.0,2.0,6,4,2,2,False,0.0011776306016457738,0.02414946605812194
B64,64,0.0,15.0,2.0,6,2,2,0,False,0.0008368764869715051,0.03663138275754507
E0,256,0.0,15.0,2.0,7,2,2,0,False,0.002129863177714242,0.010265819499402695
B64,64,0.0,15.0,2.0,7,3,2,1,False,0.00020440874359906047,0.04573538293459659
E0,256,0.0,15.0,2.0,8,3,2,1,False,0.0016295514630826347,0.02112559791451146
B64,64,0.0,15.0,2.0,8,2,2,0,False,0.0013103661864732885,0.018952952827239383
E0,256,0.0,15.0,2.0,9,2,2,0,False,0.0023914130032522962,0.005985234267563713
B64,64,0.0,15.0,2.0,9,1,1,0,True,0.040965194031286956,0.7461207026297185
E0,256,0.0,15.0,2.0,10,3,2,1,False,0.0025371933696902715,0.025432301972648938
B64,64,0.0,15.0,2.0,10,2,2,0,False,0.0035048894916371864,0.04446519176755475
E0,256,0.0,15.0,2.0,11,2,2,0,False,0.003486040064615281,0.02589372132491581
B64,64,0.0,15.0,2.0,11,3,2,1,False,0.0059390869594437845,0.0915811206548381
E0,256,0.0,15.0,2.0,12,2,2,0,False,0.002360233788110122,0.03390433967797782
B64,64,0.0,15.0,2.0,12,2,1,1,True,0.04474321671250436,0.7262692397610323
E0,256,0.0,15.0,2.0,13,2,2,0,False,0.0010084365873126444,0.017350614086301636
B64,64,0.0,15.0,2.0,13,2,2,0,False,0.001020403016354976,0.015511759502097728
E0,256,0.0,15.0,2.0,14,3,2,1,False,0.003912911146358056,0.009115131475570751
B64,64,0.0,15.0,2.0,14,3,2,1,False,0.007328854290946651,0.023892669919256083
E0,256,0.0,15.0,2.0,15,2,2,0,False,0.004457426066153403,0.011695510210097649
B64,64,0.0,15.0,2.0,15,3,2,1,False,0.008551403341982677,0.029895157363043563
E0,256,0.0,20.0,0.5,0,2,2,0,False,0.0024308281112155328,0.009736350577742308
B64,64,0.0,20.0,0.5,0,2,2,0,False,0.0038185879734129458,0.021143894471859624
E0,256,0.0,20.0,0.5,1,3,2,1,False,0.0029451387087533476,0.0362360806209566
B64,64,0.0,20.0,0.5,1,2,2,0,False,0.011168935958963289,0.06939330419689652
E0,256,0.0,20.0,0.5,2,2,2,0,False,0.003058231768108044,0.01759715241828446
B64,64,0.0,20.0,0.5,2,2,2,0,False,0.003752394910293333,0.03740933845571694
E0,256,0.0,20.0,0.5,3,2,2,0,False,0.0019472908145559131,0.012359367632844896
B64,64,0.0,20.0,0.5,3,3,2,1,False,0.009983434904569322,0.03745902497758105
E0,256,0.0,20.0,0.5,4,2,2,0,False,0.0012046469420283756,0.026521369446059265
B64,64,0.0,20.0,0.5,4,2,2,0,False,0.005596463648927852,0.010347689551616721
E0,256,0.0,20.0,0.5,5,2,2,0,False,0.0047007998815331575,0.02182878659672288
B64,64,0.0,20.0,0.5,5,3,2,1,False,0.010433348770774842,0.08104001882119974
E0,256,0.0,20.0,0.5,6,2,2,0,False,0.006599919104161245,0.01824021127846579
B64,64,0.0,20.0,0.5,6,2,2,0,False,0.01656836343433099,0.02113747920025176
E0,256,0.0,20.0,0.5,7,2,2,0,False,0.0018389586901861321,0.012019407543202486
B64,64,0.0,20.0,0.5,7,2,2,0,False,0.0032247663274915794,0.014133238587777926
E0,256,0.0,20.0,0.5,8,2,2,0,False,0.0045442792856249525,0.02701699547183989
B64,64,0.0,20.0,0.5,8,2,2,0,False,0.006136578270755422,0.04591985550848229
E0,256,0.0,20.0,0.5,9,2,2,0,False,0.0025582130197392416,0.03920856839562422
B64,64,0.0,20.0,0.5,9,2,2,0,False,0.006091283512816403,0.038532373859407346
E0,256,0.0,20.0,0.5,10,2,2,0,False,0.0021572951572323973,0.008080605101730615
B64,64,0.0,20.0,0.5,10,2,2,0,False,0.0030030772673939055,0.009813597769502153
E0,256,0.0,20.0,0.5,11,3,2,1,False,0.0003321326035035099,0.02551149666720901
B64,64,0.0,20.0,0.5,11,2,2,0,False,0.002199384020798334,0.043383706090066726
E0,256,0.0,20.0,0.5,12,2,2,0,False,0.003921941709350563,0.016482943733060054
B64,64,0.0,20.0,0.5,12,3,2,1,False,0.001992511333071434,0.03750535058367607
E0,256,0.0,20.0,0.5,13,2,2,0,False,0.003621028607440735,0.031137592016026623
B64,64,0.0,20.0,0.5,13,3,2,1,False,0.010526744259522047,0.04526967275253625
E0,256,0.0,20.0,0.5,14,2,2,0,False,0.0013206638645328894,0.01526658022265317
B64,64,0.0,20.0,0.5,14,2,2,0,False,0.009486565936796865,0.03446385972161958
E0,256,0.0,20.0,0.5,15,4,2,2,False,0.0024062854269857326,0.01836152923433752
B64,64,0.0,20.0,0.5,15,2,2,0,False,0.002743213654142096,0.026779258877921652
E0,256,0.0,20.0,1.0,0,3,2,1,False,0.001785648116836569,0.025329583199927154
B64,64,0.0,20.0,1.0,0,2,2,0,False,0.000875704657858023,0.007062599946933622
E0,256,0.0,20.0,1.0,1,2,2,0,False,0.002435140086276988,0.015349581450225205
B64,64,0.0,20.0,1.0,1,3,2,1,False,0.002494387877575832,0.021589133480644396
E0,256,0.0,20.0,1.0,2,2,2,0,False,0.003647060181791062,0.018313298390345654
B64,64,0.0,20.0,1.0,2,2,2,0,False,0.004898755619365147,0.006122685953994828
E0,256,0.0,20.0,1.0,3,2,2,0,False,0.0036556643512142273,0.029178938498425275
B64,64,0.0,20.0,1.0,3,2,2,0,False,0.004058438376034701,0.04577954110265753
E0,256,0.0,20.0,1.0,4,2,2,0,False,0.0043724340561368535,0.017906040614916248
B64,64,0.0,20.0,1.0,4,2,2,0,False,0.006883579496346215,0.05215066934450725
E0,256,0.0,20.0,1.0,5,2,2,0,False,0.0025810445693821293,0.038598033985439824
B64,64,0.0,20.0,1.0,5,2,2,0,False,0.008866623635654491,0.06063731031484576
E0,256,0.0,20.0,1.0,6,2,2,0,False,0.001400422034123494,0.023917337591785007
B64,64,0.0,20.0,1.0,6,3,2,1,False,0.0012863450455427028,0.0822552742637557
E0,256,0.0,20.0,1.0,7,2,2,0,False,0.0028016488484894353,0.018175953957431393
B64,64,0.0,20.0,1.0,7,2,2,0,False,0.007283069021241317,0.03534585088574389
E0,256,0.0,20.0,1.0,8,2,2,0,False,0.0049432134365616776,0.03200099640489277
B64,64,0.0,20.0,1.0,8,4,2,2,False,0.0035928893673400353,0.014063895280782496
E0,256,0.0,20.0,1.0,9,3,2,1,False,0.0012250560591269277,0.01471116637647963
B64,64,0.0,20.0,1.0,9,2,2,0,False,0.0025207345933893066,0.08094622460274388
E0,256,0.0,20.0,1.0,10,3,2,1,False,0.005321728547102111,0.017219194018867828
B64,64,0.0,20.0,1.0,10,4,2,2,False,0.006225961464551233,0.038449249871530575
E0,256,0.0,20.0,1.0,11,2,2,0,False,0.00576662307321385,0.007152995251502016
B64,64,0.0,20.0,1.0,11,3,2,1,False,0.013541862753243095,0.04169650169807318
E0,256,0.0,20.0,1.0,12,2,2,0,False,0.0008217698439665355,0.012241294853858033
B64,64,0.0,20.0,1.0,12,2,2,0,False,0.0074057059026131355,0.025937623965228876
E0,256,0.0,20.0,1.0,13,3,2,1,False,0.0051880603607799,0.02412255188219068
B64,64,0.0,20.0,1.0,13,3,2,1,False,0.013137848882010417,0.06952121615747274
E0,256,0.0,20.0,1.0,14,2,2,0,False,0.0032465880458119045,0.021791217873045103
B64,64,0.0,20.0,1.0,14,2,2,0,False,0.008922879813241025,0.09798426807112812
E0,256,0.0,20.0,1.0,15,2,2,0,False,0.005658818009123934,0.021229990937156287
B64,64,0.0,20.0,1.0,15,3,2,1,False,0.0033977029540892545,0.037598892068904814
E0,256,0.0,20.0,2.0,0,2,2,0,False,0.001269474326321074,0.009456241927057693
B64,64,0.0,20.0,2.0,0,3,2,1,False,0.0032294667172294567,0.030702323279187867
E0,256,0.0,20.0,2.0,1,2,2,0,False,0.005899123596464051,0.011826758382960066
B64,64,0.0,20.0,2.0,1,2,2,0,False,0.008259218206532637,0.05645257686537418
E0,256,0.0,20.0,2.0,2,2,2,0,False,0.004004794197129513,0.03077077041567375
B64,64,0.0,20.0,2.0,2,3,2,1,False,0.0036584534085335463,0.16244956978684522
E0,256,0.0,20.0,2.0,3,2,2,0,False,0.0011433827454112588,0.010663527611648635
B64,64,0.0,20.0,2.0,3,3,2,1,False,0.00715426706699418,0.03208533407440488
E0,256,0.0,20.0,2.0,4,3,2,1,False,0.00348059229956732,0.027213326508748106
B64,64,0.0,20.0,2.0,4,2,2,0,False,0.008951024189784107,0.08825759577396712
E0,256,0.0,20.0,2.0,5,2,2,0,False,0.003960720236676707,0.014518919784312339
B64,64,0.0,20.0,2.0,5,2,2,0,False,0.0025560226527545638,0.11199430853666104
E0,256,0.0,20.0,2.0,6,2,2,0,False,0.000496080346053418,0.021481097189553548
B64,64,0.0,20.0,2.0,6,2,2,0,False,0.0026299095931534566,0.10524106545721457
E0,256,0.0,20.0,2.0,7,3,2,1,False,0.0047372703406409755,0.020653978001101428
B64,64,0.0,20.0,2.0,7,2,2,0,False,0.00342822195602821,0.033145298843282364
