origin,slot,all_ADE_rank,moving_ADE_rank,passes_motion,true_displacement_2s_m,average_displacement_speed_mps,valid_future_frames,qgnn_ADE,qgnn_FDE,gnn_ADE,gnn_FDE
31,0,2360,918,True,16.130916436545153,8.065458218272576,20,1.1340152740478515,2.394243001937866,1.7826847076416015,3.5153541564941406
266,7,2361,919,True,25.60070134901947,12.800350674509735,20,1.1348414421081543,2.4579176902770996,0.743024206161499,1.1692966222763062
304,6,2362,920,True,30.4097257810812,15.2048628905406,20,1.1349705696105956,1.8589789867401123,1.536112403869629,2.5984010696411133
261,3,2363,921,True,30.11028771402546,15.05514385701273,20,1.1359079360961915,2.1016573905944824,0.6175466537475586,1.6403346061706543
262,7,2364,922,True,25.670302485396046,12.835151242698023,20,1.1360540390014648,2.660590648651123,1.4912521362304687,3.1979031562805176
305,6,2365,923,True,30.977931806576994,15.488965903288497,20,1.1368200302124023,2.301710605621338,0.5249694347381592,0.7244558930397034
49,5,2366,924,True,16.614569775644117,8.307284887822059,20,1.137841796875,2.1251983642578125,0.9234418869018555,1.205949306488037
247,6,2367,925,True,16.480284102606078,8.240142051303039,20,1.1408021926879883,1.6851814985275269,1.5167901992797852,2.605712890625
11,3,2368,926,True,28.87924367915038,14.43962183957519,20,1.1421930313110351,2.3964333534240723,0.7186130046844482,0.6494446396827698
49,6,2369,927,True,30.674915738115452,15.337457869057726,20,1.1428046226501465,1.955552577972412,1.8405195236206056,3.8428239822387695
92,1,2370,928,True,24.332196196960506,12.166098098480253,20,1.143005084991455,3.9911091327667236,0.7263541698455811,0.7248050570487976
341,0,2371,929,True,26.701221824530517,13.350610912265259,20,1.1436715126037598,2.1888771057128906,1.0457342147827149,2.1732451915740967
293,6,2372,930,True,26.785004856550838,13.392502428275419,20,1.146418857574463,1.4454879760742188,2.175796127319336,3.364060640335083
339,1,2373,931,True,25.082821878257953,12.541410939128976,20,1.147245502471924,2.939714193344116,0.13511112928390503,0.3286026418209076
304,4,2374,932,True,21.617328586404916,10.808664293202458,20,1.1481008529663086,2.6689414978027344,1.4217412948608399,3.28312087059021
349,2,2375,933,True,21.30934940244853,10.654674701224264,20,1.1485146522521972,2.7212846279144287,1.9159221649169922,4.551231384277344
320,5,2376,,False,2.5041070451778666,1.2520535225889333,20,1.1496616363525392,1.8004238605499268,1.4891952514648437,2.7455923557281494
6,3,2377,934,True,16.15002580671155,8.075012903355775,20,1.1538103103637696,2.2074174880981445,1.094540500640869,2.216981887817383
296,3,2378,935,True,24.809280897860784,12.404640448930392,20,1.1538569450378418,1.8914071321487427,0.42637019157409667,0.5829058885574341
91,2,2379,936,True,21.506666198322293,10.753333099161146,20,1.1539880752563476,2.3495066165924072,1.2403257369995118,1.9212112426757812
288,1,2380,937,True,16.85336909575449,8.426684547877246,20,1.1546422004699708,0.4066900908946991,1.6640750885009765,3.014227867126465
135,2,2381,938,True,5.184267783448157,2.5921338917240786,20,1.1602194786071778,2.275965452194214,0.7220973014831543,1.2914482355117798
353,6,2382,,False,0.0006095999999615742,0.0003047999999807871,20,1.164084243774414,2.6540932655334473,0.18040833473205567,0.4512144923210144
72,4,2383,939,True,28.626743975007376,14.313371987503688,20,1.16880464553833,1.9188472032546997,1.2879741668701172,2.3700339794158936
245,4,2384,940,True,16.337344977430547,8.168672488715274,20,1.1701229095458985,3.1804311275482178,0.37021400928497317,0.9390573501586914
256,6,2385,941,True,35.64104086399025,17.820520431995124,20,1.1715228080749511,2.288618326187134,2.2105865478515625,4.420723915100098
253,6,2386,942,True,28.28745970414218,14.14372985207109,20,1.173797035217285,1.0017616748809814,0.5902627944946289,0.14908240735530853
289,7,2387,943,True,25.304343452683963,12.652171726341981,20,1.1740429878234864,1.3080674409866333,1.6469928741455078,2.709740400314331
91,6,2388,944,True,25.294423428248653,12.647211714124326,20,1.1754072189331055,3.3680291175842285,1.4366036415100099,4.172821044921875
248,6,2389,945,True,18.591236040399732,9.295618020199866,20,1.177809715270996,1.5376389026641846,0.6971424102783204,1.405740737915039
33,3,2390,946,True,26.204656977833807,13.102328488916903,20,1.179496669769287,1.4475306272506714,0.7042948246002197,0.5633029341697693
139,4,2391,,False,3.2388738281746288,1.6194369140873144,20,1.1795243263244628,2.684373378753662,0.5391810417175293,0.8769552111625671
31,4,2392,947,True,13.774386603666695,6.8871933018333475,20,1.1799549102783202,1.9874080419540405,1.4963015556335448,2.503826856613159
252,5,2393,948,True,30.671428068260322,15.335714034130161,20,1.1804248809814453,1.3392727375030518,1.682624053955078,2.6418652534484863
134,4,2394,949,True,6.599843521611912,3.299921760805956,20,1.18117036819458,1.6252247095108032,1.5014562606811523,1.832385778427124
328,6,2395,950,True,29.26728457615402,14.63364228807701,20,1.1828906059265136,1.2936084270477295,1.5025120735168458,2.583272695541382
114,4,2396,951,True,22.474467121512028,11.237233560756014,20,1.1836863517761231,3.6050708293914795,1.6086427688598632,4.806057929992676
329,1,2397,952,True,17.08268089412789,8.541340447063945,20,1.1839091300964355,2.578115463256836,2.010635566711426,4.578121185302734
292,6,2398,953,True,26.572419042136815,13.286209521068407,20,1.184959888458252,3.140829563140869,0.7078356266021728,2.0295164585113525
284,6,2399,954,True,27.368887859376937,13.684443929688468,20,1.1919532775878907,2.646874189376831,0.8164527893066407,1.3534682989120483
323,3,2400,955,True,35.86439248166779,17.932196240833896,20,1.1930222511291504,1.0600072145462036,1.7593044281005858,2.237438440322876
317,6,2401,956,True,37.25904064752392,18.62952032376196,20,1.1933931350708007,2.51625657081604,2.2437326431274416,4.204636096954346
145,3,2402,,False,0.09077975635128968,0.04538987817564484,20,1.1934285163879395,2.5624144077301025,0.6967728137969971,1.3048397302627563
146,6,2403,957,True,6.348690167756624,3.174345083878312,20,1.196357250213623,2.310007333755493,1.0295079231262207,1.9967132806777954
256,2,2404,958,True,26.726415156854525,13.363207578427263,20,1.1992801666259765,2.514904022216797,0.4464882850646973,0.9832294583320618
305,7,2405,959,True,24.372036204399365,12.186018102199682,20,1.199321460723877,2.6687774658203125,1.3542003631591797,2.9146900177001953
91,0,2406,960,True,30.762407842169463,15.381203921084731,20,1.2012007713317872,2.5302653312683105,0.2386873483657837,0.51411372423172
43,4,2407,961,True,21.482976826381822,10.741488413190911,20,1.2026506423950196,1.82352876663208,0.6388390064239502,1.9999372959136963
28,5,2408,962,True,15.950763595821355,7.975381797910678,20,1.2046606063842773,2.9708540439605713,0.649645471572876,1.3661267757415771
272,2,2409,963,True,13.140929566727777,6.570464783363889,20,1.2052876472473144,2.351755142211914,1.538619327545166,3.2632644176483154
5,6,2410,964,True,23.556843579149948,11.778421789574974,20,1.2082915306091309,1.8698819875717163,1.3223770141601563,2.378845453262329
240,3,2411,965,True,5.419823884467388,2.709911942233694,20,1.2095855712890624,4.8466105461120605,1.2298478126525878,4.938134670257568
245,3,2412,966,True,20.92540604571804,10.46270302285902,20,1.2146474838256835,1.9951566457748413,1.3800439834594727,2.292635917663574
47,5,2413,967,True,10.992808954054265,5.4964044770271325,20,1.2172065734863282,1.9604490995407104,2.8503665924072266,6.103297233581543
61,6,2414,968,True,32.21849611980508,16.10924805990254,20,1.2209959983825684,2.5532734394073486,0.46841139793395997,0.7097712755203247
305,4,2415,969,True,21.37844858312687,10.689224291563434,20,1.221313762664795,2.185629367828369,1.5804304122924804,3.4429330825805664
321,6,2416,970,True,35.74094124512824,17.87047062256412,20,1.2277095794677735,2.9211339950561523,1.2276263236999512,3.3462767601013184
297,5,2417,971,True,24.487525714332488,12.243762857166244,20,1.232093620300293,1.7287389039993286,0.6107481956481934,0.5142641067504883
9,3,2418,972,True,22.749949117564057,11.374974558782029,20,1.2321109771728516,2.498715400695801,0.33144896030426024,0.36495429277420044
106,2,2419,973,True,32.452374919086644,16.226187459543322,20,1.2345918655395507,2.239382743835449,1.670911979675293,3.0864672660827637
6,2,2420,974,True,12.147227868069264,6.073613934034632,20,1.2423739433288574,3.647614002227783,0.6994057655334472,2.4140374660491943
332,3,2421,975,True,32.25356436191867,16.126782180959335,20,1.2429317474365233,1.6609959602355957,0.7738946914672852,0.29483556747436523
129,5,2422,976,True,22.00154673545176,11.00077336772588,20,1.2429506301879882,2.4070329666137695,1.1577428817749023,2.294419050216675
8,2,2423,977,True,15.268506569299392,7.634253284649696,20,1.2431055068969727,1.8503743410110474,0.5211140632629394,1.1240655183792114
341,6,2424,978,True,5.345069161540138,2.672534580770069,20,1.2452298164367677,2.5399203300476074,0.9703057289123536,1.935533046722412
110,4,2425,979,True,22.043644176072604,11.021822088036302,20,1.2455625534057617,2.017590284347534,0.7714147090911865,1.2782409191131592
68,4,2426,980,True,31.935107805019488,15.967553902509744,20,1.2455765724182128,0.4858921468257904,1.7840965270996094,3.127241611480713
353,1,2427,981,True,5.374642951968993,2.6873214759844966,20,1.2494508743286132,1.0434869527816772,1.5138779640197755,1.2627087831497192
241,0,2428,,False,4.039228931707453,2.0196144658537265,20,1.2510368347167968,3.5752310752868652,1.1868634223937988,3.404451608657837
5,1,2429,982,True,11.245082962684014,5.622541481342007,20,1.2533367156982422,3.6469810009002686,0.48963394165039065,1.7365059852600098
106,4,2430,983,True,27.40722462648058,13.70361231324029,20,1.2545907020568847,3.2848758697509766,1.2684797286987304,3.010113000869751
338,0,2431,984,True,24.370971068336182,12.185485534168091,20,1.2546820640563965,1.8273764848709106,0.48102774620056155,0.40644049644470215
86,1,2432,985,True,24.588522558802982,12.294261279401491,20,1.254758358001709,3.2843878269195557,0.3261273860931396,0.8250808715820312
13,3,2433,986,True,25.76996344626367,12.884981723131835,20,1.2626784324645997,3.0219051837921143,0.8200621604919434,1.3032915592193604
3,2,2434,987,True,6.381590583059609,3.1907952915298043,20,1.2638494491577148,1.9157098531723022,0.7784801006317139,0.40500885248184204
320,7,2435,988,True,18.374584218062427,9.187292109031214,20,1.271601676940918,3.3232316970825195,0.7236615180969238,1.9594790935516357
69,4,2436,989,True,31.1442570183962,15.5721285091981,20,1.2746475219726563,3.3218557834625244,1.4246135711669923,2.428468704223633
27,3,2437,990,True,7.483081557860733,3.7415407789303665,20,1.275052261352539,2.1752541065216064,1.3682275772094727,2.3908400535583496
92,2,2438,991,True,22.871731677910446,11.435865838955223,20,1.276027297973633,2.217041015625,0.7938316345214844,1.4736392498016357
12,7,2439,992,True,35.52398318280288,17.76199159140144,20,1.2784744262695313,3.709467649459839,1.2868141174316405,3.619938373565674
45,5,2440,993,True,21.76250587908109,10.881252939540545,20,1.2791014671325684,2.4260480403900146,0.5117021560668945,1.25862455368042
30,4,2441,994,True,12.696764912184896,6.348382456092448,20,1.2819007873535155,3.5120534896850586,1.671158218383789,4.647189140319824
275,5,2442,995,True,29.440525012134017,14.720262506067009,20,1.2883417129516601,3.1491804122924805,1.4528421401977538,3.3800456523895264
2,4,2443,,False,1.5905914333258,0.7952957166629,20,1.2895124435424805,2.85679292678833,1.0856658935546875,2.0834689140319824
36,5,2444,996,True,27.49792523192753,13.748962615963764,20,1.2901403427124023,1.7049800157546997,0.8649140357971191,1.1453537940979004
247,0,2445,997,True,24.04083540122921,12.020417700614605,20,1.2933874130249023,1.9299907684326172,0.9042758941650391,1.456807255744934
246,6,2446,998,True,15.727801036441258,7.863900518220629,20,1.2938841819763183,0.8360545635223389,1.0223241806030274,1.2000811100006104
65,0,2447,,False,4.70721677032636,2.35360838516318,20,1.2957568168640137,3.6298203468322754,1.05770263671875,1.7074710130691528
56,2,2448,999,True,20.921499356048542,10.460749678024271,20,1.29830904006958,3.002009153366089,1.3470562934875487,2.8457205295562744
264,4,2449,1000,True,23.428985609045863,11.714492804522932,20,1.299044704437256,2.9318015575408936,1.1228331565856933,2.892404556274414
289,2,2450,1001,True,11.951110057043204,5.975555028521602,20,1.3019582748413085,2.9164209365844727,1.6026771545410157,5.057271480560303
15,3,2451,1002,True,28.440290251225672,14.220145125612836,20,1.304814624786377,2.6060845851898193,1.0518577575683594,2.080246925354004
83,0,2452,1003,True,20.66073184341061,10.330365921705305,20,1.3050006866455077,3.121603012084961,0.7811631202697754,2.1409995555877686
306,1,2453,1004,True,23.475063005129986,11.737531502564993,20,1.31015043258667,2.2451565265655518,0.25210750102996826,0.0907626748085022
1,7,2454,1005,True,6.972304870136054,3.486152435068027,20,1.3105587005615233,6.96522855758667,1.3191813468933105,6.983980178833008
94,6,2455,1006,True,28.014030884434344,14.007015442217172,20,1.3108595848083495,1.4861737489700317,1.120036792755127,1.8706530332565308
268,6,2456,1007,True,21.15407208330001,10.577036041650006,20,1.3113296508789063,2.2748935222625732,1.1082392692565919,1.6530983448028564
272,3,2457,1008,True,22.886972039229494,11.443486019614747,20,1.312076950073242,2.0446996688842773,0.5486021518707276,0.7715865969657898
94,0,2458,1009,True,33.583961267607,16.7919806338035,20,1.312114143371582,2.4113714694976807,0.7044869422912597,1.1631988286972046
269,7,2459,1010,True,25.70673617430088,12.85336808715044,20,1.3126245498657227,3.387584924697876,1.6081632614135741,4.24271821975708
244,2,2460,1011,True,23.388316515499284,11.694158257749642,20,1.3128931999206543,3.544710159301758,1.7861827850341796,4.206109523773193
353,5,2461,1012,True,9.312078093550289,4.6560390467751445,20,1.313093376159668,2.8899388313293457,0.16228861808776857,0.2877190411090851
245,2,2462,1013,True,27.747291651705154,13.873645825852577,20,1.3185153961181642,1.89530348777771,1.2334364891052245,1.55449378490448
85,7,2463,1014,True,19.258787814278715,9.629393907139358,20,1.3192578315734864,2.463167905807495,1.5517127990722657,3.207242012023926
92,3,2464,1015,True,27.842494022109044,13.921247011054522,20,1.3194512367248534,2.6668550968170166,0.6554567813873291,1.2640269994735718
279,6,2465,1016,True,26.21212603600557,13.106063018002786,20,1.3222050666809082,3.0506951808929443,1.2729269981384277,2.231379985809326
265,1,2466,1017,True,19.761158508501428,9.880579254250714,20,1.328392791748047,1.956735610961914,1.0125787734985352,1.755916953086853
259,3,2467,1018,True,30.846208777087114,15.423104388543557,20,1.331040096282959,2.234022855758667,0.8561564445495605,1.4146296977996826
299,3,2468,1019,True,29.90910188580417,14.954550942902085,20,1.331476593017578,2.8612751960754395,1.2511727333068847,2.6735999584198
384,1,2469,1020,True,20.217715104841844,10.108857552420922,20,1.3358588218688965,3.2626254558563232,1.8697507858276368,4.409610271453857
338,6,2470,1021,True,16.16420245919601,8.082101229598004,20,1.336005973815918,3.348196029663086,1.1283073425292969,2.6924469470977783
30,2,2471,1022,True,11.906748588715667,5.953374294357833,20,1.3385180473327636,2.7685954570770264,2.7656505584716795,5.727498531341553
52,6,2472,1023,True,34.42896248793219,17.214481243966095,20,1.3410391807556152,2.230327606201172,0.7537741184234619,0.7460893392562866
253,3,2473,1024,True,36.732828790636525,18.366414395318262,20,1.346364688873291,2.3736822605133057,1.0018705368041991,1.083943486213684
363,5,2474,,False,4.965454478439765,2.4827272392198827,20,1.3554232597351075,4.893308639526367,1.3607213973999024,4.900045394897461
151,4,2475,1025,True,10.136469878627363,5.068234939313681,20,1.3602190017700195,4.4477338790893555,1.6164405822753907,5.100339889526367
102,2,2476,1026,True,26.87319335701089,13.436596678505445,20,1.363088035583496,3.8790903091430664,0.5987598419189453,1.5619292259216309
263,7,2477,1027,True,25.593261028454055,12.796630514227028,20,1.3636971473693849,1.892547845840454,1.9744651794433594,4.298633098602295
90,3,2478,1028,True,29.77473219095731,14.887366095478654,20,1.363821315765381,2.154859781265259,1.277987289428711,2.152470350265503
91,7,2479,1029,True,25.655282985594248,12.827641492797124,20,1.3664916038513184,2.294426679611206,1.8494037628173827,3.5539331436157227
24,1,2480,,False,4.085118827701969,2.0425594138509844,20,1.3674702644348145,3.4459586143493652,1.3730520248413085,3.4704201221466064
90,7,2481,1030,True,24.382247051240846,12.191123525620423,20,1.3677671432495118,3.404046058654785,1.3988497734069825,3.211040496826172
340,4,2482,1031,True,26.201673617068828,13.100836808534414,20,1.3677976608276368,2.2632668018341064,0.9697528839111328,2.023056983947754
118,4,2483,1032,True,6.25284338540897,3.126421692704485,20,1.3690495491027832,2.9887328147888184,0.8811744689941406,1.5183370113372803
322,3,2484,1033,True,36.835423056666514,18.417711528333257,20,1.3722685813903808,0.46992942690849304,1.2946907997131347,0.6992942690849304
397,0,2485,1034,True,7.8075517212604915,3.9037758606302457,20,1.372310733795166,3.357586145401001,1.7646276473999023,3.9000730514526367
48,5,2486,1035,True,16.404502129883372,8.202251064941686,20,1.3723741531372071,1.8727535009384155,0.7440013408660888,0.850373387336731
367,7,2487,1036,True,20.929899827590273,10.464949913795136,20,1.373326587677002,2.5473079681396484,1.130877685546875,2.0573644638061523
257,1,2488,1037,True,16.784009810242658,8.392004905121329,20,1.3735593795776366,3.186505079269409,0.8800791740417481,2.1838841438293457
130,3,2489,1038,True,18.09575168285426,9.04787584142713,20,1.3747676849365233,2.530158042907715,2.1254453659057617,4.271178722381592
58,4,2490,1039,True,27.16842558223512,13.58421279111756,20,1.3755227088928224,2.2119929790496826,1.2155051231384277,1.9067463874816895
4,6,2491,1040,True,20.969214730517862,10.484607365258931,20,1.3764140129089355,1.7117537260055542,1.8370838165283203,2.418623685836792
351,7,2492,1041,True,18.582950157381013,9.291475078690507,20,1.382187271118164,3.1103105545043945,1.700483512878418,3.7383956909179688
269,1,2493,1042,True,17.987914960780714,8.993957480390357,20,1.387678050994873,4.291451930999756,2.0809402465820312,6.077517509460449
265,4,2494,1043,True,24.202094530393957,12.101047265196978,20,1.390822982788086,2.453420639038086,0.3268440723419189,0.21517246961593628
248,3,2495,1044,True,32.061518939170675,16.030759469585337,20,1.3910162925720215,2.323885440826416,1.7444604873657226,3.7078356742858887
257,5,2496,1045,True,28.888375615408776,14.444187807704388,20,1.4007132530212403,2.8894288539886475,0.6404151439666748,0.6684356927871704
257,3,2497,1046,True,30.50936691464924,15.25468345732462,20,1.4038742065429688,2.637075662612915,1.3001286506652832,1.8504536151885986
15,5,2498,1047,True,24.825029837381283,12.412514918690642,20,1.4092641830444337,2.048574447631836,0.6558379173278809,0.8446922898292542
42,2,2499,1048,True,21.793369495850012,10.896684747925006,20,1.4125205039978028,2.702699899673462,0.5361701965332031,1.2697830200195312
336,7,2500,1049,True,25.031954039536444,12.515977019768222,20,1.4175180435180663,3.1610753536224365,1.4194582939147948,3.0987985134124756
249,7,2501,1050,True,33.341598628781554,16.670799314390777,20,1.419271755218506,1.2469295263290405,1.832188034057617,2.8999252319335938
29,5,2502,1051,True,18.085099028303073,9.042549514151537,20,1.4267048835754395,1.372421145439148,0.7356069564819336,0.46123698353767395
13,1,2503,1052,True,24.177960003085584,12.088980001542792,20,1.4272220611572266,2.739278793334961,0.4435436248779297,0.335174024105072
55,6,2504,1053,True,31.78595009711464,15.89297504855732,20,1.4274943351745606,2.896454334259033,0.858881664276123,1.8621357679367065
101,3,2505,1054,True,28.776559096001336,14.388279548000668,20,1.42804012298584,2.4039056301116943,0.542063045501709,0.5543574690818787
302,3,2506,1055,True,22.532822551883932,11.266411275941966,20,1.430930233001709,3.9236128330230713,1.949066162109375,4.95367431640625
352,1,2507,1056,True,8.285178948311131,4.1425894741555656,20,1.431072998046875,2.8404605388641357,1.454026222229004,4.1428093910217285
340,7,2508,1057,True,32.589868737828965,16.294934368914483,20,1.4329586982727052,2.781625747680664,0.8396159172058105,1.4946237802505493
70,4,2509,1058,True,26.504801593182723,13.252400796591361,20,1.4350391387939454,3.126321792602539,1.131067943572998,1.4954513311386108
295,3,2510,1059,True,24.963446310643832,12.481723155321916,20,1.441182518005371,2.282835006713867,1.5617955207824707,2.3560867309570312
249,6,2511,1060,True,20.632328791440955,10.316164395720477,20,1.4416542053222656,2.634993553161621,2.0687843322753907,3.931131362915039
390,0,2512,1061,True,16.86081254454493,8.430406272272466,20,1.4453510284423827,3.4790127277374268,0.8577737808227539,1.7420687675476074
179,7,2513,1062,True,7.552661046080022,3.776330523040011,20,1.4488489151000976,3.450617551803589,1.4714994430541992,3.4992754459381104
365,4,2514,,False,3.8021745018297994,1.9010872509148997,20,1.4508600234985352,3.1513826847076416,0.8111957550048828,1.8048518896102905
38,3,2515,1063,True,21.06424574363314,10.53212287181657,20,1.4536815643310548,2.1313676834106445,1.6172630310058593,2.8626294136047363
14,5,2516,1064,True,26.093533756148034,13.046766878074017,20,1.4577058792114257,2.6088452339172363,1.4652363777160644,2.828845977783203
261,2,2517,1065,True,17.802800515557596,8.901400257778798,20,1.4605747222900392,3.5211267471313477,1.6239837646484374,3.347386360168457
12,2,2518,1066,True,24.244581481990938,12.122290740995469,20,1.4614067077636719,3.2670929431915283,1.152493381500244,2.5042529106140137
348,2,2519,1067,True,24.96797952020499,12.483989760102496,20,1.463259506225586,3.345388889312744,1.3775445938110351,3.0247931480407715
254,5,2520,1068,True,27.850867555464404,13.925433777732202,20,1.4695388793945312,2.184840679168701,1.2347318649291992,2.0782248973846436
248,7,2521,1069,True,35.1807348381836,17.5903674190918,20,1.4738044738769531,3.514615535736084,0.9402078628540039,2.9707508087158203
257,4,2522,1070,True,21.0218761994921,10.51093809974605,20,1.4739347457885743,1.954149842262268,0.5408084869384766,0.6069878935813904
242,6,2523,,False,0.6269884916072508,0.3134942458036254,20,1.4746053695678711,4.114052772521973,1.5347322463989257,4.105173587799072
247,3,2524,1071,True,27.183796174680797,13.591898087340399,20,1.4755169868469238,3.139972686767578,0.5257918834686279,1.0813606977462769
331,4,2525,1072,True,9.764477742201835,4.882238871100918,20,1.4761994361877442,3.0483129024505615,1.7558816909790038,3.86348295211792
11,1,2526,1073,True,23.94848711872421,11.974243559362105,20,1.4809135437011718,3.122248649597168,0.9114521980285645,1.4028204679489136
107,2,2527,1074,True,29.890201859683224,14.945100929841612,20,1.486532211303711,1.8395438194274902,1.5433592796325684,2.065082550048828
178,7,2528,,False,4.572431779611383,2.2862158898056917,20,1.4867527961730957,4.181473255157471,1.4856526374816894,4.175664901733398
247,7,2529,1075,True,29.047207840940036,14.523603920470018,20,1.487743854522705,3.1823959350585938,0.9950649261474609,1.4131728410720825
37,1,2530,1076,True,18.909388764559438,9.454694382279719,20,1.489027214050293,2.9587011337280273,1.3405654907226563,2.588573932647705
284,3,2531,1077,True,28.437140624043135,14.218570312021567,20,1.489365291595459,3.7351267337799072,0.8656169891357421,2.389988422393799
367,4,2532,1078,True,10.168171682424182,5.084085841212091,20,1.491598892211914,1.8224267959594727,1.9036191940307616,3.240830421447754
333,6,2533,1079,True,32.88377130863468,16.44188565431734,20,1.4959794998168945,1.9954830408096313,1.7990243911743165,3.6165287494659424
107,5,2534,1080,True,30.39205879558162,15.19602939779081,20,1.496549415588379,2.0169262886047363,1.461402702331543,2.3499491214752197
256,0,2535,1081,True,26.036224872086528,13.018112436043264,20,1.5041727066040038,3.7334952354431152,1.2349652290344237,3.342240810394287
349,5,2536,1082,True,16.076750201827057,8.038375100913528,20,1.5042995452880858,3.0729100704193115,2.4985782623291017,5.355467796325684
14,4,2537,1083,True,25.25155938722525,12.625779693612625,20,1.5132978439331055,2.7790842056274414,0.3699592351913452,0.6943575739860535
104,2,2538,1084,True,30.59451579915727,15.297257899578636,20,1.5150711059570312,1.6908836364746094,1.2437701225280762,2.937107563018799
149,4,2539,,False,4.661233213941918,2.330616606970959,20,1.5188847541809083,3.347756862640381,1.5395942687988282,3.390319347381592
254,2,2540,1085,True,33.75821941240637,16.879109706203185,20,1.5199048042297363,3.275770902633667,0.6147349357604981,1.171858549118042
260,1,2541,1086,True,18.958139599203818,9.479069799601909,20,1.5212812423706055,2.429252862930298,1.2039401054382324,2.2882235050201416
48,0,2542,1087,True,25.10033636480377,12.550168182401885,20,1.5214506149291993,2.4094929695129395,1.1297121047973633,2.5598158836364746
144,7,2543,1088,True,12.810117969885724,6.405058984942862,20,1.5257438659667968,2.6817078590393066,1.4264216423034668,2.4431350231170654
243,6,2544,,False,2.6967255747731564,1.3483627873865782,20,1.52665433883667,3.6277873516082764,1.74664249420166,3.7483208179473877
8,5,2545,1089,True,16.874551842836304,8.437275921418152,20,1.5290798187255858,2.9021573066711426,1.7285837173461913,3.2030439376831055
341,5,2546,1090,True,23.632048737036456,11.816024368518228,20,1.530582332611084,2.2026708126068115,0.7906634330749511,1.0939443111419678
2,2,2547,,False,1.2891680938299812,0.6445840469149906,20,1.5308485984802247,3.4903194904327393,1.7054508209228516,3.9078030586242676
350,2,2548,1091,True,18.766168397302703,9.383084198651352,20,1.5347335815429688,3.0405313968658447,1.6012256622314454,3.253913640975952
109,5,2549,1092,True,23.681156678447973,11.840578339223987,20,1.5367274284362793,2.3947904109954834,1.6598011016845704,3.7050557136535645
95,0,2550,1093,True,31.768719830208227,15.884359915104113,20,1.545158576965332,1.629380702972412,0.9197807312011719,0.986977756023407
259,7,2551,1094,True,25.333153368317426,12.666576684158713,20,1.5457386016845702,3.4236714839935303,0.9214509010314942,1.9579086303710938
24,7,2552,,False,4.718841356610149,2.3594206783050744,20,1.5473732948303223,3.904926300048828,1.5443090438842773,3.9036760330200195
310,6,2553,1095,True,32.3826670226668,16.1913335113334,20,1.5488411903381347,2.9847724437713623,1.8220956802368165,2.88159441947937
73,4,2554,1096,True,31.820344083310264,15.910172041655132,20,1.5494938850402833,2.9847373962402344,2.2276844024658202,4.861357688903809
111,3,2555,1097,True,26.02098170973161,13.010490854865806,20,1.554786777496338,4.4089674949646,0.7233994007110596,2.3554999828338623
25,0,2556,,False,3.392949978847387,1.6964749894236935,20,1.558901596069336,3.43786883354187,0.6245223045349121,1.0213871002197266
100,3,2557,1098,True,28.385959042146244,14.192979521073122,20,1.559541606903076,3.8451483249664307,0.9805082321166992,1.4067621231079102
273,2,2558,1099,True,11.951110057043204,5.975555028521602,20,1.5605409622192383,3.633399724960327,1.0642358779907226,1.1615720987319946
25,5,2559,1100,True,6.576960203859008,3.288480101929504,20,1.5648277282714844,2.81339955329895,2.8168718338012697,6.51491117477417
98,2,2560,1101,True,23.815430727682056,11.907715363841028,20,1.5672330856323242,2.681882619857788,1.5111204147338868,2.3088841438293457
65,3,2561,1102,True,30.07724844149492,15.03862422074746,20,1.5694869995117187,3.426257610321045,0.44475345611572265,0.6730497479438782
394,0,2562,1103,True,6.535945913825893,3.2679729569129465,20,1.5779876708984375,3.602811813354492,0.25944688320159914,0.30185025930404663
105,3,2563,1104,True,35.34035964987681,17.670179824938405,20,1.5791435241699219,3.1195356845855713,1.218108558654785,1.1342730522155762
271,3,2564,1105,True,16.791701778199503,8.395850889099751,20,1.5822439193725586,4.115652561187744,1.8817598342895507,4.851380348205566
29,4,2565,1106,True,11.610025957287695,5.805012978643847,20,1.5846176147460938,2.7605321407318115,2.3502044677734375,4.34657096862793
2,5,2566,,False,2.2071433638595988,1.1035716819297994,20,1.5860031127929688,1.6938742399215698,1.4145867347717285,1.078133225440979
32,5,2567,1107,True,25.10033636480377,12.550168182401885,20,1.5876497268676757,1.9862759113311768,1.1828315734863282,1.9354634284973145
288,6,2568,1108,True,29.036495274259977,14.518247637129988,20,1.588376522064209,2.0358033180236816,1.4275355339050293,1.7215869426727295
47,3,2569,1109,True,25.12661750051543,12.563308750257715,20,1.5911794662475587,3.2082598209381104,1.5772705078125,3.4427969455718994
150,1,2570,1110,True,9.555076702685433,4.7775383513427165,20,1.602102279663086,3.1648240089416504,2.751717185974121,5.0660786628723145
144,6,2571,1111,True,11.167225350241512,5.583612675120756,20,1.6098127365112305,2.8274712562561035,1.4101093292236329,2.2880537509918213
139,7,2572,,False,3.1188184104749244,1.5594092052374622,20,1.612696075439453,3.848179578781128,1.2196473121643066,2.6414904594421387
6,1,2573,1112,True,12.281669476012027,6.1408347380060135,20,1.6203847885131837,3.39104962348938,1.3288166999816895,2.8419125080108643
395,1,2574,1113,True,13.312141392274683,6.656070696137341,20,1.6216064453125,2.0864546298980713,1.1852760314941406,2.416240930557251
